cif,an,active_imobilizante_total,active_circulante_total,stocuri,creante,datorii,provizioane,capitaluri_total,patrimoniul_regiei,cifra_de_afaceri_neta,venituri_totale,cheltuieli_totate,profit_brut,pierdere_brut,profit_net,pierdere_net,salariati
2519960,2017,12313,55011,14119,12008,5805,0,61519,0,90134,90143,53098,37045,0,34341,0,1
2574891,2017,0,106212,93706,11562,299667,0,-193455,0,0,0,58,0,58,0,58,0
2575480,2017,178614,284409,115939,119195,302225,0,160798,0,794013,1079277,1038118,41159,0,31250,0,5
2601040,2017,752,36538,34753,1707,215021,0,-177731,0,0,0,0,0,0,0,0,0
2620971,2017,118268,208566,0,139598,28357,0,298477,0,1568,43881,40546,3335,0,2896,0,1
2624620,2017,0,5377,3684,0,56572,0,-51195,0,43047,43047,40943,2104,0,1105,0,1
2648492,2017,2548830,3917736,279629,2177681,818944,0,5651892,0,11368889,11413057,7148511,4264546,0,3525334,0,33
2692110,2017,552867,2077769,42760,988808,1159232,0,1483681,0,2671584,2634006,2022905,611101,0,513290,0,33
2692692,2017,158241,169942,0,109069,110088,0,218095,0,879566,887173,842378,44795,0,37848,0,8
2707297,2017,1692383,328620,283036,38008,6418703,0,-4397700,0,1348983,1357340,1697597,0,340257,0,353162,10
2709409,2017,95753,266067,49735,100332,251796,0,111365,0,530537,530537,453600,76937,0,71632,0,3
2720385,2017,5087635,6003117,4554351,1346674,8686655,0,1521216,0,18457636,19399825,19004976,394849,0,358667,0,36
2739752,2017,457286,310522,31761,127420,205668,0,600709,0,727840,742867,699551,43316,0,35697,0,7
2799142,2017,4844,348413,5342,320604,339420,0,23515,0,297610,300970,296417,4553,0,1544,0,6
2811769,2017,102457,29216,0,29216,207845,0,-76172,0,0,0,215,0,215,0,215,0
2830973,2017,7,41050,40325,122,155309,0,-104813,0,173581,173581,174335,0,754,0,2490,5
2874040,2017,0,1977,0,1950,9745,0,-7768,0,0,0,10149,0,10149,0,10149,0
2878319,2017,563331,320864,311246,9357,1442468,0,-558273,0,98755,98755,195538,0,96783,0,97771,2
2900033,2017,5005,218346,6836,136595,23768,0,199583,0,825983,825983,620484,205499,0,197590,0,6
2982203,2017,0,6417,55,5120,48791,0,-42374,0,0,188,129,59,0,59,0,0
2991465,2017,0,1859585,0,1678415,224615,0,1634970,0,768756,768756,587434,181322,0,169962,0,17
2992339,2017,5757728,4592279,990470,2585180,5843537,285223,4344968,0,17035792,17866577,16364199,1502378,0,1291024,0,220
2995882,2017,355276,2097204,247658,0,531421,0,1921059,0,868111,870478,735573,134905,0,113246,0,14
3062849,2017,801,17471,430,120,19492,0,-1220,0,38032,38032,9820,28212,0,27071,0,0
3094093,2017,443205,427124,103924,261568,319789,0,550540,0,2337100,2337571,1916333,421238,0,398262,0,4
3190406,2017,29409,17849,249,14188,40,0,47218,0,40990,40990,36883,4107,0,2876,0,0
3437078,2017,0,0,0,0,4733,0,-4733,0,0,0,0,0,0,0,0,0
3557538,2017,29752,18871,10233,1155,339275,0,-290652,0,18953,23606,120991,0,97385,0,97575,4
3591491,2017,508,1298669,0,1249230,202813,0,1096364,0,1143932,1145165,867423,277742,0,266303,0,2
3594412,2017,703,500800,13195,133221,196563,0,304940,0,2045489,2045751,1775329,270422,0,249965,0,6
3601803,2017,1565306,1400733,325030,1015755,844234,0,2121805,0,3867542,3918438,3764506,153932,0,128729,0,12
3612136,2017,41789,0,0,0,259790,0,-218001,0,0,0,87612,0,87612,0,87612,0
3710983,2017,0,4515,280,3589,128611,0,-124096,0,16720,16720,33922,0,17202,0,17370,1
3749070,2017,10667635,1721675,59943,1477634,7799119,124547,5073077,0,7827516,8318594,10985595,0,2667001,0,2667001,87
3777398,2017,184594,529786,150546,332104,570809,0,119842,0,586682,858327,775681,82646,0,74063,0,2
3782114,2017,158677,2032749,554761,1311637,3654240,0,-1446968,0,13581451,13584559,13331702,252857,0,252857,0,34
3782947,2017,76183,19968,0,1690,155908,0,-59757,0,6000,10201,6463,3738,0,3432,0,0
3829330,2017,17447196,909133,812325,2210715,8411452,0,9971743,0,19492354,42329711,23088439,19241272,0,19241272,0,70
3829691,2017,233751,215665,66288,148900,368424,0,80992,0,680849,725467,653891,71576,0,64321,0,3
3836931,2017,0,0,0,0,40950,0,-40950,0,0,0,0,0,0,0,0,0
3851796,2017,599969,2183168,17244,2144052,5328973,0,-2545836,0,13008,13008,132644,0,119636,0,119636,1
3866509,2017,0,18305,0,4760,10000,0,8305,0,76686,76686,64312,12374,0,10075,0,1
3884955,2017,123365510,72924332,2005149,68688324,97434175,480896,95897967,0,174586945,178038152,172050789,5987363,0,4570039,0,1891
3909430,2017,874,12669,9968,48,105673,0,-92130,0,1368,1369,2870,0,1501,0,1542,0
3947530,2017,1822892,802993,218174,533603,1197653,0,551583,0,97232,109685,137676,0,27991,0,29113,2
3993669,2017,57987,380917,17316,137271,177509,0,272327,0,854952,854952,571969,282983,0,272087,0,5
4026801,2017,23208,20101,7238,3913,22626,0,20683,0,293990,293990,293558,432,0,0,2508,2
4075057,2017,78102,357689,7350,249139,1941,0,433850,0,0,80032,90432,0,10400,0,11300,0
4082666,2017,199156,72061,3038,41541,10186,0,261031,0,335037,655996,494088,161908,0,155492,0,3
4094490,2017,3280,110542,4004,15327,9943,0,103879,0,264375,282383,202430,79953,0,77129,0,2
4115313,2017,122067,372000,329763,8061,109062,0,385005,0,202258,180272,234754,0,54482,0,56508,4
4154754,2017,1860240,394138,127562,105477,247704,0,2006674,0,2030073,2130769,1889956,240813,0,219643,0,6
4162510,2017,628354,1634618,135363,832755,334927,0,1928045,0,2127199,2127199,1758598,368601,0,335668,0,13
4243800,2017,709770,2191662,263380,1430110,1935587,0,965845,0,11446144,12073280,11509982,563298,0,446182,0,6
4295125,2017,220300,56430,2095,41658,67889,0,208841,0,141189,141305,145909,0,4604,0,7111,1
4361539,2017,10091,44177,-298,12387,411,0,53879,0,284218,284218,301103,0,16885,0,20799,3
4452408,2017,837832,707933,428248,279594,1521605,0,24160,0,0,0,38319,0,38319,0,38319,0
4466110,2017,125159,227932,64810,9660,24163,0,328928,0,121176,121176,119452,1724,0,512,0,3
4511660,2017,3389,135330,8997,118498,41625,0,97094,0,252741,254585,201800,52785,0,50257,0,3
4513920,2017,115038,454928,18377,35816,49293,0,525720,0,1469964,1470427,1066469,403958,0,387029,0,11
4620811,2017,1395488,2400839,1424717,702340,779420,0,3028282,0,5656400,5674902,5077045,597857,0,597857,0,27
4664583,2017,201,1898,1506,144,25798,0,-23699,0,0,0,0,0,0,0,0,0
4678546,2017,3549530,4517537,50781,3945146,6070314,0,1996753,0,6469998,6541703,9620500,0,3078797,0,3078797,158
4680473,2017,737758,402968,377,397279,869376,0,310547,0,0,692322,700583,0,8261,0,8261,0
4740940,2017,3726294,4362563,21111,4148777,4436231,0,3652626,0,9343812,9799851,7962085,1837766,0,1535049,0,23
4782333,2017,70276,84032,10108,26704,66076,0,88232,0,268135,268146,222538,45608,0,42927,0,2
4820372,2017,6562,997,0,0,211415,0,-203846,0,0,0,3015,0,3015,0,3015,0
4867782,2017,79373,438430,35789,398727,488783,0,29020,0,0,0,8386,0,8386,0,8386,0
4922763,2017,16633,106035,99551,5431,275274,0,-152606,0,67854,74054,75953,0,1899,0,4120,0
4941250,2017,0,6913,2272,1620,115992,0,-109079,0,94101,94102,71746,22356,0,21229,0,1
4980098,2017,100912,124466,0,0,0,0,225378,0,0,0,19647,0,19647,0,19647,0
5006578,2017,13170248,85473591,83297913,16298317,41678754,0,57097010,0,198321540,201042865,190089495,10953370,0,9029586,0,18
5012766,2017,1245806,787200,335616,163815,79533,0,1953473,0,3297420,3363819,3310569,53250,0,53250,0,20
5033548,2017,18799,1455816,198843,1095648,22290,0,1452325,0,6129582,6138043,5793396,344647,0,289504,0,0
5091093,2017,0,8027,0,8027,105561,0,-97534,0,0,0,0,0,0,0,0,0
5177713,2017,360505,733917,427729,35429,334343,0,760079,0,7104513,7106472,6629423,477049,0,412589,0,15
5179765,2017,220036,537479,602,273119,98701,2373,663963,0,1067139,1080158,989072,91086,0,73909,0,8
5182094,2017,2015390,2421096,481655,1280624,1341431,0,3200772,0,4048652,4426932,2746502,1680430,0,1440923,0,9
5209351,2017,0,200367,78610,53289,88873,0,111494,0,439402,439888,387848,52040,0,47641,0,1
5315719,2017,648838,2554015,39480,2416738,3686553,0,-483700,0,0,0,0,0,0,0,0,0
5423290,2017,1200553,429662,406258,11265,1132646,0,502456,0,491731,529940,556913,0,26973,0,31911,8
5460050,2017,8750,122483,2691,118835,202217,0,-70984,0,235950,236943,202153,34790,0,32421,0,2
5462604,2017,49329,208666,73390,128848,271263,0,-12826,0,208275,209077,196845,12232,0,10141,0,4
5505985,2017,5418756,4995231,998335,3908187,6488479,0,2389500,0,17840005,18356659,17253419,1103240,0,1026376,0,91
5577140,2017,541540,797962,131715,618412,597532,0,741970,0,4125808,4179868,4038150,141718,0,131106,0,14
5621084,2017,7575,79796,11342,20504,-203910,0,291281,0,1208389,1208389,889284,319105,0,307021,0,3
5626570,2017,1164045,172936,6383,104365,1280310,0,447425,0,299569,299584,334499,0,34915,0,37805,5
5657592,2017,1798853,442783,1752,334938,536249,0,1705805,0,1617126,1706362,1779950,0,73588,0,73588,24
5709055,2017,72568,108204,0,0,2278,0,178494,0,164732,189455,72614,116841,0,115096,0,6
5726277,2017,0,12662,0,1755,681,0,11981,0,59320,60878,49764,11114,0,9288,0,0
5741250,2017,794069,516055,0,15280,11416,0,1298708,0,3386220,3466416,3011209,455207,0,384733,0,13
5790393,2017,6440,124112,96579,9970,72418,0,58134,0,613696,613909,597039,16870,0,10883,0,5
5813861,2017,34286,12857,10630,0,99605,0,-52462,0,25050,4566,37179,0,32613,0,32864,1
5820834,2017,3343,6958,0,6958,21518,0,-11217,0,0,0,0,0,0,0,0,0
5823687,2017,90646,423973,36815,382110,3067036,0,-2657837,0,3201711,3201711,3513430,0,311719,0,311719,49
5841365,2017,3880227,367178,76978,283570,1366654,0,2880751,0,7535590,7573070,7514942,58128,0,42115,0,16
5848037,2017,0,39535,26057,13445,6390,0,33145,0,145160,145160,108266,36894,0,33407,0,3
5859990,2017,1286418,3301477,430241,2711391,2180329,0,2407566,0,1648551,3978692,2034272,1944420,0,1487523,0,10
5868522,2017,107456,31408,780,30609,121260,0,17604,0,40684,40684,42503,0,1819,0,3040,0
5888805,2017,10530,88396,19689,19012,33602,0,65798,0,650312,650423,651968,0,1545,0,7867,4
5910589,2017,261520,709799,149002,314610,693427,0,213141,0,1035133,1070525,918908,151617,0,141345,0,12
5934952,2017,2952398,1012654,248200,752363,9457656,0,-5492604,0,0,54773,954545,0,899772,0,899772,0
5976559,2017,39438,2260,0,1584,66992,0,-25294,0,15109,20560,30798,0,10238,0,10778,2
6030400,2017,285319,507581,7182,417806,110995,0,681905,0,1089252,1104833,1192596,0,87763,0,87763,22
6039433,2017,86491661,88759140,69828740,18616379,48269645,0,127786750,0,206645558,217301917,197456450,19845467,0,16420522,0,271
6053730,2017,2303137,3897337,4783326,907343,2921921,0,3063585,0,29611294,30078084,28594297,1483787,0,1270567,0,154
6089555,2017,237920522,46965176,6488713,38965077,280984857,10338,12533422,0,198373937,200976168,232410945,0,31434777,0,31434777,1935
6119907,2017,0,120956,29987,6601,4325,0,116631,0,353802,354326,357122,0,2796,0,6339,3
6227364,2017,0,18,0,0,2005,0,-1987,0,0,0,2721,0,2721,0,2721,0
6233889,2017,4519763,2059773,577368,229333,247440,0,4287957,0,4081672,4407419,4261931,145488,0,124634,0,49
6260778,2017,142418,76813,18739,55510,176550,0,42681,0,1002398,1002398,754363,248035,0,238569,0,3
6276723,2017,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0
6279401,2017,2005219,705726,419885,285643,803602,0,1991273,0,2939219,3227782,3079583,148199,0,117386,0,16
6288809,2017,67230,8723,1407,7257,64608,0,11345,0,0,0,650,0,650,0,650,0
6292192,2017,0,134,0,134,12442,0,-12308,0,0,0,0,0,0,0,0,0
6303763,2017,6859063,15516277,6131414,9062917,8342059,0,14033281,0,60943633,61951447,53424869,8526578,0,7154762,0,111
6318667,2017,0,8794,12,8779,248633,0,-239839,0,19678,19678,29408,0,9730,0,10028,1
6369750,2017,2385440,2296994,1170433,1008216,3748698,0,933736,0,2498896,2500292,2401395,98897,0,97615,0,8
6379958,2017,8251975,1394419,175655,1153375,10532099,0,-880435,0,0,0,0,0,0,0,0,0
6419432,2017,10796501,14464559,441551,13372263,9262119,1051839,14135997,0,29071165,31914729,28032626,3882103,0,3247788,0,169
6437579,2017,0,150577,0,43038,200781,43038,-93242,0,0,2041,-843,2884,0,2776,0,1
6474267,2017,144857,82033,9219,17070,140284,0,86606,0,260413,260757,306525,0,45768,0,48375,0
6516214,2017,7956071,19393705,770879,10961902,7014287,0,20539916,0,25550327,26767182,22562333,4204849,0,3628236,0,356
6542604,2017,50225,522397,6998,140480,87493,158282,336349,0,774938,1057937,1249684,0,191747,0,202265,19
6549718,2017,10813,1009841,0,978999,1253031,0,-109873,0,58200,60200,45987,14213,0,12407,0,0
6550046,2017,2183392,2311008,553240,1755534,4799463,0,-225131,0,0,0,910,0,910,0,910,0
6561940,2017,229165,658278,236231,65264,147587,0,740785,0,1229224,1366536,936004,430532,0,415910,0,6
6577114,2017,345083,487517,315033,171520,2298537,0,-1465937,0,278839,278842,385030,0,106188,0,106188,0
6577580,2017,39919,148850,25297,40476,52404,0,127164,0,1880789,1884076,1784547,99529,0,80276,0,5
6582234,2017,20019787,12992789,739175,4745108,25310890,2054614,5801718,0,24913706,25192650,24548636,644014,0,179868,0,121
6617600,2017,3082037,341028,545,194752,669095,0,2757114,0,0,39,4635,0,4596,0,4596,0
6619511,2017,29914401,4181220,225517,3942884,51901541,0,-16713221,0,2691673,2665573,5645409,0,2979836,0,2979836,16
6621783,2017,81020,217064,79160,82612,318033,0,-18401,0,1624834,1625960,1528738,97222,0,82317,0,1
6622754,2017,1063177,1089158,934814,151260,694356,0,1457937,0,1494446,1738883,1726419,12464,0,12464,0,17
6635169,2017,363966,472227,384697,87205,924080,0,-87887,0,0,0,302969,0,302969,0,302969,1
6656749,2017,387712,119757,28994,36130,20116,0,487353,0,902061,903645,923136,0,19491,0,27929,9
6668913,2017,0,82,0,8,2550,0,-2468,0,0,0,0,0,0,0,0,0
6674435,2017,384406,4542431,136118,2937254,529458,597459,3838916,0,7899886,7906828,6833510,1073318,0,833590,0,98
6698329,2017,326620,76761,47064,21941,511818,0,-108437,0,92108,93030,142877,0,49847,0,51250,3
6699537,2017,2481,92274,85520,0,199885,0,-105130,0,31994,31994,58615,0,26621,0,27581,1
6717927,2017,3072711,5904710,171539,5727031,4210057,0,4782591,0,6433,532779,669759,0,136980,0,140734,2
6727270,2017,0,1200,0,1200,0,0,1200,0,0,0,0,0,0,0,0,0
6730195,2017,929381,123974,0,0,22483212,0,-21429857,0,0,0,0,0,0,0,0,0
6740687,2017,215490,290201,871,180918,127716,0,381232,0,1157624,1196569,1111686,84883,0,73835,0,9
6760340,2017,0,6098,572,5331,269585,0,-263487,0,78886,78886,90937,0,12051,0,12840,3
6769659,2017,1084610,19728946,19116353,492559,18021737,0,2833724,0,129033651,129596751,128627520,969231,0,969231,0,26
