cif,an,active_imobilizante_total,active_circulante_total,stocuri,creante,datorii,provizioane,capitaluri_total,patrimoniul_regiei,cifra_de_afaceri_neta,venituri_totale,cheltuieli_totate,profit_brut,pierdere_brut,profit_net,pierdere_net,salariati
954592,2021,138495,152206,5515,45763,23912,0,279241,0,326746,326746,312988,13758,0,10641,0,1
1074553,2021,2080436,2051407,72629,1108000,1682578,100000,2561426,0,2935757,3014989,2952135,62854,0,41919,0,28
1076163,2021,1098985,1146339,332783,585460,207356,0,2037968,0,4278502,4335342,3601648,733694,0,693083,0,8
1088125,2021,59532027,121060502,39939586,43130129,40639500,1178766,139385602,0,492661485,500780759,426031303,74749456,0,64911920,0,287
1095130,2021,45632122,22268867,7918352,12985800,38134601,4030,30431218,0,102952507,103686192,101565453,2120739,0,1721802,0,676
1100466,2021,3834549,2867194,230374,2488380,501473,0,5953423,0,9721417,10679515,8384155,2295360,0,1948118,0,50
1155810,2021,267744,362857,59729,188353,200773,0,429828,0,2219018,2230438,1889054,341384,0,319185,0,8
1198470,2021,150597,1948635,1432978,9141,71072,0,2030821,0,1501528,1508073,1026518,481555,0,466503,0,7
1206832,2021,812246,1358991,46713,528135,918267,0,1261821,0,3400087,3408274,2885656,522618,0,491589,0,20
1217564,2021,0,7556,0,7669,38674,0,-31118,0,0,0,0,0,0,0,0,0
1279273,2021,49359,565184,5287,97674,-6847,0,621390,0,1001181,1001181,855652,145529,0,136428,0,1
1284954,2021,120588,18903,3444,7999,113412,0,26079,0,24168,24168,19062,5106,0,4381,0,0
1289994,2021,745052,1885995,811317,585229,851518,0,1779738,0,15541,4541,18691,0,14150,0,14616,0
1326707,2021,6258,506928,396957,6505,25501,0,487685,0,283802,283802,151433,132369,0,129531,0,3
1351883,2021,385001,1734225,235996,767320,441127,0,1680360,0,2714516,2722028,2854657,0,132629,0,132629,3
1354685,2021,638126,94322,12364,72099,304876,0,429249,0,475371,477042,463307,13735,0,9060,0,10
1356619,2021,8112057,19998011,11949209,7386216,17854569,40176,10196887,0,96320297,96401422,92382450,4018972,0,3415252,0,43
1444869,2021,2234168,15204681,4856685,9283016,1070650,0,16373240,0,69302805,69461384,67005984,2455400,0,2079462,0,46
1458627,2021,200072,727298,15328,550742,239278,0,695452,0,1630691,1652899,1623297,29602,0,24568,0,17
1460473,2021,559991,480864,112594,108488,106595,0,605107,0,350877,446329,350292,96037,0,92629,0,3
1473503,2021,388638,2476545,998626,1389720,6348529,0,-3473042,0,10518123,14912874,18898147,0,3985273,0,4019071,35
1477912,2021,5396,531082,184139,400,7649,0,528829,0,146823,146824,97522,49302,0,47834,0,2
1486694,2021,-1,72980,39937,5764,489545,0,-416566,0,353321,353321,338734,14587,0,11259,0,1
1509216,2021,26837,75269,72186,285,356223,0,-254117,0,133498,160498,197098,0,36600,0,37935,4
1530935,2021,803659,2819527,911793,1636685,784116,0,2839070,0,2953755,3242567,2785861,456706,0,427209,0,7
1538378,2021,470869,3742323,2046348,1118886,904008,0,3309184,0,12179349,12311571,11461624,849947,0,723146,0,14
1558367,2021,1107462,1974073,798179,1152951,244931,0,2836604,0,2833784,2834664,2923058,0,88394,0,88394,17
1606073,2021,62831129,400988,0,315765,30178440,0,33053677,0,0,183795,2141432,0,1957637,0,1957757,0
1630420,2021,377279,19853472,0,19757290,21709381,0,-1478630,0,0,106,49012,0,48906,0,48906,1
1649309,2021,861095,5164869,3823251,502995,633968,0,5391996,0,4300673,4331570,1409378,2922192,0,2884098,0,5
1689176,2021,53317463,19000537,14761509,2835301,106599563,2437929,-36583145,0,73907955,78673206,87127941,0,8454735,0,8454735,132
1755172,2021,4038835,4646380,979403,3305345,1201015,0,7259233,0,21151967,23151229,19498036,3653193,0,3135612,0,29
1783202,2021,38689,40602,11992,10351,5449,0,73842,0,221931,221931,232513,0,10582,0,17257,0
1818041,2021,7109080,8504585,2991955,795890,537581,0,15083945,0,16940703,17780954,16223710,1557244,0,1370796,0,22
1872253,2021,944183,2030824,1823878,85048,542565,0,2438645,0,15349279,15408730,15313270,95460,0,95460,0,9
1904533,2021,991079,544825,136646,160470,297388,0,1242736,0,2575572,2605532,2457071,148461,0,124502,0,19
1921143,2021,3307,164441,1966,140215,58954,0,108794,0,0,0,245,0,245,0,245,0
1921852,2021,52316031,115058688,79644725,29622621,92129531,0,76227438,0,410545545,423446166,399477752,23968414,0,20844277,0,152
1968952,2021,69545,1883168,37780,1270830,470700,0,1492013,0,147631,148528,218231,0,69703,0,71002,0
1977144,2021,91200,78095097,79188,25714866,71420682,0,7115615,0,2500,1704661,625495,1079166,0,1079166,0,2
2039643,2021,403335,699873,62673,589515,68008,0,1035200,0,1040728,1049501,1034546,14955,0,2372,0,7
2073289,2021,4736837,10249,0,2527,97213,0,4649873,0,70964,70964,134965,0,64001,0,64001,0
2152471,2021,0,70,0,70,12392,0,-12322,0,0,9,83079,0,83070,0,83070,0
2164956,2021,0,37799,0,6477,44,0,37985,0,0,0,901,0,901,0,901,0
2192298,2021,535223,1125783,712764,266413,76447,0,1589216,0,3258689,3396137,3026426,369711,0,306784,0,12
2204775,2021,4656403,5137838,835428,1985263,1492380,6484,6921716,0,31647756,32227563,29795266,2432297,0,2056405,0,61
2209330,2021,8766644,6722423,2550668,1705465,1702731,0,11612279,0,15312183,15762669,13090017,2672652,0,2370476,0,27
2267862,2021,1611715,1323041,319142,803624,128656,0,2806100,0,766406,2077608,1477848,599760,0,578984,0,8
2307614,2021,0,7079,0,6996,18370,0,-11291,0,0,0,0,0,0,0,0,0
2367438,2021,4344918,89736,0,52346,6586,0,4428068,0,0,1954125,194756,1759369,0,1758779,0,1
2373472,2021,3337391,1281515,916484,335515,1291374,0,3064469,0,7236255,7615820,7290087,325733,0,305002,0,26
2414378,2021,1710039,2484899,2281370,39785,1384198,0,2811139,0,4657237,4684251,4319509,364742,0,305183,0,23
2416590,2021,788645,3331537,44151,2522322,1134446,0,3007924,0,8390597,8438661,5348537,3090124,0,2739804,0,91
2479229,2021,4351682,1020848,420,966378,2203415,0,3169115,0,5965222,6726671,4860503,1866168,0,1774334,0,55
2519960,2021,14781,140532,42781,7434,55837,0,99476,0,109020,109022,87282,21740,0,18469,0,0
2574891,2021,0,105959,93706,11611,299667,0,-193708,0,0,0,75,0,75,0,75,0
2575480,2021,129557,243165,61033,81699,143545,0,229177,0,793203,854063,805805,48258,0,39726,0,4
2620971,2021,105210,5217084,0,4880666,258545,0,340580,0,308800,309860,304235,5625,0,2588,0,3
2648492,2021,4425797,2462905,601357,1737137,495399,0,6414489,0,611352,452390,3098425,0,2646035,0,2646035,13
2692110,2021,470467,2711608,84056,805345,397230,0,2823592,0,5142171,5208763,4579532,629231,0,574245,0,36
2692692,2021,254665,199760,0,163651,163650,0,290775,0,895497,1109228,1098077,11151,0,69,0,8
2707297,2021,1744142,2959253,994423,1098282,2870857,0,1832538,0,6906585,6967568,5628908,1338660,0,1124077,0,16
2709409,2021,72186,144470,41775,22293,77084,0,139572,0,777349,777349,722502,54847,0,47229,0,2
2720385,2021,4599995,19750063,7187541,12184728,8832058,0,9956402,0,23771594,24891222,20937895,3953327,0,3782045,0,25
2739752,2021,410961,266047,39720,25169,74061,0,720997,0,95260,95951,115180,0,19229,0,22106,0
2799142,2021,39978,48594,17071,28964,266497,0,-177925,0,94845,94845,306001,0,211156,0,212104,3
2811769,2021,3300,29632,0,29216,220846,0,-187914,0,0,0,0,0,0,0,0,0
2830973,2021,11735,34166,27857,1347,167979,0,-112638,0,145774,154144,158133,0,3989,0,5491,3
2874040,2021,0,1977,0,1950,10637,0,-8660,0,0,0,0,0,0,0,0,0
2878319,2021,172311,404952,380395,7736,1144123,0,-566705,0,261989,262830,245183,17647,0,15202,0,2
2900033,2021,5005,190413,1792,160613,59393,0,159157,0,246115,246115,188657,57458,0,55084,0,2
2982203,2021,0,5588,55,5128,40291,0,-34703,0,0,0,0,0,0,0,0,0
2991465,2021,0,2132862,0,2126020,149824,0,1983038,0,29042,29042,2683,26359,0,25488,0,0
2992339,2021,6637140,4480705,751158,3517804,7543241,133556,3907790,0,23619179,24215633,24191437,24196,0,24196,0,238
2995882,2021,441056,2175431,0,226219,14346,0,2602141,0,677172,693490,515771,177719,0,170785,0,6
3062849,2021,0,93059,978,-77,495,0,92564,0,43727,43727,14061,29666,0,29138,0,1
3094093,2021,750561,429063,70784,186962,44465,0,1135159,0,3134664,3134745,2397197,737548,0,712128,0,2
3591491,2021,1247,1561925,2291,1500997,305995,0,1275247,0,27944,27944,27363,581,0,301,0,1
3594412,2021,57098,338700,20761,152368,36185,0,362904,0,4376799,4376799,4099915,276884,0,233991,0,7
3601803,2021,2671161,18790417,16660095,1744656,16839970,0,4645943,0,53433592,54278853,52116956,2161897,0,1766623,0,14
3612136,2021,30301,0,0,0,137149,0,-106848,0,0,0,436,0,436,0,436,0
3749070,2021,2745642,2436162,87759,2140281,3466610,64817,2049195,0,12698100,13231538,13360281,0,128743,0,128743,65
3777398,2021,152322,634313,116157,489504,773620,0,23527,0,942616,1052339,988437,63902,0,53495,0,4
3782114,2021,36570,3731662,370309,3339213,3522548,0,254652,0,21674124,21928492,21468001,460491,0,460491,0,22
3782947,2021,42100,31689,3509,9110,132124,0,-58335,0,10710,10710,2005,8705,0,8384,0,0
3829691,2021,126226,259574,114616,99851,11649,0,374151,0,1635764,1302944,1263309,39635,0,22741,0,2
3851796,2021,730898,12993,0,0,4234431,0,-3490540,0,0,381323,2207282,0,1825959,0,1825959,0
3866509,2021,0,729,0,0,10000,0,-9271,0,0,0,0,0,0,0,0,0
3884955,2021,225589096,174043310,31678842,135058601,282979815,482703,116258265,0,314472205,320791152,316083742,4707410,0,4193494,0,2313
3947530,2021,1760852,1067234,200646,803845,1012669,0,844564,0,119081,119394,144184,0,24790,0,26772,1
3993669,2021,99215,641440,11900,277030,51385,0,696160,0,1283778,1283778,575277,708501,0,695920,0,6
4026801,2021,12436,116003,3149,1508,21843,0,106596,0,403877,403877,304878,98999,0,95445,0,2
4075057,2021,-169,7360,0,2209,433,0,6758,0,0,0,0,0,0,0,0,0
4094490,2021,0,10598,1600,4701,0,0,10598,0,18066,18906,29460,0,10554,0,10777,1
4115313,2021,131369,246862,200929,6206,18171,0,360060,0,216292,220242,156928,63314,0,61773,0,2
4154754,2021,1427783,273687,44356,172880,151341,0,1550129,0,83826,102294,148844,0,46550,0,47575,1
4162510,2021,865627,2428772,140210,1376999,630292,0,2664107,0,3083267,3176269,2422255,754014,0,723026,0,29
4243800,2021,742765,5668492,4190489,1457605,5099981,0,1311276,0,27060964,27111281,26162964,948317,0,795913,0,9
4295125,2021,181267,114617,3899,44817,40320,0,255564,0,340166,340166,279243,60923,0,50922,0,1
4361539,2021,1314,114908,20591,53874,54789,0,61433,0,195099,195099,179122,15977,0,14065,0,2
4466110,2021,48534,210924,45149,9919,43121,0,216337,0,110057,110057,132827,0,22770,0,23849,2
4511660,2021,17229,85483,13289,50359,5904,0,96808,0,239957,244231,145220,99011,0,96568,0,2
4513920,2021,221639,811981,22245,251936,236802,0,812465,0,1915025,1915033,1208165,706868,0,690067,0,11
4620811,2021,817306,2580034,1305025,848861,185756,0,3211584,0,6346693,6385498,5447229,938269,0,812040,0,25
4678546,2021,3553464,3194172,306840,2877453,5149638,0,1597998,0,101184,101186,137213,0,36027,0,36027,0
4680473,2021,319245,402968,377,397279,450863,0,297992,0,0,418513,418513,0,0,0,12555,0
4740940,2021,4529387,2783002,29526,2327430,2788889,0,4523500,0,10963487,11462618,10724895,737723,0,611111,0,27
4782333,2021,1487,188980,15463,20165,5544,0,185912,0,463274,464745,349788,114957,0,110774,0,1
4922763,2021,97222,102758,89903,5558,296353,0,-91341,0,129907,129907,91079,38828,0,35708,0,0
4980098,2021,0,215859,0,0,0,0,215859,0,0,0,0,0,0,0,0,0
5006578,2021,13456001,113841321,70150632,41499517,49391094,276918,77288896,0,284715190,308875412,297119828,11755584,0,6061073,0,13
5012766,2021,1443985,1217585,513339,121259,274824,0,2386746,0,5432356,5441507,4606748,834759,0,770015,0,17
5033548,2021,30805,744117,407,729727,255268,0,519654,0,7311511,7529515,6998381,531134,0,442283,0,1
5177713,2021,397005,1154191,201069,434741,369826,0,1181614,0,8231375,8324740,7016693,1308047,0,1139122,0,11
5179765,2021,308470,1016850,13479,479476,262480,56306,1008149,0,1448135,1522198,1390413,131785,0,116631,0,10
5182094,2021,10899297,5811394,1742247,2271175,7026167,0,7097309,0,9238052,10701813,8128303,2573510,0,2375501,0,37
5209351,2021,0,618203,233762,33045,322420,0,295783,0,1373311,1379724,1241484,138240,0,127758,0,2
5423290,2021,1341676,543689,525035,14820,1289866,0,595499,0,618275,870456,813087,57369,0,49274,0,9
5460050,2021,32323,387924,11630,375642,276736,0,143511,0,1549096,1555232,1414205,141027,0,129689,0,5
5462604,2021,87615,206810,116009,88700,467655,0,-172257,0,168047,168048,267409,0,99361,0,101041,2
5505985,2021,17566901,12998868,2999208,8494717,21085841,0,7062901,0,45908039,47873395,44375254,3498141,0,3053779,0,161
5577140,2021,411010,902065,271684,456138,654405,0,659426,0,2412531,2483000,2455994,27006,0,6405,0,14
5621084,2021,80660,1035348,128345,65607,17856,0,1098152,0,675644,676184,600522,75662,0,69441,0,2
5626570,2021,1078721,350088,48403,130973,202489,0,1535759,0,295311,295328,264851,30477,0,23169,0,1
5657592,2021,1508875,354218,0,312793,217877,0,1645216,0,257960,300155,188704,111451,0,102836,0,0
5709055,2021,21656,467583,0,1286,249,0,488990,0,154576,155576,61407,94169,0,94169,0,5
5790393,2021,7180,51077,29346,11050,104563,0,-46306,0,241662,241663,300556,0,58893,0,59543,4
5813861,2021,23278,25925,22648,0,135699,0,-86496,0,40331,30561,44769,0,14208,0,14612,1
5820834,2021,3343,6796,0,6796,21518,0,-11379,0,0,0,0,0,0,0,0,0
5841365,2021,6580518,1925846,1467953,299537,4070313,0,4469926,0,33743353,34657202,33838664,818538,0,790054,0,36
5848037,2021,0,149220,3303,131981,752,0,148468,0,97754,97754,47543,50211,0,48248,0,0
5859990,2021,970032,1781222,492597,953432,993278,0,1757976,0,786430,804720,914433,0,109713,0,117586,7
5868522,2021,107456,7517,1403,5756,104025,0,10948,0,37540,37540,37878,0,338,0,1464,1
5888805,2021,29441,527600,202596,68163,69113,0,487928,0,1689092,1689104,1372754,316350,0,301486,0,4
5910589,2021,296911,932874,58520,501818,647460,0,582325,0,1689169,1742425,1216000,526425,0,510529,0,0
5976559,2021,18678,7374,0,6541,1660,0,24392,0,12000,30545,32938,0,2393,0,3291,0
6030400,2021,172091,454418,79,230836,62229,0,564280,0,1166218,1171888,1050652,121236,0,98984,0,14
6039433,2021,211324888,106074627,87411078,9035265,139340120,0,186245816,0,321172147,323507743,316270325,7237418,0,6170895,0,285
6053730,2021,2675457,7691319,5422017,2056832,4979929,0,5360478,0,29531260,30800838,27940655,2860183,0,2479329,0,130
6089555,2021,164672441,178696738,3324716,167284515,590990082,0,-244263759,0,289035147,296921530,389253935,0,92332405,0,92332405,1825
6119907,2021,1926,223232,34580,19979,7466,0,217692,0,495626,498285,422368,75917,0,71532,0,2
6227364,2021,0,1507,0,0,1212,0,295,0,1000,1000,676,324,0,295,0,0
6233889,2021,2769866,2232144,551930,340561,170339,0,4831671,311842,5704476,8110772,7186043,924729,0,881775,0,47
6260778,2021,147082,827799,78506,78853,258752,0,716129,0,2519907,2519908,2080201,439707,0,417532,0,2
6279401,2021,4143693,1442937,818590,623820,1975963,0,2381939,0,3218559,3635552,3466476,169076,0,142044,0,16
6303763,2021,15152972,25816790,12529243,12746200,9778283,0,31191479,0,127053181,127708444,105045055,22663389,0,19559360,0,107
6318667,2021,0,13614,4534,6230,153807,0,-140193,0,231555,231555,184633,46922,0,44606,0,1
6419432,2021,35059770,14961544,898023,7406126,27850243,3937874,18249993,0,37243158,39501524,37356011,2145513,0,1818779,0,150
6516214,2021,16324118,34271136,4822799,16211345,19812999,0,31289838,0,41775775,42861315,35941418,6919897,0,6623446,0,478
6542604,2021,63774,124302,466,9341,3663,0,186127,0,79829,79991,-50566,130557,0,128445,0,1
6550046,2021,2183392,2360485,553240,1806360,4875896,0,-252087,0,0,0,2462,0,2462,0,2462,0
6561940,2021,138949,1819915,308997,522737,252471,0,1712562,0,1898563,1905803,1493688,412115,0,395153,0,5
6577114,2021,19982,546980,292459,160088,2077343,0,-1510381,0,0,9007,7230,1777,0,1777,0,0
6577580,2021,141009,576253,173987,210735,188205,0,522197,0,7698762,7699904,7360367,339537,0,285659,0,7
6582234,2021,22468534,12939829,1216047,5167125,35958649,12027036,-12400982,0,27572648,28528948,34777947,0,6248999,0,6248999,168
6617600,2021,0,882467,545,860782,698415,0,184052,0,0,1,2421,0,2420,0,2420,0
6619511,2021,689145,4951149,194,4941605,36848846,0,-31208552,0,982833,12151751,24020662,0,11868911,0,11990395,1
6621783,2021,6878,1062583,762820,153055,422736,0,647535,0,4393306,4393306,3816236,577070,0,495367,0,2
6622754,2021,923779,1019850,900125,76911,622593,0,1325121,0,1767452,2002539,1728229,274310,0,274310,0,19
6656749,2021,332038,79703,27885,11537,101343,0,310398,0,974215,985525,989042,0,3517,0,13260,10
6674435,2021,608593,11273769,239800,6602616,999540,532156,10430074,0,13178418,13689729,11271835,2417894,0,2202935,0,114
6699537,2021,2213,102068,93618,473,205835,0,-101554,0,66204,75253,44193,31060,0,28892,0,0
6717927,2021,1969640,8201091,30361,8157475,1792808,0,8387620,0,957985,4491759,208281,4283478,0,4273531,0,1
6740687,2021,85948,1105589,188,354278,113993,49128,1028668,0,2143728,2209108,1746802,462306,0,442156,0,8
6760340,2021,0,8423,2987,5294,409345,0,-400922,0,130684,153292,184704,0,31412,0,32720,3
6769659,2021,1448774,41138878,39432300,1478458,36814151,0,5707025,0,297531274,298316858,296942618,1374240,0,1093183,0,30
6780894,2021,0,4474,0,4474,132633,0,-128159,0,0,0,441,0,441,0,441,0
6786854,2021,1316595,6643966,336712,5627516,4406127,0,3559727,0,12812822,13397519,9267186,4130333,0,3517995,0,11
6821269,2021,55799,630440,1384,470499,202484,0,483755,0,742133,742133,254145,487988,0,469206,0,0
6845918,2021,1915159,1681117,0,0,2467160,0,1129116,0,0,75444,502054,0,426610,0,426610,2
6868652,2021,310352,423188,154896,209677,165977,0,567563,0,3128887,3128890,2633385,495505,0,464216,0,12
6872432,2021,1803743,1310026,301981,993098,4413471,0,-1236776,0,0,11530,161084,0,149554,0,149554,0
6873861,2021,12724231,12734178,616726,8659243,9124529,229480,16170806,0,30830313,33279115,29467920,3811195,0,3811195,0,175
6874050,2021,1884,54059,13708,5042,9442,0,57734,0,397279,397280,332186,65094,0,61121,0,3
6952434,2021,4640,22739,15763,2791,124447,0,-97068,0,22494,22494,16270,6224,0,6224,0,0
6954885,2021,3878,274215,48942,70661,208113,0,69980,0,177939,203812,347612,0,143800,0,145544,2
6971045,2021,1243348,1509144,207556,137382,1486529,0,1052574,0,3235430,3480246,2394340,1085906,0,1052334,0,5
7043645,2021,0,292645,287199,0,1199731,0,-907086,0,206930,206930,281204,0,74274,0,76344,2
7093244,2021,1300,80419,0,80083,63238,0,18481,0,0,0,0,0,0,0,0,0
7115717,2021,33351,374,0,0,3778,0,29947,0,0,0,0,0,0,0,0,0
7166842,2021,241680,1013448,0,331089,99674,0,1155454,0,2412370,2412933,2368280,44653,0,24219,0,14
7180367,2021,32059646,28452207,1411953,13284190,19588461,15067639,26175596,0,90618103,92246975,84719769,7527206,0,6386163,0,575
7186084,2021,5881742,3178891,168057,2962683,2547130,0,6572409,0,5447245,5682040,4932824,749216,0,684764,0,37
7196797,2021,703297,1344443,475054,865543,892442,0,1197938,0,21750,21750,116804,0,95054,0,95707,1
7203606,2021,273890766,146453879,18500913,111036486,511059857,0,5048027,0,165429464,180840949,179820118,1020831,0,386767,0,1658
7219149,2021,621,5840,2975,1790,19773,0,-13312,0,18908,18908,27751,0,8843,0,9411,1
7233879,2021,16589751,31118801,323616,23337868,24878863,1755832,21073857,0,46844987,56786704,53255468,3531236,0,1470893,0,156
7245466,2021,12053349,6232454,2498520,3722204,7010966,0,7905138,0,46390483,47939247,42755501,5183746,0,4462070,0,35
7254081,2021,23294288,48052665,24249041,23391218,49316993,0,22033827,0,209229171,212208170,209332581,2875589,0,2438604,0,60
7305690,2021,8580507,5589814,149091,2439771,2640749,0,11632594,0,10246402,11802762,6411599,5391163,0,4627877,0,15
7305835,2021,30298,1695596,1251393,424850,1092761,0,633133,0,3880360,3893007,3402878,490129,0,451976,0,8
7377238,2021,112908792,19544792,3067693,7705868,70981248,0,61322356,0,38271466,41631497,39475520,2155977,0,2027750,0,218
7381638,2021,23361451,17681278,217702,13858705,30222942,0,11165181,0,57967360,58085959,46680650,11405309,0,9540586,0,287
7449237,2021,20660998,20619589,1460300,9951441,8034348,357961,33007204,0,57099438,57558607,53969550,3589057,0,3084128,0,396
7486073,2021,182967,2344767,861946,1446578,1937683,0,591321,0,2894776,2901320,2676994,224326,0,224326,0,10
7535737,2021,0,768,111,657,53604,0,-52836,0,0,0,30,0,30,0,30,0
7744709,2021,64467,422558,134842,233569,431151,0,55874,0,1543964,1543964,1417004,126960,0,111813,0,3
7748018,2021,2289588,2860650,144003,992326,334618,0,4820283,0,10409618,10435689,8818258,1617431,0,1356294,0,26
7823403,2021,437699,2497335,85151,314503,83878,0,2851156,0,3860260,4056849,2503574,1553275,0,1520128,0,4
7826698,2021,0,471104,0,471104,47118,0,423986,0,0,0,0,0,0,0,0,0
7831287,2021,321126,439345,23430,125712,119502,0,640969,0,1128767,1289305,1190397,98908,0,86018,0,11
7850009,2021,487449,2089114,16233,1137830,231910,0,2205045,0,2954802,2972419,2825265,147154,0,128371,0,38
7852476,2021,2316,2612,0,2590,31393,0,-26465,0,0,0,0,0,0,0,0,0
7890895,2021,767399,664244,1075,597678,1098390,0,343053,0,1541714,1542180,1521717,20463,0,5349,0,17
7905937,2021,151391,989506,3110,842924,381512,0,747787,0,494585,494589,402381,92208,0,87361,0,6
7933821,2021,4125,30154,2039,25292,137609,0,-103330,0,525307,525316,467171,58145,0,48842,0,12
8023867,2021,1057524,816216,183268,245432,361071,0,1512669,0,1895086,1900935,757905,1143030,0,1129982,0,2
8026723,2021,1635256,1500007,1053510,405682,787864,0,2002689,0,1671419,1858317,1735175,123142,0,109591,0,15
8204782,2021,6793,5359,4562,401,65971,0,-53819,0,36457,36457,38225,0,1768,0,2133,1
8238262,2021,111375,841115,0,676363,1892035,0,-939545,0,1512101,1651588,2530808,0,879220,0,895736,64
8257647,2021,6874597,940104,67748,872144,4101290,0,3665924,0,0,0,0,0,0,0,0,0
8305868,2021,0,162005,12822,51073,4703,0,157302,0,478537,478537,379396,99141,0,94348,0,2
8309690,2021,16375798,39160333,13045095,18791071,26603673,3550166,27273243,0,73465717,75842179,75649950,192229,0,0,17280,526
8356578,2021,297220,784844,130349,146680,90350,0,991714,0,2636876,2658947,1783246,875701,0,849300,0,9
8492910,2021,500,23259,21147,1886,512685,0,-445258,0,0,0,0,0,0,0,0,0
