cif,an,active_imobilizante_total,active_circulante_total,stocuri,creante,datorii,provizioane,capitaluri_total,patrimoniul_regiei,cifra_de_afaceri_neta,venituri_totale,cheltuieli_totate,profit_brut,pierdere_brut,profit_net,pierdere_net,salariati
1509216,2018,21302,136250,130272,3870,329229,0,-171677,0,65199,65199,77300,0,12101,0,12753,1
1530935,2018,1594805,1860808,573387,1096917,964983,0,2211709,0,3108342,3347574,2007611,1339963,0,1308829,0,11
1538378,2018,280328,3928308,2191012,1257163,1369598,0,2839038,0,6315316,6719761,6341437,378324,0,368280,0,16
1558367,2018,1392865,1405883,166841,849835,271059,0,2527689,0,2237750,2241905,3138446,0,896541,0,900264,12
1606073,2018,63135337,58116,0,19591,25611968,0,37581485,0,0,330658,709505,0,378847,0,379453,0
1608147,2018,0,987560,97093,824051,1048893,0,-61333,0,3087,3087,3124,0,37,0,130,0
1630420,2018,717419,19795691,0,19757608,21751603,0,-1238493,0,10629,11467,949495,0,938028,0,938028,2
1649309,2018,688892,1473166,1235431,234291,555897,0,1606161,0,2402468,2404824,1483317,921507,0,897465,0,5
1689176,2018,47645609,62535239,46864254,15423579,100829748,0,9543457,0,149718759,173426274,170186436,3239838,0,3046442,0,174
1755172,2018,3454600,1478418,1056688,376275,1181190,0,3520833,0,9391517,9395223,8948236,446987,0,379726,0,22
1783202,2018,2205,164262,25868,61483,9485,0,156982,0,183173,546435,157558,388877,0,372484,0,1
1818041,2018,10372621,5390148,3213986,354460,2121099,0,13648542,0,16647032,16677764,15826590,851174,0,731864,0,26
1872253,2018,1219076,1526189,457450,154403,100770,0,2647101,0,7641088,7717359,7669570,47789,0,38483,0,8
1904533,2018,944100,426486,50467,80118,117407,0,1258029,0,1989077,1998493,2056693,0,58200,0,78150,19
1921143,2018,4042,164441,1966,140215,58954,0,109529,0,0,0,245,0,245,0,245,0
1921852,2018,19292059,57524085,46046264,9127008,35813357,0,41251693,0,276000291,278724332,276613866,2110466,0,1724677,0,113
1977144,2018,3856000,79882815,24994592,2632845,74554728,0,9546075,0,45610,5248608,6877357,0,1628749,0,1628749,16
2039643,2018,458852,1169551,93578,1058644,603817,0,1024586,0,2121383,2951153,2211776,739377,0,632994,0,11
2073289,2018,4827547,54372,23,1333,23931,0,4857988,0,59072,195271,216974,0,21703,0,21703,0
2152471,2018,45187,440850,310,178652,160453,0,325584,0,661233,661240,397158,264082,0,257470,0,12
2164956,2018,3016,170104,395,38233,73012,0,100338,0,145063,145063,142545,2518,0,1067,0,3
2192298,2018,226721,1070742,726862,199405,45558,0,1254287,0,2663746,2963071,2782459,180612,0,174968,0,12
2203176,2018,268494,216918,4990,74511,25664,0,459748,0,273052,273566,358446,0,84880,0,87615,2
2204775,2018,6499690,3305488,1100788,2075108,2629216,0,4409686,0,20674574,21188107,20601038,587069,0,501328,0,65
2209330,2018,6446770,4546580,1092202,2083084,3182474,0,6799574,0,8482759,8472043,7390912,1081131,0,935580,0,24
2267862,2018,2037673,1801008,233559,1195768,1544547,0,2294134,0,1695187,1725187,1323338,401849,0,384597,0,12
2268035,2018,1143386,116283,0,10689,35287,0,1224382,0,0,0,170237,0,170237,0,170237,1
2307614,2018,0,7079,0,6996,18370,0,-11291,0,0,0,0,0,0,0,0,0
2373472,2018,3531565,1712523,937598,364612,2378072,0,2883457,0,17142768,17139696,16878125,261571,0,197674,0,33
2414378,2018,1702082,1652634,1335617,41186,1396589,0,1958127,0,4560169,4574580,4311172,263408,0,217519,0,28
2416590,2018,721032,1817256,42923,1445826,369237,0,2181024,0,4535598,4607899,3877614,730285,0,597290,0,111
2479229,2018,3859155,1077074,569,1049479,2290021,0,2646208,0,3166353,3227413,2418633,808780,0,777496,0,42
2519960,2018,8779,107719,8541,0,21250,0,95248,0,95525,95542,58947,36595,0,33729,0,0
2574891,2018,0,106149,93706,11575,299667,0,-193518,0,0,0,63,0,63,0,63,0
2575480,2018,192337,370347,182018,184704,384196,0,178488,0,807607,952724,925507,27217,0,17690,0,5
2601040,2018,752,36538,34753,1707,215021,0,-177731,0,0,0,0,0,0,0,0,0
2620971,2018,113514,236229,0,108910,42882,0,306861,0,107475,110396,100908,9488,0,8384,0,3
2648492,2018,4341615,3735931,464221,2405471,3383313,0,4694810,0,18219188,18373249,17750210,623039,0,519344,0,32
2692110,2018,664004,1811077,57583,872536,551938,0,1945670,0,2852993,2841038,2302538,538500,0,509747,0,33
2692692,2018,157407,174628,150,122362,111610,0,220425,0,854605,857317,846415,10902,0,2329,0,8
2707297,2018,1574209,1189335,642957,438508,6611736,0,-3848192,0,6917165,6922716,6341463,581253,0,548707,0,15
2709409,2018,83095,214804,50440,35322,216466,0,81747,0,503832,503832,528412,0,24580,0,29618,2
2720385,2018,3898591,6224081,3481177,2699857,6197036,0,3478667,0,11038732,12219987,10892922,1327065,0,1239762,0,35
2739752,2018,445722,356891,20210,149274,154110,0,656197,0,768726,778315,715139,63176,0,55488,0,6
2799142,2018,2218,379494,3133,355298,274493,0,107219,0,321867,321867,233400,88467,0,85248,0,4
2811769,2018,3300,29216,0,29216,207846,0,-175330,0,0,0,99158,0,99158,0,99158,0
2830973,2018,0,50693,50145,-64,161313,0,-101180,0,109630,109630,108315,1315,0,228,0,2
2874040,2018,0,1977,0,1950,9745,0,-7768,0,0,0,0,0,0,0,0,0
2878319,2018,557288,328571,312514,10880,1521266,0,-635407,0,122584,122593,198513,0,75920,0,77134,2
2900033,2018,5005,226431,10276,149519,37145,0,209291,0,718809,719888,702974,16914,0,9708,0,6
2991465,2018,0,2060670,0,1988728,255389,0,1805281,0,729638,729638,552031,177607,0,170312,0,13
2992339,2018,5890630,5295793,1007562,3340328,6758915,157048,4551363,0,18330753,20119439,19886033,233406,0,217419,0,226
2995882,2018,334880,2320708,0,285921,505185,0,2150403,0,829671,837837,600136,237701,0,229339,0,10
3062849,2018,57,20186,3057,0,174,0,20069,0,32903,32903,10627,22276,0,21289,0,0
3094093,2018,438243,773208,64288,629674,665061,0,546390,0,1801221,1807869,1393941,413928,0,395850,0,4
3190406,2018,39189,5250,0,4136,1,0,44438,0,15989,15989,18290,0,2301,0,2780,0
3557538,2018,1237,14533,10284,220,434040,0,-418270,0,8774,9907,109074,0,99167,0,99254,3
3594412,2018,262654,253251,7140,162587,161558,0,354347,0,2665919,2665919,2442484,223435,0,196775,0,7
3601803,2018,1414954,1555757,391795,1138053,772301,0,2202132,0,6567880,6617736,6522468,95268,0,80327,0,12
3612136,2018,70000,135,0,0,250724,0,-180589,0,0,30000,19899,10101,0,9201,0,0
3710983,2018,0,10087,1523,3958,160601,0,-150281,0,3060,3060,29213,0,26153,0,26185,1
3749070,2018,5656926,1817763,51722,1612472,4983708,22000,2966143,0,9417225,13713638,15820573,0,2106935,0,2106935,84
3777398,2018,171553,469987,60161,407514,518403,0,123137,0,601915,654366,644527,9839,0,3295,0,2
3782114,2018,101306,2417776,397382,1997207,2473050,0,60130,0,13318504,13318152,12511054,807098,0,807098,0,30
3782947,2018,76182,35372,0,5260,152045,0,-40491,0,6000,20912,974,19938,0,19266,0,0
3829330,2018,16981665,202075,1309023,1032026,7162648,0,10021092,0,13952983,14672724,14623375,49349,0,49349,0,40
3829691,2018,534830,726405,66692,463441,934481,0,326754,0,1317122,1362631,1100380,262251,0,248625,0,2
3851796,2018,560503,2173425,17244,2139952,5345329,0,-2611401,0,3651,3651,69216,0,65565,0,65565,0
3866509,2018,0,22486,0,12900,4000,0,18486,0,77140,77140,64645,12495,0,10181,0,0
3884955,2018,119768114,73528307,2617329,67814281,94659129,481377,96368380,0,183883752,185017583,180104979,4912604,0,3246484,0,1840
3909430,2018,92,11849,9968,48,105693,0,-93752,0,0,1,1623,0,1622,0,1622,0
3947530,2018,1822892,898570,252941,536008,1201774,0,643039,0,109409,80296,16916,63380,0,62343,0,1
3993669,2018,134353,191712,14504,137075,35521,0,299790,0,635724,637724,603884,33840,0,27463,0,6
4026801,2018,20495,18348,6401,5095,5674,0,33169,0,277240,278898,263622,15276,0,12486,0,3
4082666,2018,159245,90823,1920,32650,8675,0,241393,0,623620,623620,489305,134315,0,128079,0,3
4094490,2018,2081,76828,935,18365,2496,0,76413,0,332478,332478,279643,52835,0,49663,0,2
4115313,2018,122067,323571,318189,5580,80966,0,364672,0,198777,213589,231843,0,18254,0,20332,6
4154754,2018,1831067,677507,189836,119532,267481,0,2241093,0,3052832,3094866,2829482,265384,0,234419,0,5
4162510,2018,464052,2020477,148150,1049220,201640,0,2282889,0,2651748,2659260,2117276,541984,0,515392,0,12
4243800,2018,647030,1437998,317119,911295,676111,0,1408917,0,4082496,4698683,4116192,582491,0,489292,0,5
4295125,2018,209913,51848,1055,40571,62074,0,199687,0,144516,144516,149333,0,4817,0,9153,1
4361539,2018,7751,54706,6249,48202,3189,0,59268,0,170007,170007,162917,7090,0,5389,0,4
4452408,2018,800713,707933,428248,279594,1522905,0,-14259,0,0,0,38419,0,38419,0,38419,0
4466110,2018,110159,248219,45000,7708,28633,0,329745,0,123469,123471,121420,2051,0,817,0,3
4511660,2018,42631,164038,23547,45280,68786,0,137883,0,231079,255792,212520,43272,0,40789,0,3
4513920,2018,188989,336459,35193,92519,146983,0,387068,0,1412265,1414765,1134236,280529,0,266378,0,10
4620811,2018,1463167,2219837,1506793,704860,546736,0,3136268,0,6283374,6293188,5678206,614982,0,532447,0,31
4664583,2018,0,0,0,0,23699,0,-23699,0,0,0,0,0,0,0,0,0
4678546,2018,3646172,4024354,244169,3659633,6353134,0,1317392,0,1983558,2183906,3083967,0,900061,0,900061,48
4740940,2018,3826000,4037767,65812,3634907,3286809,0,4576958,0,11963936,12766540,11037349,1729191,0,1439487,0,22
4782333,2018,53079,42395,7217,14694,31866,0,63608,0,309776,312854,313297,0,443,0,3571,2
4820372,2018,5773,927,0,0,211414,0,-204704,0,0,0,858,0,858,0,858,0
4922763,2018,15435,84026,76647,5304,219842,0,-120381,0,74610,81581,46953,34628,0,32225,0,0
4980098,2018,96000,124466,0,0,0,0,220466,0,0,0,4912,0,4912,0,4912,0
5006578,2018,12364071,87341621,86423158,18666241,34296310,0,65497766,0,210225429,211596565,198720743,12875822,0,10925494,0,18
5012766,2018,1326900,878920,436480,274238,243410,0,1962410,0,3909074,3911105,3928566,0,17461,0,17461,18
5033548,2018,106197,1555382,327850,1072941,0,0,1661579,0,4540015,4560023,4314005,246018,0,209254,0,0
5091093,2018,0,8027,0,8027,105561,0,-97534,0,0,0,0,0,0,0,0,0
5177713,2018,285277,631648,374849,191848,322288,0,594637,0,8725428,8736218,8073121,663097,0,564557,0,15
5182094,2018,2603189,2122647,854136,1000518,1046891,0,3998657,0,2102673,3318612,2499447,819165,0,797885,0,7
5209351,2018,0,282595,111871,44287,171101,0,111494,0,688072,689657,606896,82761,0,75864,0,1
5315719,2018,648838,2554015,39480,2416738,3686553,0,-483700,0,0,0,0,0,0,0,0,0
5423290,2018,1180674,436826,427090,9225,1094659,0,527400,0,543736,582856,552382,30474,0,24944,0,10
5460050,2018,25181,190443,2691,186893,264949,0,-49325,0,483307,483635,457133,26502,0,21658,0,3
5505985,2018,6764864,10300941,1026809,8300906,9152097,0,3379011,0,23278360,24055263,22377742,1677521,0,1458145,0,101
5577140,2018,391427,992203,391330,480553,615621,0,773259,0,4286925,4317958,4243795,74163,0,31289,0,17
5621084,2018,7575,117731,24872,21707,-373013,0,498319,0,752717,760583,545938,214645,0,207038,0,2
5626570,2018,1118814,240760,13540,112312,662219,0,1066907,0,362133,951148,321847,629301,0,619790,0,3
5657592,2018,1868265,277947,19220,186720,520284,0,1625928,0,1503633,1570640,1634696,0,64056,0,79877,16
5709055,2018,54819,220151,0,0,2920,0,272050,0,190494,192843,97382,95461,0,93556,0,6
5726277,2018,0,11783,0,1297,1277,0,10506,0,63545,63564,51511,12053,0,10146,0,1
5790393,2018,42210,102579,47777,26704,99690,0,45099,0,672372,672495,678380,0,5885,0,12609,5
5813861,2018,31236,26805,25036,0,132853,0,-74812,0,4980,2105,24405,0,22300,0,22350,1
5820834,2018,3343,6796,0,6796,21518,0,-11379,0,0,0,162,0,162,0,162,0
5823687,2018,37332,1015492,29294,928295,4122360,0,-3069536,0,5375353,5374734,5747629,0,372895,0,411699,85
5841365,2018,4733206,1373684,659765,682862,3156605,0,2950285,0,14157215,14474635,14429184,45451,0,26032,0,30
5848037,2018,0,47879,2959,41122,1635,0,46244,0,184478,184478,169534,14944,0,13099,0,0
5859990,2018,1196585,1824075,575346,444200,1021644,0,1999016,0,865297,957547,1323319,0,365772,0,374488,7
5868522,2018,107456,18029,3717,14288,109148,0,16337,0,29927,29927,30296,0,369,0,1267,0
5888805,2018,9749,175823,123314,40286,62233,0,123554,0,795826,795838,730124,65714,0,57756,0,3
5910589,2018,212808,764699,164218,426465,716909,0,228895,0,1271115,1304175,1134400,169775,0,157099,0,10
5934952,2018,2952398,1012583,248200,752365,9457662,0,-5492681,0,0,0,77,0,77,0,77,0
5976559,2018,74506,106400,0,7097,113937,0,66999,0,12397,167601,73278,94323,0,92292,0,1
6030400,2018,234132,380867,100,346230,110096,0,504903,0,1012205,1031106,1205837,0,174731,0,177002,19
6039433,2018,92907185,111914371,72800439,38494935,73285085,0,134806880,0,210422032,208032796,199057228,8975568,0,7020130,0,271
6053730,2018,2154199,6166560,5962004,1328392,3521133,0,4590452,0,31580702,31800172,28783142,3017030,0,2621867,0,159
6119907,2018,0,121531,23691,8850,5398,0,116133,0,391640,392200,388775,3425,0,0,497,3
6204646,2018,0,1208,0,18,2947,0,-1739,0,0,0,0,0,0,0,0,0
6227364,2018,0,0,0,0,2005,0,-2005,0,0,0,2739,0,2739,0,2739,0
6233889,2018,4051620,2383600,246837,210933,999766,0,3735795,0,4679935,5075362,4559548,515814,0,479416,0,44
6260778,2018,123564,191321,53972,75022,42315,0,272570,0,1179598,1179598,937913,241685,0,229889,0,3
6279401,2018,2130401,1050180,725638,324467,1147877,0,2069452,0,3766963,3820941,3704557,116384,0,78179,0,15
6288809,2018,67230,10215,0,10096,55051,0,22394,0,13378,13378,1884,11494,0,11048,0,0
6292192,2018,0,134,0,134,12442,0,-12308,0,0,0,0,0,0,0,0,0
6303763,2018,7219588,13340892,7460241,5280587,6357475,0,14203005,0,66321560,66482041,61378803,5103238,0,4318171,0,112
6318667,2018,0,10584,796,8205,248280,0,-237696,0,78290,78290,75364,2926,0,2143,0,1
6369750,2018,2312223,2441453,1017728,1142558,3786056,0,967620,0,2747375,2747421,2692257,55164,0,33884,0,7
6419432,2018,12233658,11274426,574532,10116541,8223247,1051839,14689469,0,29122271,29999544,29328552,670992,0,553514,0,163
6437579,2018,0,150666,0,43038,200593,43038,-92965,0,0,1099,791,308,0,275,0,0
6474267,2018,97447,268777,11522,214107,352104,0,14120,0,298278,577548,644259,0,66711,0,72486,6
6516214,2018,10942533,21407721,1102354,11382236,8614003,0,23946865,0,31446806,32028989,25179993,6848996,0,6160687,0,369
6542604,2018,145988,168173,2576,75513,56072,138939,126517,0,541683,554393,758372,0,203979,0,209832,6
6549718,2018,10246,952955,0,945110,1183865,0,-98160,0,0,42017,29043,12974,0,11713,0,0
6561940,2018,243019,968144,301552,284726,85770,0,1127702,0,1183856,1282496,882755,399741,0,386917,0,4
6577114,2018,305098,497744,315033,170772,2296245,0,-1493403,0,0,23264,50730,0,27466,0,27466,0
6577580,2018,55104,198159,63448,77943,73195,0,170721,0,3311193,3312431,3235752,76679,0,43557,0,6
6582234,2018,18506425,10940845,612583,3278052,24989829,2237387,2341297,0,15358886,15631741,19441839,0,3810098,0,3810098,116
6619511,2018,27918803,3988550,179508,3788223,51419328,0,-19212831,0,1392400,1586246,4068907,0,2482661,0,2499611,13
6621783,2018,60478,386510,200292,138842,357858,0,89759,0,2404497,2405253,2275846,129407,0,108160,0,2
6622754,2018,981415,882107,749999,127642,676408,0,1188077,0,1303742,1345045,1611840,0,266795,0,269861,18
6635169,2018,363966,237242,164812,68181,919241,0,-318033,0,1548,1548,231647,0,230099,0,230145,0
6656749,2018,358833,127569,35104,9211,34274,0,452128,0,854897,875591,902068,0,26477,0,35225,9
6668913,2018,0,82,0,8,2550,0,-2468,0,0,0,0,0,0,0,0,0
6674435,2018,196312,5324737,184884,2851042,591635,523311,4465775,0,7493498,7508166,6780065,728101,0,626858,0,114
6698329,2018,314685,65098,40769,21941,548454,0,-168671,0,38873,38873,97941,0,59068,0,60234,1
6699537,2018,1430,84956,80528,4378,220542,0,-134156,0,10375,10375,39089,0,28714,0,29026,0
6717927,2018,2883269,4254647,171539,4073498,2670093,0,4483050,0,0,150961,448043,0,297082,0,299541,1
6730195,2018,0,2015395,0,15779,20389301,0,-18373906,0,232478,915189,6593889,0,5678700,0,5678700,0
6740687,2018,158401,675385,1059,575624,276752,25563,532300,0,1861181,1895574,1651718,243856,0,224903,0,9
6751082,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6760340,2018,0,9122,2706,5806,282231,0,-273109,0,67303,67303,76253,0,8950,0,9623,0
6769659,2018,914765,24333694,23444057,642317,22121745,0,3183507,0,213942534,214521059,214087008,434051,0,349782,0,26
6778738,2018,222425,990398,722774,252344,81893,0,1130930,0,976345,976349,1025174,0,48825,0,62007,9
6780894,2018,0,4256,0,4256,131072,0,-126816,0,0,0,947,0,947,0,947,0
6786854,2018,19049,527778,8976,506960,66546,0,480281,0,171457,171457,148027,23430,0,21715,0,1
6802070,2018,850,18261,2947,13918,310,0,54418,0,0,0,0,0,0,0,0,0
6807434,2018,0,13258,50,12,3292,0,9966,0,0,0,0,0,0,0,0,0
6821269,2018,0,227754,4986,4219,48311,0,179443,0,384983,387864,211334,176530,0,164894,0,0
6845918,2018,2374641,1207889,48780,665173,1610685,0,1987895,0,2018860,1961198,1951958,9240,0,9240,0,16
6868652,2018,308198,381775,141043,181016,258149,0,431824,0,2363335,2378379,2282539,95840,0,72169,0,15
6872432,2018,1958916,1285430,294895,988075,3690419,0,-383146,0,2835,4986,332858,0,327872,0,327921,3
6873861,2018,12605314,10179245,589698,7984232,7536925,0,15304301,0,18410499,18727183,18631803,95380,0,95380,0,145
6874050,2018,1884,13823,3934,9060,8283,0,7424,0,225556,225556,219063,6493,0,4238,0,2
6952434,2018,7424,59393,47439,2790,160458,0,-93641,0,17164,17164,23607,0,6443,0,6958,0
6954885,2018,818,247663,42033,40661,91083,0,157398,0,262449,266949,145721,121228,0,118604,0,3
6971045,2018,1195493,1150120,85856,157931,1305621,0,501717,0,2820452,2920616,2390960,529656,0,501477,0,13
7035456,2018,0,4579,4539,0,8807,0,-4228,0,0,0,0,0,0,0,0,0
7036494,2018,815111,9086731,0,9086887,16524391,0,-6622549,0,0,0,192,0,192,0,192,0
7043645,2018,0,371409,371334,0,956109,0,-584700,0,192360,192360,265148,0,72788,0,74712,4
7093244,2018,1300,80419,0,80083,63238,0,18481,0,0,0,0,0,0,0,0,0
7115717,2018,34476,50171,0,14053,16673,0,68126,0,14373,14407,23917,0,9510,0,9661,1
7166842,2018,245086,1147109,0,779542,175436,0,1216759,0,3430461,3430521,2792932,637589,0,603283,0,17
7180367,2018,23364807,15093657,1148753,10206998,16893636,13975311,7812903,0,53160147,55989720,50500848,5488872,0,4568506,0,439
7186084,2018,4719209,2391112,73532,1979912,1640991,0,5469330,0,3936478,4023839,3113321,910518,0,873500,0,39
7196797,2018,781626,1237765,937735,306023,762490,0,1299541,0,977856,1026796,1004702,22094,0,11826,0,6
7219149,2018,1557,55650,4968,27810,30269,0,26938,0,75136,75136,55015,20121,0,17866,0,1
7233879,2018,17810403,13051441,3010687,7357355,12744869,0,18137346,0,25107556,25199180,24110608,1088572,0,859324,0,258
7245466,2018,1788828,1494794,463332,917991,935121,0,2348501,0,21312037,21382989,20657832,725157,0,616043,0,26
7254081,2018,14976830,17172953,9371363,4924647,16917184,0,15234289,0,211859554,213005208,211166105,1839103,0,1522455,0,70
7305690,2018,3576062,2792941,45522,1125438,1188798,0,5218554,0,4439241,4723803,2462170,2261633,0,2215760,0,8
7305835,2018,19941,1028978,101109,887740,535286,0,513633,0,1771674,2034676,1626589,408087,0,387738,0,10
7343359,2018,24743,0,0,0,344026,0,-319283,0,0,0,0,0,0,0,0,0
7377238,2018,116339357,22959990,2380223,18359433,71818535,0,67360720,0,42615260,43897629,38708746,5188883,0,4346515,0,230
7381638,2018,127130,526641,0,473609,733907,0,-80136,0,2181784,2229221,2368063,0,138842,0,161136,15
