cif,an,active_imobilizante_total,active_circulante_total,stocuri,creante,datorii,provizioane,capitaluri_total,patrimoniul_regiei,cifra_de_afaceri_neta,venituri_totale,cheltuieli_totate,profit_brut,pierdere_brut,profit_net,pierdere_net,salariati
608394,2016,1114521,1739384,1350870,346468,3106245,0,-252340,0,2064512,2104211,2593666,0,489455,0,489455,22
642388,2016,424090,1108607,677488,430242,2149281,0,-616584,0,10060,72260,72147,113,0,12,0,3
643260,2016,3947427,3844003,772561,2769933,1628643,0,6185845,0,10139037,10169020,9268196,900824,0,793148,0,32
678268,2016,7613440,16117782,718045,15259729,636106,0,23131821,0,9891878,9962389,8795706,1166683,0,948867,0,28
678489,2016,49913,45264,28021,11161,189798,0,-94621,0,79588,133170,142842,0,9672,0,10597,2
686520,2016,1737838,469143,299410,168656,1390994,0,312919,0,2975124,3149733,3133259,16474,0,13912,0,14
715862,2016,6610,471719,0,471521,28400,0,449929,0,0,465660,39436,426224,0,412254,0,0
742131,2016,328454,1392180,233901,391241,467560,0,1253074,0,2185279,2192349,1790714,401635,0,345492,0,13
743196,2016,6089,27963,6057,90,9338,0,24714,0,399256,399256,369176,30080,0,24323,0,3
746540,2016,70466,191775,59847,83221,480498,0,-218257,0,556030,556071,607021,0,50950,0,54997,7
784579,2016,2587,316035,244446,64075,64351,0,254271,0,831306,831306,633689,197617,0,165992,0,8
790309,2016,1875680,493838,62195,126643,645504,0,1728211,0,1490364,1550772,1115564,435208,0,435208,0,14
790465,2016,222155,785798,444339,334739,487428,0,527385,0,1767828,1781133,1342233,438900,0,375692,0,5
809096,2016,299583,403054,128,316747,438669,2000,261968,0,333841,334093,246270,87823,0,87823,0,0
830411,2016,926698,799572,729963,36101,21861,0,1704409,0,39036,169155,206785,0,37630,0,37630,2
844646,2016,46375,350288,59964,89363,264912,0,131751,0,2252187,2252777,1869826,382951,0,377837,0,8
858234,2016,1053397,136989,74039,57000,106336,0,1009250,0,563022,788168,698161,90007,0,90007,0,0
916165,2016,509515,294485,266866,26805,482119,0,321881,0,1083360,1085009,1205435,0,120426,0,120426,8
921650,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946778,2016,25610657,21642813,9278301,10311118,37007611,0,10245859,0,27499204,27894164,27871124,23040,0,17646,0,349
947943,2016,2843937,3742025,1158883,2464937,475950,32337,6071316,0,30758868,30905281,29785570,1119711,0,1119711,0,46
954592,2016,173367,97332,0,69708,30479,0,241284,0,217885,217891,210143,7748,0,3390,0,2
1056328,2016,169443,656045,258,248,747218,0,78270,0,186079,196079,716607,0,520528,0,520528,6
1059693,2016,88598,12508138,0,11228873,12680589,0,-83853,0,0,1418482,226904,1191578,0,1191578,0,0
1062907,2016,0,59420,0,55627,74461,0,-26411,0,0,0,0,0,0,0,0,0
1074553,2016,155082,1180225,4994,309931,367349,100000,951361,0,2133090,2163139,2050986,112153,0,98373,0,32
1076163,2016,1392502,722141,60670,651649,991630,0,1123013,0,1292140,1376273,1374176,2097,0,1333,0,23
1088125,2016,41486212,37170125,26129089,8042702,21638711,48258,57283900,0,176131041,176874737,173280387,3594350,0,3423486,0,210
1095130,2016,26387227,13756078,714836,10682108,13757222,246511,26463172,0,50610238,51755371,48797761,2957610,0,2457474,0,568
1098285,2016,293154,342300,334779,4743,66225,0,569229,0,546154,567039,576353,0,9314,0,11715,4
1100466,2016,4352208,9624203,445296,9145746,4637895,0,9058984,0,6949636,7322312,7185122,137190,0,99560,0,72
1152830,2016,207145,47580,16084,18375,46381,0,208344,0,0,40000,87437,0,47437,0,48237,1
1155810,2016,85737,632181,503636,125018,795310,0,-77392,0,758398,800841,792850,7991,0,7991,0,8
1198470,2016,168551,2667060,2510606,22831,754878,0,2080733,0,2200943,2218198,1730307,487891,0,419069,0,16
1206832,2016,1197660,875790,119200,522197,481186,0,1612248,0,3420726,3453846,3099972,353874,0,278372,0,22
1216658,2016,6615887,680132,288075,339816,233416,24335,7064746,0,12569884,12571763,12407133,164630,0,164630,0,23
1217564,2016,0,6294,1074,742,86873,0,-80579,0,32282,32282,22251,10031,0,9063,0,0
1279273,2016,150990,510382,45134,387284,406855,0,254517,0,544041,544041,543576,465,0,0,805,2
1284954,2016,129813,6698,3444,2471,121882,0,14629,80651,14300,14300,36605,0,22305,0,22849,0
1289994,2016,1414490,1461176,924086,307130,849913,0,2025962,0,235821,196046,39961,156085,0,149010,0,1
1326707,2016,38703,408101,401488,3051,435002,0,11802,0,212005,214231,167639,46592,0,44472,0,4
1351883,2016,547606,1673706,127363,573823,747704,0,1475457,0,2530778,2560210,2636455,0,76245,0,76245,5
1354685,2016,594232,250392,27180,182655,153936,0,691954,0,1323724,1337977,902728,435249,0,360156,0,19
1356619,2016,4993811,7949673,4920033,2809380,7634877,92350,5197387,0,68722518,68898296,68242218,656078,0,609337,0,54
1444869,2016,498675,10677266,586564,8895462,354146,0,11010543,0,15859804,15860525,15180888,679637,0,617515,0,27
1458627,2016,215449,522294,21937,333519,237605,0,506472,0,790776,814604,804440,10164,0,6891,0,14
1460473,2016,629879,349959,40560,81948,21353,0,445772,0,251263,386555,349840,36715,0,33505,0,5
1473503,2016,10322933,4573634,3074089,1381048,9854803,0,5047842,0,16411336,16831824,19413980,0,2582156,0,2582156,79
1477912,2016,24175,228444,55729,7466,12855,0,239764,0,173625,180331,172444,7887,0,6084,0,7
1486694,2016,3892,51845,49387,2034,464072,0,-408335,0,91704,108787,145811,0,37024,0,40042,1
1509216,2016,21302,114646,103466,4674,286264,0,-150316,0,88009,88009,87889,120,0,0,1640,1
1530935,2016,1558569,1227419,695708,460261,1257161,0,1231254,0,3076241,3208876,1743045,1465831,0,1230054,0,10
1538378,2016,378743,3895014,2455780,905458,1967367,0,2306390,0,3900706,3926521,3953565,0,27044,0,27044,16
1539055,2016,774,40296,0,40314,43202,0,-2132,0,0,0,0,0,0,0,0,0
1558367,2016,1427509,1952524,92735,1024924,128006,0,3252027,0,1880287,1885214,2030699,0,145485,0,145485,12
1604617,2016,681123,487053,2815,463470,176764,0,991412,0,539116,539241,573186,0,33945,0,33945,23
1606073,2016,63137126,54828,141,33231,24041719,0,39150235,0,0,723879,2542674,0,1818795,0,1818795,0
1608147,2016,0,987597,97093,824051,1048800,0,-61203,0,0,0,0,0,0,0,0,0
1630420,2016,4738061,20687965,228,20143012,23083103,0,2342923,0,59131,650381,1682965,0,1032584,0,1032584,8
1649309,2016,223096,634455,317129,312303,773442,0,84109,0,765474,974393,895309,79084,0,67470,0,3
1689176,2016,33019350,53404332,36755704,16450114,109619260,0,-23115402,0,116574672,126637703,142176410,0,15538707,0,15538707,162
1755172,2016,3248729,714566,344201,295750,1422354,0,2303075,0,5349803,5381580,5170488,211092,0,211092,0,19
1783202,2016,109503,147952,35600,125896,446229,0,-188774,0,100733,106424,148229,0,41805,0,44579,3
1816946,2016,0,1385,0,1385,17617,0,-16232,0,0,0,0,0,0,0,0,0
1818041,2016,11813495,2802427,1409480,415281,2263709,0,12352685,0,10609232,10670388,10432044,238344,0,199806,0,24
1872253,2016,1746623,804161,489890,64568,224251,0,2327263,0,4605773,4616801,5190661,0,573860,0,587568,9
1904533,2016,902173,308116,21406,32813,38361,0,1175110,0,790357,817938,830129,0,12191,0,12191,10
1921143,2016,4532,168247,1966,144988,61434,0,111345,0,0,0,8915,0,8915,0,8915,1
1921852,2016,19852121,61191527,43923512,12321478,49106945,0,32455695,0,226614350,228637514,223664141,4973373,0,4192850,0,98
1951756,2016,171639,1288380,102196,1165974,725208,0,734884,0,1003957,1907985,2210207,0,302222,0,302222,11
1968952,2016,155635,2110786,328730,1463949,861598,0,1414823,0,2166371,2242339,2157161,85178,0,83502,0,6
1977144,2016,11212165,80514006,27011895,2488245,83583081,0,8505078,0,408358,4644209,5964545,0,1320336,0,1320336,30
2039643,2016,1440773,1160570,41240,1087453,2251514,0,349829,0,1263518,1312141,1621621,0,309480,0,307449,22
2073289,2016,4892357,861305,56064,698448,113489,0,5640173,0,3778,1628302,1788108,0,159806,0,159806,1
2147025,2016,656,47425,0,47425,102765,0,-54684,0,0,2451,3622,0,1171,0,1244,0
2152471,2016,67846,438712,0,252776,87520,0,393350,0,658099,658103,541057,117046,0,98226,0,12
2155648,2016,64738,12035014,2812115,8827519,21264121,0,-9153755,0,30546964,33660436,31888267,1772169,0,1772169,0,70
2162947,2016,0,56863,0,55624,0,0,56863,0,0,0,0,0,0,0,0,0
2164956,2016,3016,169111,145,35236,28245,0,144112,0,134108,137014,90839,46175,0,44841,0,3
2192298,2016,224367,921393,708509,166721,185131,0,969206,0,1500506,1830333,1824909,5424,0,5424,0,13
2203176,2016,382421,184148,43584,138413,110292,0,456277,0,396297,428639,540825,0,112186,0,116206,2
2204775,2016,8228893,3792700,1267242,2226007,3485690,0,4841218,0,11655489,12310943,11532964,777979,0,703453,0,53
2209330,2016,5251916,3259759,1718458,1046064,3030247,0,5481428,0,6607593,7123642,5960978,1162664,0,1162664,0,24
2267862,2016,1779461,999115,250906,515743,878709,0,1939867,0,2262666,2297247,2228094,69153,0,50851,0,17
2268035,2016,1223350,22549,0,18089,48927,0,1196972,0,362866,389339,725653,0,336314,0,336314,5
2307614,2016,0,7079,0,6996,18370,0,-11291,0,0,0,0,0,0,0,0,0
2367438,2016,4900001,1185967,35437,326801,24784,0,6061184,0,30100,516579,270479,246100,0,246100,0,1
2373472,2016,3772912,2606396,1969674,373967,3608797,102246,2638566,0,7124289,8022618,7872853,149765,0,107672,0,27
2414378,2016,1786426,1117353,959578,35360,1331447,0,1572332,0,4049976,4102388,3976517,125871,0,125871,0,31
2416590,2016,775227,2195061,51451,1459016,515822,0,2472326,0,4977922,5110639,3412534,1698105,0,1429715,0,111
2479229,2016,3270183,2175475,480,2009897,3713058,0,1732600,0,3695753,3769086,3707070,62016,0,39062,0,69
2519960,2016,20948,54871,17899,2262,28641,0,47178,0,29100,233439,252888,0,19449,0,24354,1
2574891,2016,0,105270,93706,11551,298667,0,-193397,0,0,0,75,0,75,0,75,0
2575480,2016,222980,330276,189704,105156,423708,0,129548,0,932906,1102966,1049623,53343,0,44808,0,5
2595479,2016,0,807,0,807,96038,0,-95231,0,0,0,0,0,0,0,0,0
2601040,2016,752,36538,34753,1707,215021,0,-177731,0,0,0,0,0,0,0,0,0
2620971,2016,123022,207011,0,173848,34549,0,295581,0,12717,80217,73888,6329,0,4725,0,1
2624620,2016,0,3519,2223,257,55819,0,-52300,0,63399,63396,65973,0,2577,0,3845,1
2648492,2016,1927516,3038458,276909,1947734,1297285,0,3668689,0,8908193,8922975,6570951,2352024,0,1932804,0,31
2692110,2016,306182,2093597,61364,826443,324170,0,2106390,0,2574864,2521453,1861698,659755,0,546903,0,34
2692692,2016,170690,122586,0,90995,37583,0,255693,0,723278,729210,727798,1412,0,117,0,9
2707297,2016,1810507,412198,373434,26953,6267243,0,-4044538,0,496791,502112,909989,0,407877,0,407877,5
2709409,2016,121166,233335,35550,85685,316124,0,39733,0,450980,453460,471917,0,18457,0,18457,5
2720385,2016,3380818,7713573,4926225,2661864,8738058,0,1300879,0,14312054,16839784,16435242,404542,0,370804,0,37
2739752,2016,367426,412581,29549,95981,125300,0,665012,0,698521,723365,496052,227313,0,190711,0,5
2799142,2016,0,506305,27922,292546,439365,0,66940,0,367482,368482,312358,56124,0,44969,0,6
2811769,2016,102457,29431,0,29431,207845,0,-75957,0,0,0,96,0,96,0,96,0
2830973,2016,82,46157,45236,0,158001,0,-102323,0,155916,155922,164633,0,8711,0,10270,6
2874040,2016,0,22069,0,22042,9162,0,12907,0,0,0,0,0,0,0,0,0
2878319,2016,555750,329814,322060,7318,1346066,0,-460502,0,87567,87984,170657,0,82673,0,83557,3
2900033,2016,5005,150178,5414,126997,42530,0,112653,0,649754,650968,645794,5174,0,4342,0,8
2982203,2016,63,6295,55,5110,48791,0,-42433,0,0,0,108,0,108,0,108,0
2991465,2016,0,1696503,0,1485848,231495,0,1465008,0,804813,804813,518609,286204,0,240411,0,19
2992339,2016,6262909,3532997,1169049,2069284,4300457,341356,5344496,0,14079302,15430512,15287535,142977,0,95223,0,243
2995882,2016,400463,2001911,0,272822,324583,0,2077791,0,1588464,1592008,1460402,131606,0,110141,0,27
3062849,2016,1758,7509,5006,0,37558,0,-28291,0,34944,34944,9861,25083,0,24034,0,0
3094093,2016,319483,249489,31636,149107,102141,0,466831,0,818566,818746,707297,111449,0,95337,0,3
3190406,2016,30583,16676,0,18211,2917,0,44342,0,29143,29143,29899,0,756,0,1631,0
3437078,2016,0,0,0,0,4733,0,-4733,0,0,0,0,0,0,0,0,0
3557538,2016,46984,9173,3335,1157,249234,0,-193077,0,51717,42191,142119,0,99928,0,100445,4
3591491,2016,1426,904141,20926,799234,75506,0,830061,0,261744,271119,180798,90321,0,86614,0,0
3594412,2016,1407,328289,4871,133154,274721,0,54975,0,1064232,1064232,894796,169436,0,156215,0,6
3601803,2016,1300633,1547101,303407,1106040,787156,0,2060578,0,4180345,4237575,4032826,204749,0,171687,0,12
3612136,2016,129401,0,0,0,259790,0,-130389,0,0,0,0,0,0,0,0,0
3710983,2016,0,9929,33,3066,97527,0,-87598,0,90882,90882,70603,20279,0,19128,0,1
3749070,2016,6793969,1686659,14116,849700,2303235,0,6846646,0,9931514,10221814,9242716,979098,0,816481,0,90
3777398,2016,213957,582837,197354,382615,727286,0,45779,0,374215,434238,428491,5747,0,4827,0,2
3782114,2016,216990,2083206,521924,1497635,4021859,0,-1699825,0,19024641,19025514,19003954,21560,0,21560,0,41
3782947,2016,76183,15787,4812,3746,155936,0,-63190,0,4000,4000,250,3750,0,3630,0,0
3829330,2016,18546709,5096153,2724703,2169508,32941105,0,-9269529,0,22501945,23990477,23963853,26624,0,26624,0,68
3829691,2016,67402,230730,38895,91327,226776,0,71356,0,416171,439555,378048,61507,0,54685,0,2
3836931,2016,0,0,0,0,40950,0,-40950,0,0,0,0,0,0,0,0,0
3851796,2016,669545,2338521,17244,2313862,5434266,0,-2426200,0,118467,121801,226997,0,105196,0,105196,1
3866509,2016,0,8230,0,2074,10000,0,-1770,0,72146,72146,68186,3960,0,2133,0,0
3884955,2016,126499431,61206366,2414848,56629779,95532976,480415,91327928,0,158204507,160476128,143334096,17142032,0,15005178,0,1764
3909430,2016,1953,13430,9746,24,105970,0,-90587,0,22854,22854,21623,1231,0,545,0,1
3947530,2016,1822892,794660,216154,511839,1179722,0,580696,0,150986,121823,122672,0,849,0,849,6
3993669,2016,50572,271759,27571,200756,54255,0,273972,0,542872,542872,455614,87258,0,72796,0,5
4026801,2016,28903,33598,10514,21526,39310,0,23191,0,222687,223554,217456,6098,0,3862,0,2
4075057,2016,162447,284487,7349,248459,1785,0,445149,0,6500,176516,154765,21751,0,16455,0,0
4082666,2016,212828,189922,4560,28642,225011,0,177739,0,265165,464792,313618,151174,0,143860,0,3
4094490,2016,5154,70535,5962,29566,20964,0,54725,0,201012,212171,179953,32218,0,27975,0,2
4115313,2016,122067,426691,419071,5282,107245,0,441513,0,215155,216767,180992,35775,0,33594,0,4
4154754,2016,1810829,193237,70161,106849,220189,0,1787031,0,1212895,1227822,1222349,5473,0,2803,0,8
4162510,2016,620465,1527685,84124,866471,534720,0,1613430,0,1380498,1396839,1148455,248384,0,227897,0,13
4243800,2016,510681,1376591,302134,726730,1156810,0,731006,0,4457494,4512709,4365126,147583,0,86522,0,6
4295125,2016,230772,46931,845,38355,61851,0,215852,0,91812,92622,95909,0,3287,0,6066,1
4361539,2016,2890,77220,4200,67410,5454,0,74678,0,411664,411664,333109,78555,0,74438,0,4
4452408,2016,874951,707933,428248,279594,1520405,0,62479,0,0,0,39411,0,39411,0,39411,0
4466110,2016,127179,228083,42600,17007,26846,0,328416,0,182987,182987,158536,24451,0,22621,0,5
4511660,2016,944,89508,15104,71217,43615,0,46837,0,175769,175774,127419,48355,0,46597,0,3
4513920,2016,24144,476676,24668,185683,67518,0,438691,0,1527831,1529184,1108459,420725,0,358919,0,9
4514225,2016,0,200,0,200,0,0,200,0,0,0,0,0,0,0,0,0
4620811,2016,1408190,2417571,1530703,776854,1057834,0,2790677,0,4062036,4069902,4375365,0,305463,0,305463,34
4664583,2016,201,1754,1506,0,25654,0,-23699,0,0,0,0,0,0,0,0,0
4678546,2016,3622680,6597846,155492,5234926,5167476,0,5075550,0,16048507,16074327,16838468,0,764141,0,774861,169
4680473,2016,1430080,54064,377,50115,1118443,0,404898,0,0,0,1807,0,1807,0,1807,0
4740940,2016,2981335,3486124,39566,3417828,3861128,0,2624089,0,5532633,5913491,5267244,646247,0,542004,0,27
4782333,2016,9383,39471,3888,25150,3549,0,45305,0,194592,194613,119505,75108,0,71216,0,1
4820372,2016,9449,103,0,0,210393,0,-200831,0,31808,31808,29634,2174,0,1220,0,1
4867782,2016,87371,438849,35789,398727,488815,0,37405,0,0,0,46292,0,46292,0,46292,0
4922763,2016,16633,112066,104600,5264,277185,0,-148486,0,54693,54693,52134,2559,0,919,0,0
4941250,2016,0,15349,11383,60,145657,0,-130308,0,40968,40970,86119,0,45149,0,45968,1
4980098,2016,120559,124467,0,0,0,0,245026,0,0,0,19647,0,19647,0,19647,0
5006578,2016,13673947,69000643,78207746,11618694,32937300,0,49967790,0,130745213,132347802,130555429,1792373,0,1792373,0,18
5012766,2016,2306652,701651,253450,127368,119582,0,2888721,0,2181629,2197489,2357927,0,160438,0,160438,19
5016997,2016,0,29127,9425,18891,29787,0,-660,0,0,0,0,0,0,0,0,0
5033548,2016,19670,1178957,207002,757449,35806,0,1162821,0,5082751,5086460,4753187,333273,0,280789,0,0
5091093,2016,0,8027,0,8027,105561,0,-97534,0,0,0,0,0,0,0,0,0
5177713,2016,430216,971036,474651,79920,1053762,0,347490,0,3834066,3872922,3871597,1325,0,330,0,16
5179765,2016,251726,437606,1002,268483,87896,2373,604148,0,863536,871094,828956,42138,0,32549,0,9
5182094,2016,970861,2411890,325459,859158,1042936,0,2339815,0,3414772,3356755,2525814,830941,0,694847,0,6
5209351,2016,0,157830,66626,59580,93977,0,63853,0,239370,239829,205151,34678,0,29835,0,1
5232923,2016,17695,223038,0,223006,-28398,0,269131,0,0,0,9719,0,9719,0,9719,0
5246228,2016,0,0,0,0,279596,0,-279596,0,0,0,4216,0,4216,0,4216,0
5298197,2016,0,134212,0,11215,12329,0,121883,0,0,467833,912847,0,445014,0,449934,1
5315719,2016,648838,2554015,39480,2416738,3686553,0,-483700,0,0,0,0,0,0,0,0,0
5423290,2016,1206617,349620,332190,17304,1027376,0,534367,0,445974,496744,487285,9459,0,5751,0,8
5460050,2016,0,1230,0,0,104725,0,-103495,0,0,0,2044,0,2044,0,2044,0
5462604,2016,49000,141977,33656,87712,213944,0,-22967,0,204461,204462,193560,10902,0,8486,0,3
5505985,2016,4601173,3596390,510591,2591929,4112815,0,2385698,0,14313635,15095536,14178768,916768,0,798880,0,73
5577140,2016,686615,653714,167682,415990,709277,0,631052,0,2635080,2686393,2665596,20797,0,20797,0,13
5621084,2016,7550,59073,25149,5029,82363,0,-15740,0,486199,494824,540954,0,46130,0,50735,2
5626570,2016,1205693,228334,6859,169501,1359566,0,485231,0,377074,377510,362827,14683,0,11533,0,6
5657592,2016,1898359,650074,8600,252141,816620,0,1779393,0,5001986,5287974,5304077,0,16103,0,22845,43
5709055,2016,26640,146860,0,14000,10123,0,163377,0,166634,210459,103905,106554,0,102183,0,6
5726277,2016,0,16505,0,436,714,0,15791,0,67251,67251,52136,15115,0,13098,0,0
5741250,2016,849777,926158,260085,147042,67806,0,1708129,0,3078457,3086916,2990672,96244,0,79623,0,18
5790393,2016,3818,172931,143954,9624,129499,0,47250,0,523181,531672,527329,4343,0,3444,0,5
5813861,2016,37336,18497,14669,0,75431,0,-19598,0,14950,2278,34581,0,32303,0,32496,1
5820834,2016,3343,6958,0,6958,21518,0,-11217,0,0,0,0,0,0,0,0,0
5823687,2016,148170,495628,21303,470453,2870536,0,-2346118,0,2453847,2474646,3232576,0,757930,0,757930,48
5841365,2016,4124561,229459,29085,179775,1515384,0,2838636,0,3535124,3609729,3597300,12429,0,10569,0,14
5848037,2016,0,17495,15085,1998,17757,0,-262,0,71795,71795,58057,13738,0,11584,0,3
5859990,2016,1161211,2364127,392835,1845053,1882661,0,1642677,0,2508170,2778960,1260259,1518701,0,1269689,0,13
5868522,2016,107456,32608,645,31826,119420,0,20644,0,50783,50783,51623,0,840,0,2363,0
5888805,2016,11593,98265,67271,18428,36193,0,73665,0,602060,602089,576659,25430,0,20403,0,4
5910589,2016,291619,658378,140064,371049,683401,0,168798,0,746019,779087,663566,115521,0,97002,0,12
5934952,2016,3352079,1529662,516825,1005051,9474572,0,-4592831,0,0,697500,134560,562940,0,562940,0,0
5976559,2016,42793,1584,0,1433,58893,0,-14516,0,14996,24996,39763,0,14767,0,15405,1
6030400,2016,332362,539405,9951,450174,103396,0,768371,0,1010322,1033549,1080831,0,47282,0,47282,22
6039433,2016,86245953,72946016,65445751,6001917,53111924,0,105054093,0,174763728,181937714,173916798,8020916,0,6454002,0,264
6053730,2016,2239089,6069046,4644287,1424759,5790450,0,2297018,0,25099531,25261683,22617691,2643992,0,2278427,0,140
6089555,2016,189470000,61750943,5210596,54845518,195543033,260560,58603540,0,222820406,225130571,196364482,28766089,0,23582029,0,1638
6107767,2016,179075,8949,0,5128,24617,0,163407,0,91155,54546,159068,0,104522,0,106057,2
6118383,2016,210,31372,0,19722,27395,0,4187,0,0,0,0,0,0,0,0,0
6119907,2016,0,128947,25651,6047,5978,0,122969,0,278327,278520,162879,115641,0,112856,0,3
6204646,2016,0,1207,0,17,312,0,895,0,0,1,3114,0,3113,0,3113,1
6227364,2016,2721,18,0,0,2005,0,734,0,0,0,0,0,0,0,0,0
6233889,2016,4999249,1768929,375755,279473,240761,0,4163323,0,2849779,3201514,3169446,32068,0,27594,0,48
6260778,2016,171955,150892,32361,63072,518735,0,-195888,0,458361,480749,438508,42241,0,42241,0,4
6279401,2016,2142141,525256,173582,350782,946077,0,1873887,0,1387930,1762666,1905660,0,142994,0,142994,13
6288809,2016,67230,8709,1361,7196,63944,0,11995,0,4603,4603,6683,0,2080,0,2291,0
6292192,2016,0,134,0,134,12442,0,-12308,0,0,0,0,0,0,0,0,0
6303763,2016,5382572,13284453,6002070,7011971,8703967,0,9963058,0,44472650,44726670,40498390,4228280,0,3581711,0,122
6318667,2016,0,9574,88,9163,239384,0,-229810,0,19978,19978,31617,0,11639,0,12039,1
6369750,2016,2432777,2494429,1465445,1068843,3830576,0,1096630,0,1187958,1192457,990163,202294,0,202294,0,13
6379958,2016,8251975,1394419,175655,1153375,10532099,0,-880435,0,0,0,45,0,45,0,45,0
6419432,2016,9064769,11190801,464555,9891833,9367361,0,10888209,0,25592563,25880032,19631472,6248560,0,5255496,0,179
6437579,2016,0,152549,351,46260,203339,45226,-96016,0,0,47445,-24932,72377,0,70952,0,1
6474267,2016,144857,87303,6657,38519,97179,0,134981,0,181105,181674,180797,877,0,737,0,2
6516214,2016,7452690,17154718,406911,10607578,5087801,0,19661680,0,23454900,23446462,18786445,4660017,0,3914277,0,328
6542604,2016,133037,521884,13658,189371,75917,58575,538615,0,837137,877090,1109646,0,232556,0,232556,20
6549718,2016,11380,958581,0,948393,1214745,0,-122280,0,0,0,20328,0,20328,0,20328,0
6550046,2016,2183392,2328435,553240,1772526,4815980,0,-224221,0,46526,57723,466091,0,408368,0,408368,5
6561940,2016,5820,537987,121397,101925,218932,0,324875,0,888766,915779,742484,173295,0,145568,0,5
6577114,2016,372101,531712,325962,161908,2263562,0,-1359749,0,1098142,1098143,1292710,0,194567,0,194567,4
6577580,2016,21452,107953,34560,49202,72517,0,46888,0,1156637,1161638,1074990,86648,0,80281,0,5
6582234,2016,22603821,11735264,807095,5493321,26050093,2462477,5971528,0,20304173,21088592,16332629,4755963,0,3935161,0,122
6617600,2016,18291,826798,545,194752,669095,0,179138,0,0,32,274,0,242,0,242,0
6619511,2016,31912388,2684762,303041,2219001,50626666,0,-13733385,0,2948387,4465760,6905283,0,2439523,0,2439523,47
6621783,2016,14106,166762,28293,128127,326957,0,-145708,0,1101260,1140401,1110136,30265,0,22938,0,3
6622754,2016,1078487,883413,695472,181979,514433,0,1447519,0,1255003,1449874,1437737,12137,0,12137,0,19
6635169,2016,363966,768589,681201,87205,917474,0,215081,0,123681,123793,136419,0,12626,0,14660,1
6656749,2016,416709,157287,22796,118117,58714,0,515282,0,649484,691288,798567,0,107279,0,107279,15
6668913,2016,0,82,0,8,2550,0,-2468,0,0,0,0,0,0,0,0,0
6674435,2016,116315,3494602,130986,2463336,522462,128246,3005326,0,7074335,7083233,6159003,924230,0,760386,0,106
6682799,2016,37339,3059,0,2692,9155,0,31243,0,0,0,104,0,104,0,104,0
