cif,an,active_imobilizante_total,active_circulante_total,stocuri,creante,datorii,provizioane,capitaluri_total,patrimoniul_regiei,cifra_de_afaceri_neta,venituri_totale,cheltuieli_totate,profit_brut,pierdere_brut,profit_net,pierdere_net,salariati
1354685,2014,394118,97201,162,84644,48494,0,443861,0,1003806,1032448,894923,137525,0,112746,0,21
1356619,2014,4415512,5518537,3751184,1580826,4948122,39868,4917668,0,47702311,47748664,48326566,0,577902,0,577902,68
1444869,2014,781458,9806615,619026,8617746,271407,0,10376776,0,20086888,20101403,20072358,29045,0,29045,0,29
1458627,2014,231143,797817,12414,686140,483752,0,550596,0,1841793,1878255,1812197,66058,0,54073,0,39
1460473,2014,753287,394315,69613,183929,63168,0,439346,0,269785,337911,302738,35173,0,27079,0,9
1473503,2014,13408431,9658499,6441846,2807694,12247098,0,10838333,0,51793984,53025431,53694570,0,669139,0,669139,114
1477912,2014,33260,232712,65814,4200,14286,0,251686,0,138785,142093,121096,20997,0,16734,0,6
1486694,2014,8330,57280,51920,4926,422556,0,-356946,0,27495,50593,128265,0,77672,0,79190,1
1509216,2014,21302,64777,59972,4009,230473,0,-144394,0,34522,34522,50761,0,16239,0,17274,2
1530935,2014,960329,866032,295697,503205,1400965,0,425396,0,1122113,1296102,1248619,47483,0,37865,0,10
1538378,2014,617417,4324355,2771300,872373,1918467,0,3040805,0,9086938,9140333,9133037,7296,0,2693,0,25
1539055,2014,774,40296,0,40314,43202,0,-2132,0,0,0,0,0,0,0,0,0
1553173,2014,0,144567,0,144567,63213,0,81354,0,0,0,0,0,0,0,0,0
1558367,2014,1749323,2057354,77945,1060299,145936,0,3660741,0,2564219,2603034,2775121,0,172087,0,172087,13
1604617,2014,749291,334985,3073,321280,64906,0,1018393,0,611523,629861,678435,0,48574,0,48574,26
1606073,2014,56453498,13659304,1237356,7736678,28539372,77033,41496735,0,70654712,72633439,74781206,0,2147767,0,2147767,5
1608147,2014,0,987597,97093,824051,1048800,0,-61203,0,0,0,66,0,66,0,66,0
1649309,2014,28315,78978,0,77154,257634,0,-150341,0,78990,79054,104998,0,25944,0,28316,3
1650346,2014,8408,569567,616000,15166,548947,0,29028,0,0,1,23422,0,23421,0,23421,1
1689176,2014,66922081,46646516,35395246,9871243,84820001,0,27991919,0,255449658,255432739,270311719,0,14878980,0,14878980,188
1755172,2014,3577104,693574,415257,262128,1580123,0,2445793,0,9537917,9621237,9615357,5880,0,5880,0,23
1758004,2014,3540248,1836313,462792,1170931,1545312,103898,3727351,0,4459164,4985815,4947747,38068,0,26351,0,26
1783202,2014,165136,56694,24471,31514,294095,0,-72265,0,161057,161057,158097,2960,0,0,1872,4
1816946,2014,0,1385,0,1385,17617,0,-16232,0,0,20,4385,0,4365,0,4365,0
1818041,2014,12588107,3542230,2403279,1008373,3361483,0,12768854,0,14443079,14477739,14426631,51108,0,11680,0,25
1823129,2014,658735,395591,95019,300567,1083537,0,-29211,0,0,0,9634,0,9634,0,9634,1
1846106,2014,0,228740,7718,216825,267927,0,-39187,0,0,0,0,0,0,0,0,0
1872253,2014,2084476,1471517,949055,262226,237938,0,3321509,0,14941002,14943351,15234901,0,291550,0,308614,12
1904533,2014,965935,647900,22227,312575,331938,0,1283300,0,1222523,1227587,1296764,0,69177,0,69177,12
1921143,2014,5021,178156,1966,155562,58645,0,124532,0,0,0,12904,0,12904,0,12904,1
1921852,2014,24962375,49318310,33235975,11277122,27440475,0,47345552,0,479937027,485121438,480406674,4714764,0,3994512,0,110
1951756,2014,1023416,1309012,233618,948335,1137240,0,1195188,0,14978657,16865662,16820881,44781,0,29518,0,40
1968952,2014,168997,2074791,151528,1496039,847167,0,1406621,0,3101610,3160403,2847070,313333,0,263826,0,0
1977144,2014,15879880,82530577,28160775,3491286,85320455,0,13576990,0,44066780,62903950,78404275,0,15500325,0,15500325,96
2039643,2014,1514364,1616925,22250,1538298,2451232,0,680057,0,3052467,3512065,3504428,7637,0,1880,0,34
2073289,2014,6854222,126833,56064,63444,859333,0,6121722,0,1170470,1581607,1999470,0,417863,0,417863,13
2147025,2014,0,98365,11295,86886,132391,0,-34026,0,76295,92597,104975,0,12378,0,15155,1
2152471,2014,27766,274658,0,80202,66273,0,238861,0,322351,322355,240751,81604,0,67705,0,7
2155648,2014,3210808,26282558,6294462,19347675,28291895,0,1201471,0,74935173,75407039,74606687,800352,0,742898,0,107
2162947,2014,1199,68824,7025,61669,0,0,70023,0,0,0,2309,0,2309,0,2309,0
2164956,2014,3016,102669,34,28729,6644,0,99271,0,91242,91244,83648,7596,0,4859,0,3
2192298,2014,241956,1288918,611547,210708,51335,0,1494033,0,1905380,2114711,2355848,0,241137,0,241137,14
2203176,2014,189370,459635,94966,125277,44504,0,604501,0,476968,528423,645524,0,117101,0,117101,4
2204775,2014,3817330,9028026,904828,7964944,2399428,0,5123956,0,4686537,6460866,5510213,950653,0,799420,0,28
2209330,2014,2332867,3367145,777094,1939242,2338061,0,3361951,0,7360089,7396418,6121223,1275195,0,1077847,0,29
2267862,2014,2092239,1050222,264540,620850,1154150,0,1988311,0,2858296,2866871,2497382,369489,0,308232,0,22
2268035,2014,1360920,1964804,1272683,536988,987671,0,2341326,0,27111764,27206473,27071601,134872,0,124060,0,22
2307614,2014,0,7079,0,6996,18370,0,-11291,0,0,0,0,0,0,0,0,0
2367438,2014,5135474,3419762,50710,272198,16271,0,8538965,0,30100,1904780,1267687,637093,0,600371,0,1
2367926,2014,164591,994121,0,967313,978083,0,180629,0,1091959,1091961,1088425,3536,0,2970,0,1
2373472,2014,3890446,1665151,1024089,388161,3425622,0,2058078,0,12056603,12330611,12294408,36203,0,25783,0,36
2414378,2014,1629619,882896,712066,41149,1159117,0,1353398,0,3781716,3810308,4058671,0,248363,0,248363,34
2416590,2014,1212606,2413904,57989,1580954,503720,0,3130718,0,5561377,5658668,3361561,2297107,0,1935263,0,95
2479229,2014,4658066,821151,420,744848,3797121,0,1682096,0,3912080,4126757,3680291,446466,0,376167,0,84
2519960,2014,231805,381026,42724,1205,49196,0,563635,0,68300,257198,293003,0,35805,0,43520,2
2574891,2014,0,105355,93706,11553,298595,0,-193240,0,81878,81964,139698,0,57734,0,60190,0
2575480,2014,102152,190450,101407,49327,231437,0,61165,0,229202,303202,294000,9202,0,5919,0,5
2595479,2014,0,807,0,807,96038,0,-95231,0,0,0,0,0,0,0,0,0
2601040,2014,752,36538,34753,1707,215021,0,-177731,0,0,0,0,0,0,0,0,0
2620971,2014,22680,78623,0,53337,46521,0,54782,0,43329,251000,213481,37519,0,31728,0,3
2624620,2014,0,1572,1333,0,38760,0,-37188,0,14327,14327,20408,0,6081,0,6510,1
2648492,2014,938274,2732585,156613,1577183,620788,0,3116297,0,3733822,3724981,2409687,1315294,0,1085462,0,27
2692110,2014,369091,1382569,48389,839153,148432,0,1621706,0,2480690,2431913,1773368,658545,0,555648,0,35
2692692,2014,172723,170023,0,73645,43695,0,299051,0,540269,557039,505023,52016,0,50993,0,9
2707297,2014,2242738,213210,171995,41209,5731195,0,-3275247,0,203266,251535,620345,0,368810,0,368810,5
2709409,2014,206141,245647,69047,102551,296989,0,155946,0,1134087,1134087,1051127,82960,0,69550,0,17
2714308,2014,0,1,0,0,4540,0,-4539,0,0,0,120,0,120,0,120,0
2720385,2014,3589055,8272670,5275483,2816006,4753243,0,4688466,0,6694731,8202123,8120124,81999,0,52181,0,34
2739752,2014,293501,205806,51634,94208,106810,0,392497,0,327278,327302,293119,34183,0,24364,0,2
2799142,2014,16753,357380,12990,260073,186803,0,187330,0,663349,663349,612056,51293,0,42991,0,10
2811769,2014,102457,29432,0,29432,207750,0,-75861,0,0,0,0,0,0,0,0,0
2830973,2014,232,53691,44445,7280,146632,0,-83270,0,270564,270582,254419,16163,0,8046,0,5
2874040,2014,0,23042,0,23015,10093,0,12949,0,0,0,200,0,200,0,200,0
2878319,2014,582966,371263,360265,8041,1233685,0,-279456,0,86094,86094,156176,0,70082,0,72665,4
2900033,2014,10856,135659,22114,87842,41279,0,105236,0,644290,644290,636879,7411,0,6225,0,10
2982203,2014,196,6397,55,5090,48791,0,-42198,0,0,0,309,0,309,0,309,0
2991465,2014,0,1204961,2748,1183145,403367,0,801594,0,764788,764987,400524,364463,0,306149,0,20
2992339,2014,6675972,4463381,1282432,2365486,3721720,300919,7252591,0,14093699,14528425,13512948,1015477,0,852570,0,230
2995882,2014,555152,1678355,4046,301361,182213,0,2051321,0,1728490,1748987,1452221,296766,0,250462,0,32
3021938,2014,13096,14088,0,13890,107812,0,-80628,0,0,0,2197,0,2197,0,2197,0
3062849,2014,1758,6916,6271,0,67549,0,-58875,0,17884,17973,38760,0,20787,0,21326,2
3094093,2014,411091,160645,8009,147862,15000,0,556736,0,866501,866598,865378,1220,0,216,0,4
3190406,2014,37357,29947,3,25505,629,0,66675,0,87592,87592,93057,0,5465,0,8093,1
3259175,2014,0,16800,0,16351,71812,0,-55012,0,61273,64183,32968,31215,0,29289,0,1
3557538,2014,91373,35279,13845,5167,113319,0,13333,0,673787,687867,734184,0,46317,0,46317,6
3591491,2014,21851,785111,4795,764417,45863,0,761099,0,0,118,56422,0,56304,0,56304,2
3594412,2014,3246,114216,22414,42133,229590,0,-112128,0,330527,330527,443095,0,112568,0,112568,11
3601803,2014,1552149,1740909,453402,1093340,1430538,0,1862740,0,11086582,11228888,11116224,112664,0,69233,0,17
3612136,2014,157612,657,0,0,260447,0,-102178,0,0,0,100,0,100,0,100,0
3656540,2014,0,37465,0,37209,500,0,36965,0,0,0,8484,0,8484,0,8484,0
3710983,2014,0,13878,11345,1536,105007,0,-91093,0,134440,134440,114774,19666,0,15633,0,2
3749070,2014,4447751,4101714,201914,2216389,1417560,192000,6973445,0,11101205,11308885,9456592,1852293,0,1489872,0,151
3777398,2014,179383,667539,160080,386080,781814,0,35076,0,597826,599519,596563,2956,0,2482,0,2
3782114,2014,415872,2066206,1292898,505523,4192915,0,-1710837,0,28688533,28692801,30432500,0,1739699,0,1739699,53
3782947,2014,76183,12353,4812,4428,155817,0,-66505,0,0,0,611,0,611,0,611,0
3794437,2014,61625,8099,0,7989,0,0,69724,0,0,0,0,0,0,0,0,0
3829330,2014,20605300,5467192,3456619,2449007,35638941,0,-9276171,0,14594942,16457264,16440563,16701,0,16701,0,63
3829691,2014,123903,92225,27318,98150,282728,0,-66600,0,325048,328988,439233,0,110245,0,110245,5
3836931,2014,0,0,0,0,40950,0,-40950,0,0,0,0,0,0,0,0,0
3851796,2014,917596,2330715,21009,2290628,5437035,0,-2188724,0,1236956,1237621,1596744,0,359123,0,359123,0
3866509,2014,0,9766,0,4559,25000,0,-15234,0,75504,75504,66439,9065,0,6357,0,0
3884955,2014,112998468,48870541,1749227,45185569,107237750,479456,53487109,0,147583813,151568805,128512492,23056313,0,18908116,0,1575
3909430,2014,2567,21989,18957,968,109778,0,-85222,0,27077,27327,35407,0,8080,0,8900,1
3947530,2014,1870794,1378554,341650,955622,1878827,0,572134,0,1593663,1593924,1583197,10727,0,9422,0,7
3993669,2014,64375,118066,14080,100125,13549,0,172938,0,622094,622094,604985,17109,0,8982,0,5
4026801,2014,15954,24938,4556,13975,24627,0,16265,0,203574,203582,259380,0,55798,0,55798,2
4075057,2014,313767,149086,7626,86032,21966,0,440887,0,8387,8387,29368,0,20981,0,21232,0
4082666,2014,293849,46955,6063,33590,288666,0,52138,0,63661,65246,92820,0,27574,0,29531,3
4094490,2014,11122,50047,3603,33659,34428,0,26741,0,232419,232429,228476,3953,0,3495,0,2
4115313,2014,319603,355796,329880,8222,188809,0,486704,0,124833,221867,180067,41800,0,38045,0,4
4146263,2014,0,50218,0,47297,201197,0,-150979,0,27859,106812,82157,24655,0,24024,0,1
4154754,2014,1798710,417810,121313,186953,253853,0,1963435,0,6956756,6987737,6974862,12875,0,7876,0,23
4162510,2014,977309,1891797,128185,1079655,1254665,0,1614441,0,1190927,1779822,1693174,86648,0,86627,0,25
4243800,2014,1245059,593100,94041,379338,1145741,0,692962,0,537509,540041,725017,0,184976,0,184976,10
4295125,2014,235953,50581,0,42685,62032,0,224502,0,234576,234877,242879,0,8002,0,15048,2
4361539,2014,4498,61733,7780,38887,9964,0,56267,0,239529,239530,239098,432,0,363,0,5
4452408,2014,949188,709120,428247,280506,1518864,0,139444,0,0,0,37925,0,37925,0,37925,0
4466110,2014,145781,170570,63000,11662,29373,0,286978,0,196448,196448,189008,7440,0,1546,0,6
4511660,2014,2042,406998,9863,389642,19106,0,389934,0,181026,181070,104261,76809,0,71378,0,4
4513920,2014,22561,115814,19714,84061,31820,0,111027,0,813600,813600,794726,18874,0,16256,0,6
4514225,2014,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0
4620811,2014,1702521,3804372,2673562,1055515,1244028,0,4324410,0,7300279,7320221,7197675,122546,0,99708,0,56
4661730,2014,0,360,0,0,2024,0,-1664,0,0,0,0,0,0,0,0,0
4664583,2014,201,1754,1506,0,25654,0,-23699,0,0,0,141,0,141,0,141,1
4678546,2014,3553404,7679035,677323,6229001,5875421,0,5774731,0,15863454,15978315,15937346,40969,0,32884,0,204
4680473,2014,1486583,307648,377,299217,1452581,0,418513,0,1236090,1251681,1241620,10061,0,8427,0,2
4740940,2014,2423602,822133,39416,756866,1091087,0,2154648,0,2956832,3751468,3557299,194169,0,177650,0,25
4782333,2014,12542,29826,3668,23744,75450,0,-33082,0,99745,99745,96357,3388,0,396,0,3
4820372,2014,15748,15854,13549,2269,220427,0,-188825,0,22995,22998,48040,0,25042,0,25731,1
4867782,2014,103367,516360,35789,471820,524385,0,95342,0,24000,24000,20683,3317,0,2597,0,0
4922763,2014,16633,90925,82143,5319,251084,0,-143526,0,43302,47385,42117,5268,0,3969,0,0
4941250,2014,37127,36584,1539,9705,144403,0,-70692,0,26348,26349,40370,0,14021,0,14811,2
4980098,2014,154942,138585,0,0,4255,0,289272,0,0,0,47774,0,47774,0,47774,1
5006578,2014,13463987,66461255,62956214,6636505,27936344,0,52172578,0,163125248,164876911,168312321,0,3435410,0,3435410,18
5012766,2014,2546921,788879,264928,127884,99877,0,3235923,0,4564567,4643533,4726226,0,82693,0,82693,26
5016997,2014,0,29127,9425,18891,29787,0,-660,0,0,0,0,0,0,0,0,0
5033548,2014,22981,845607,206890,380482,57052,0,811536,0,1833401,1865915,1864317,1598,0,408,0,0
5091093,2014,0,8027,0,8027,105561,0,-97534,0,0,500,0,500,0,485,0,0
5177713,2014,868870,876848,360457,113296,61889,0,1691324,0,7479464,7519166,7601226,0,82060,0,82060,16
5179765,2014,60583,499825,6045,365385,108415,2373,454454,0,813961,818121,720173,97948,0,79913,0,9
5182094,2014,872340,1406855,387671,947547,1136022,0,1077147,0,3025240,3604887,3178957,425930,0,370381,0,6
5209351,2014,0,57551,2053,51251,32854,0,24697,0,4277,4281,20620,0,16339,0,16467,0
5246228,2014,4175,0,0,0,279555,0,-275380,0,0,15487,260041,0,244554,0,245019,0
5256990,2014,0,892,0,24,3700,0,-2808,0,0,0,0,0,0,0,0,0
5298197,2014,1636565,890027,0,797556,1554382,0,972210,0,5279978,5349771,5899025,0,549254,0,549254,6
5315719,2014,663531,3167763,392271,2548417,3450694,0,380823,0,0,0,0,0,0,0,0,0
5423290,2014,1197263,474662,455340,14793,1143978,0,532802,0,404868,478145,511778,0,33633,0,33633,8
5460050,2014,0,39577,36210,337,96430,0,-56853,0,29292,29336,68580,0,39244,0,40124,1
5462604,2014,6255,67876,190,66447,125577,0,-51446,0,126500,135300,137666,0,2366,0,6161,2
5505985,2014,2156209,4346735,720873,3393482,4265718,0,2220014,0,16130103,16552484,15923911,628573,0,534234,0,62
5577140,2014,888691,848940,179840,609467,976048,0,761583,0,3645506,3937521,4167516,0,229995,0,229995,16
5621084,2014,166601,36833,16593,6506,146817,0,56617,0,112108,112108,119454,0,7346,0,10709,2
5626570,2014,1516653,299878,14707,49358,1290243,0,526288,0,845272,853333,1483211,0,629878,0,653958,8
5657592,2014,2657867,736198,20172,689537,2217395,0,1212513,0,6406074,6565014,6405589,159425,0,155445,0,47
5709055,2014,0,15557,0,14,2660,0,12897,0,60932,60932,74096,0,13164,0,14991,3
5726277,2014,0,3051,0,1340,471,0,2580,0,30135,30135,29543,592,0,0,312,0
5741250,2014,950313,1222748,203319,291113,91500,0,2081661,0,5542888,5546271,5511781,34490,0,13665,0,22
5790393,2014,5774,242696,224005,16148,208326,0,40144,0,475499,475510,490447,0,14937,0,14937,5
5813861,2014,45405,16236,7975,0,5117,0,56524,0,102005,-22527,33359,0,55886,0,58946,1
5820834,2014,3343,6958,0,6958,21318,0,-11017,0,0,1,452,0,451,0,451,0
5823687,2014,273962,1091846,16657,1059205,2604496,0,-1248688,0,4231875,5176940,5416140,0,239200,0,255116,97
5841365,2014,4744238,347050,178356,158377,2263222,0,2828066,0,3551477,3886736,3881454,5282,0,711,0,20
5848037,2014,0,22011,0,1049,23139,0,-1128,0,63282,63283,75777,0,12494,0,14392,3
5859990,2014,915657,203679,64749,101751,746348,0,372988,0,1495001,1513133,1458144,54989,0,37920,0,15
5868522,2014,108856,45967,10954,33890,125361,0,29462,0,85056,85284,88839,0,3555,0,6114,1
5888805,2014,15876,107896,69831,23535,79394,0,44378,0,329042,333143,332777,366,0,366,0,3
5910589,2014,392475,857441,59975,323528,327357,0,758664,0,886071,904079,690595,213484,0,179273,0,9
5934952,2014,3389868,1511241,516825,986093,10056270,0,-5155161,0,25000,25001,56928,0,31927,0,31927,0
5976559,2014,64271,3207,0,2467,158859,0,-91381,0,14905,27145,24791,2354,0,1540,0,1
5979903,2014,405093,4857028,997124,3831186,8885632,0,-4484653,0,22513051,26007994,28160092,0,2152098,0,2152098,14
5983203,2014,4454755,4893313,612802,3945363,7458897,0,1997183,0,2429829,3029520,2875208,154312,0,128207,0,8
6030400,2014,446280,568369,13804,432394,200012,0,814637,0,941542,973494,1077416,0,103922,0,103922,18
6039433,2014,74531970,76245779,34527647,38188924,47975997,0,97765502,0,157946936,159348850,152141667,7207183,0,6631084,0,240
6053730,2014,1339088,4806358,4021942,203688,3211759,0,2986547,0,15975354,16070619,15490124,580495,0,497380,0,108
6089555,2014,133760476,44771797,3034661,39783630,175040662,359666,3386168,0,203775441,208512679,205481996,3030683,0,1220770,0,1872
6104868,2014,1787,56824,441,3012,2,0,58609,0,0,0,10622,0,10622,0,10622,0
6107767,2014,108769,147088,53679,49848,101480,0,154377,0,108790,163040,144833,18207,0,14926,0,2
6118383,2014,210,31372,0,19722,27395,0,4187,0,0,0,0,0,0,0,0,0
6119907,2014,0,11248,3576,5758,41080,0,-29832,0,77967,78068,88704,0,10636,0,12978,2
6133839,2014,78159,419580,123083,293670,1127774,0,-630035,0,0,33816,39654,0,5838,0,6852,2
6204646,2014,0,402,0,18,0,0,402,0,0,0,0,0,0,0,0,0
6227364,2014,2721,18,0,0,2005,0,734,0,0,0,0,0,0,0,0,0
6233889,2014,3379267,2396050,359982,253558,134066,0,4155259,0,3440547,3613907,3487247,126660,0,106789,0,46
6260778,2014,279220,88626,9067,42114,660767,0,-292921,0,502770,533503,547499,0,13996,0,13996,3
6276723,2014,126782,27563,2696,24108,578735,0,-424390,0,360267,360879,593713,0,232834,0,232834,5
6279401,2014,2702005,626020,131224,491071,1167670,0,2185355,0,2601104,3096415,3086047,10368,0,2178,0,18
6288809,2014,72718,9938,4047,5302,71752,0,10904,0,26608,28642,26443,2199,0,937,0,1
6292192,2014,0,134,0,134,12442,0,-12308,0,0,0,0,0,0,0,0,0
6303763,2014,5570110,11186910,4590935,5907277,4992248,0,11764772,0,55705270,56423695,55120179,1303516,0,1105408,0,126
6318667,2014,0,8232,545,7438,193288,0,-185056,0,46794,46805,86700,0,39895,0,41303,3
6369750,2014,2587746,2797537,1122908,1504082,3944624,0,1440659,0,5517040,6434366,6921751,0,487385,0,487385,21
6379958,2014,8251975,1394375,175655,1153375,10532099,0,-880479,0,5000,36589,70803,0,34214,0,34214,0
6419432,2014,5238523,3937218,293114,3458585,3392852,0,5782889,0,12846212,13599286,13162903,436383,0,359603,0,137
6437579,2014,0,88885,350,56917,209919,55855,-176889,0,0,7275,3261,4014,0,3936,0,1
6474267,2014,96349,48011,11361,16708,86650,0,57710,0,172102,173120,205751,0,32631,0,32631,2
6516214,2014,7070736,13584499,2404567,9635822,4249828,0,16405407,0,23143073,25482472,17827024,7655448,0,6671488,0,333
