cif,an,active_imobilizante_total,active_circulante_total,stocuri,creante,datorii,provizioane,capitaluri_total,patrimoniul_regiei,cifra_de_afaceri_neta,venituri_totale,cheltuieli_totate,profit_brut,pierdere_brut,profit_net,pierdere_net,salariati
1088125,2024,61702915,90279167,51380807,35381195,80201903,754035,71664049,0,474597565,471108101,459472736,11635365,0,6956405,0,286
1095130,2024,55441885,53276934,6120641,40094092,55302070,4030,53976815,0,168545044,169222920,150737701,18485219,0,15975106,0,673
1100466,2024,3601286,3769439,247553,3512855,2368666,0,5002059,0,12982984,13163377,11473147,1690230,0,1458546,0,49
1155810,2024,1722492,1892405,1149779,533162,638217,0,2976680,0,3501484,3932728,2867418,1065310,0,889483,0,10
1198470,2024,128832,2018156,1345360,5951,203664,0,1943324,0,1765153,1792545,1206321,586224,0,533759,0,5
1206832,2024,1126827,1433072,35814,827792,1141086,0,1437026,0,5922808,6015619,6009100,6519,0,0,5590,22
1217564,2024,0,7556,0,7669,38674,0,-31118,0,0,0,0,0,0,0,0,0
1279273,2024,2613,501154,89843,355946,5149,0,498618,0,1225154,1225154,1232749,0,7595,0,8443,1
1284954,2024,95214,244578,3443,6612,94900,0,244892,0,41000,266000,32301,233699,0,195647,0,0
1326707,2024,101073,473968,432846,9591,15284,0,559757,0,167855,150559,158603,0,8044,0,9728,2
1351883,2024,312715,866355,326031,251967,137847,0,1044192,0,2170698,2174880,2265265,0,90385,0,90385,3
1354685,2024,553459,68083,9974,42358,216764,0,409174,0,467493,467218,423679,43539,0,34092,0,5
1356619,2024,20085056,18814263,4576361,12677955,25526030,321041,13061125,0,86837540,86928366,90197161,0,3268795,0,3268795,0
1444869,2024,6488381,13180432,3817364,8416338,4889666,0,14824135,0,47262498,47373216,47139084,234132,0,200197,0,29
1460473,2024,507153,231282,93397,136729,171734,0,424366,0,193818,216158,206624,9534,0,3719,0,3
1477912,2024,4140,339927,138464,11800,20265,0,323802,0,159784,159784,131811,27973,0,23463,0,2
1486694,2024,0,52094,30668,239,17413,0,34681,0,387451,387451,354076,33375,0,28142,0,1
1509216,2024,16028,329,0,0,389818,0,-373461,0,45606,47376,92868,0,45492,0,45966,1
1530935,2024,1279168,2907440,274792,2527443,1062908,0,3123700,0,3185826,3168266,3136061,32205,0,25756,0,6
1538378,2024,161488,1214729,538181,664394,1685733,0,-309516,0,5512786,4934313,6111322,0,1177009,0,1177009,10
1558367,2024,0,1714715,0,119215,18067,0,1696648,0,46190,172820,296900,0,124080,0,124783,0
1606073,2024,62831129,291694,0,228721,32544279,0,30581626,0,0,94586,844729,0,750143,0,750143,0
1649309,2024,953462,9463025,8838305,473068,1623643,0,8792844,0,2111305,2485442,2113399,372043,0,296862,0,4
1689176,2024,36282857,8600219,6036290,1618519,39131465,2675109,3155152,0,46998970,47386326,63662054,0,16275728,0,16275728,95
1755172,2024,4469819,5368994,501495,4521060,1975223,0,7627802,0,22073066,22091330,21834080,257250,0,207616,0,39
1783202,2024,2427,57617,6580,8051,16775,0,43269,0,237233,237234,208440,28794,0,23359,0,0
1818041,2024,2506094,9251426,4752413,2699162,5408500,0,6366395,0,8338150,8565906,9194065,0,628159,0,628159,19
1872253,2024,950096,1806255,1552462,181143,685480,0,2074728,0,10914120,11016077,10997807,18270,0,18270,0,7
1921852,2024,68671528,134011109,110272865,21475168,82097363,512472,121606630,0,419325839,415666206,410447540,5218666,0,1156588,0,156
1968952,2024,32685,339138,7538,241475,62851,0,308972,0,27018,43681,900949,0,857268,0,857268,0
2073289,2024,2503718,8483,0,0,164785,0,2347416,0,84210,84210,147636,0,63426,0,63426,0
2162947,2024,4167,112103,6479,101702,1586,0,114684,0,64633,64633,82858,0,18225,0,18225,1
2164956,2024,0,36419,0,6561,105,0,36544,0,0,0,219,0,219,0,219,0
2192298,2024,826964,716795,480658,26184,223830,0,1323422,0,4148626,4205172,4174226,30946,0,24439,0,10
2204775,2024,9006324,12461675,7432201,4612372,13152395,0,8355287,0,22591671,23103586,20809508,2294078,0,1989224,0,47
2209330,2024,6531519,6701109,1301919,2924473,6124846,0,6022352,0,14955013,15551140,14474998,1076142,0,992910,0,25
2267862,2024,1563287,1479816,359396,1050249,167442,0,2876412,0,999306,1002241,1019817,0,17576,0,45540,5
2373472,2024,2599148,1194015,218343,946464,2759257,0,992912,0,5852974,5932380,6111767,0,179387,0,179387,23
2414378,2024,1631059,2352229,2214022,48983,1406220,0,2577068,0,4564749,4771565,5120207,0,348642,0,348642,22
2416590,2024,2258708,6284122,61872,6155214,2146197,0,6396633,0,14968633,15180030,10155702,5024328,0,4310519,0,67
2479229,2024,3671879,3695954,3369,3497266,2338133,0,5056937,0,10296303,10474854,7880681,2594173,0,2234902,0,0
2519960,2024,1179,178711,20518,157656,3607,0,176283,0,0,0,12873,0,12873,0,12873,0
2575480,2024,68991,316009,255788,44312,76908,0,308092,0,891416,937689,885828,51861,0,29770,0,4
2620971,2024,4754909,4172823,10522,3684383,5852178,0,235359,0,789580,2514929,2479795,35134,0,30117,0,5
2648492,2024,2543457,2294727,304244,1583802,623717,0,4254578,0,3687396,3714079,3084256,629823,0,492620,0,13
2692110,2024,493732,2107346,20599,1285744,766269,0,1862057,0,7711452,7801206,6656389,1144817,0,970860,0,37
2692692,2024,216431,571261,0,255527,104852,0,682840,0,1461674,1864852,1686428,178424,0,154301,0,8
2707297,2024,1049135,1387859,79702,1042110,2399214,0,37780,0,6152719,6163246,6117758,45488,0,45488,0,13
2709409,2024,47673,93365,53832,37250,8631,0,133102,0,606836,611083,585694,25389,0,10893,0,3
2720385,2024,11637039,35972938,21961311,13905385,28119951,1250000,14615977,0,25694175,26634457,26317099,317358,0,213685,0,24
2739752,2024,404697,130118,39295,27492,365560,0,169255,0,2202,17219,67190,0,49971,0,49971,0
2799142,2024,0,98985,24067,44632,51508,0,47477,0,305344,305344,165977,139367,0,135498,0,1
2830973,2024,5785,12731,12259,125,195370,0,-167414,0,285312,285734,302831,0,17097,0,25669,4
2874040,2024,0,5706,5625,0,13733,0,-8027,0,2992,2992,2210,782,0,620,0,0
2878319,2024,18872,449335,441679,7157,1016773,0,-548181,0,426755,426755,669695,0,242940,0,252080,2
2900033,2024,74375,439785,5000,315887,159435,0,354725,0,3061933,3061933,2579152,482781,0,419985,0,1
2991465,2024,0,13169,0,12103,569,0,12600,0,10800,10800,0,10800,0,9158,0,0
2992339,2024,6555405,8853957,516004,6856523,7220288,116498,8316612,0,40899393,41129689,36715970,4413719,0,3670228,0,243
2995882,2024,258551,1958746,0,285312,27017,0,2190280,0,815976,896879,505456,391423,0,382454,0,2
3062849,2024,0,37547,0,45,0,0,37547,0,0,0,1059,0,1059,0,1059,0
3094093,2024,1271992,928605,84437,810482,1163478,0,1037119,0,4719833,4729925,4551519,178406,0,155789,0,6
3594412,2024,0,328221,17009,217935,41774,0,288084,0,3249030,3249030,3198055,50975,0,42793,0,7
3601803,2024,3520712,5972312,1971856,2426841,6939282,0,4399658,0,61522689,62165425,62080759,84666,0,59063,0,11
3612136,2024,0,43353,0,0,141247,0,-97894,0,0,14600,3941,10659,0,8954,0,0
3749070,2024,1227388,7191359,32156,3647799,3171216,191155,5164632,0,22209355,24186998,20121917,4065081,0,3379272,0,71
3777398,2024,139590,1078759,469778,567050,1165983,0,62878,0,853993,888993,856929,32064,0,8769,0,4
3782114,2024,191660,1896179,178654,1702958,2651142,0,-559945,0,9276397,9305842,9213075,92767,0,92767,0,2
3782947,2024,42100,22125,3507,7971,129409,0,-65184,0,0,0,4608,0,4608,0,4608,0
3829691,2024,49121,91999,61431,11900,64423,0,76697,0,364561,151879,225197,0,73318,0,78693,2
3866509,2024,0,729,0,0,10000,0,-9271,0,0,0,0,0,0,0,0,0
3884955,2024,310578595,363719340,81070400,238247148,620434444,0,62736092,0,642759974,642921632,669673291,0,26751659,0,33173366,3294
3993669,2024,295862,820041,36937,202177,195932,0,919971,0,1085657,1139031,771817,367214,0,339795,0,5
4075057,2024,0,7191,0,2040,433,0,6758,0,0,0,0,0,0,0,0,0
4115313,2024,127806,194934,177277,13366,34030,0,288710,0,198902,198929,246797,0,47868,0,49817,3
4154754,2024,1308684,138413,14785,93438,120954,0,1326143,0,77776,82632,182925,0,100293,0,101123,1
4162510,2024,1425032,908430,158821,707459,841478,0,1491984,0,2303486,2365286,2294586,70700,0,1407,0,21
4243800,2024,1428577,10220201,5606163,3122948,9751402,0,1897376,0,4200054,6451577,7190955,0,739378,0,1019010,4
4295125,2024,149825,71202,13434,36390,38014,0,183240,0,213376,215281,197519,17762,0,14313,0,1
4361539,2024,902,62451,22083,23675,81235,0,-17882,0,223490,223490,243743,0,20253,0,22487,2
4452408,2024,726476,717630,428247,284596,1542249,0,-98143,0,0,0,5347,0,5347,0,5347,0
4466110,2024,2537,218299,65834,107287,68548,0,152288,0,104312,104312,110652,0,6340,0,7362,1
4511660,2024,40141,389078,78853,272248,60885,0,368334,0,300841,300841,235517,65324,0,61692,0,2
4513920,2024,117727,672780,36877,325916,235370,0,570345,0,1591813,1598375,1365506,232869,0,196414,0,8
4620811,2024,651039,819569,122307,633269,146414,0,1324194,0,4474419,4889003,4811284,77719,0,60047,0,18
4680473,2024,319244,403211,377,397226,450863,0,298234,0,0,0,0,0,0,0,0,0
4740940,2024,3904321,2256045,523518,1272140,2718479,0,3441887,0,6303481,7605758,7490671,115087,0,84701,0,17
4782333,2024,4166,116667,5558,30903,8451,0,112735,0,353721,354438,282084,72354,0,67505,0,1
4922763,2024,181294,131705,86826,5033,399399,0,-78174,0,164527,165787,158349,7438,0,5822,0,0
4941250,2024,83251,689066,51156,625250,18649,0,753668,0,842306,842309,749841,92468,0,67199,0,2
5006578,2024,26635350,117753235,76029816,41346360,45670359,276918,94559437,0,181067179,193802760,185903270,7899490,0,6855856,0,31
5012766,2024,1251179,313886,236088,75664,326759,0,1238306,0,4147392,4517592,4696448,0,178856,0,178856,14
5033548,2024,25333,738468,41,151382,513541,0,250260,0,2066636,2066636,2021778,44858,0,38542,0,0
5177713,2024,222762,790778,128803,601529,199422,0,814118,0,5401963,5549493,4631823,917670,0,806626,0,9
5182094,2024,13566199,1976914,12614,1709005,9565690,79204,4531520,0,12503104,15145242,12950598,2194644,0,2063517,0,70
5209351,2024,40344,571785,295593,8587,188254,0,423875,0,1223852,1223961,1170721,53240,0,20704,0,2
5423290,2024,1287647,537671,512857,21631,1162068,0,666214,0,572589,779765,751022,28743,0,10887,0,7
5460050,2024,201192,618497,0,606252,579391,0,240298,0,2417406,2417423,2131432,285991,0,238950,0,7
5505985,2024,61341492,53697468,20502807,31233818,77911968,0,36283398,0,85408490,89207310,83440647,5766663,0,5230140,0,195
5577140,2024,177746,378493,65007,288923,725660,0,-169421,0,1117820,1173964,1446705,0,272741,0,272741,7
5621084,2024,271732,134463,33633,74489,189715,0,216480,0,763149,777457,797123,0,19666,0,37942,2
5626570,2024,808788,369082,195968,129084,93033,0,1335777,0,291853,357173,374873,0,17700,0,23127,2
5657592,2024,1344277,260398,0,226468,313300,0,1291375,0,188136,217992,214882,3110,0,0,4079,1
5709055,2024,0,15367,0,491,602,0,15805,0,53692,54616,36109,18507,0,15605,0,1
5790393,2024,2035,37470,12947,19005,250639,0,-211134,0,288183,288183,299667,0,11484,0,14366,3
5813861,2024,15916,12167,11257,0,190494,0,-162411,0,19300,7912,30419,0,22507,0,22507,1
5820834,2024,3343,6796,0,6796,21518,0,-11379,0,0,0,0,0,0,0,0,0
5841365,2024,6897065,1442716,964663,472522,5117561,0,3219453,0,18364512,19300983,19259728,41255,0,12681,0,21
5848037,2024,0,24485,6910,9692,5510,0,18975,0,60588,60628,61716,0,1088,0,1088,0
5868522,2024,107268,5656,3856,736,100410,0,12514,0,37000,37000,36445,555,0,398,0,0
5888805,2024,34226,132144,24931,101347,34130,0,162240,0,1064972,1067500,1086677,0,19177,0,45334,4
5910589,2024,181802,808509,296868,378740,1120595,0,-53227,0,1588027,1599548,1402560,196988,0,155525,0,13
6030400,2024,170720,223920,1545,195663,52468,0,342172,0,468527,470633,664320,0,193687,0,193687,7
6053730,2024,12124322,15515660,10658553,4731693,14373235,0,13357408,0,36294266,33036499,30841409,2195090,0,1846104,0,123
6119907,2024,179914,112932,1550,48967,199887,0,94357,0,479104,479208,395627,83581,0,74739,0,3
6227364,2024,502028,277061,253789,16490,814062,0,-34973,0,16540,16576,68616,0,52040,0,52040,0
6233889,2024,2231739,2836623,644660,891670,483209,0,4585153,0,5483426,5530128,5425463,104665,0,80129,0,47
6260778,2024,113245,288419,96141,111471,695923,0,-294345,0,926479,926497,899566,26931,0,3229,0,1
6279401,2024,4309225,927924,654927,265515,2228715,0,2117623,0,4799831,5561985,5346966,215019,0,174761,0,19
6292192,2024,4271,43392,0,42838,47933,0,-270,0,107359,107359,107629,0,270,0,270,0
6303763,2024,25102634,31639836,21919892,9257281,25805037,0,30924766,0,123109686,124322181,123185295,1136886,0,911603,0,127
6318667,2024,0,13547,2739,4699,98905,0,-85358,0,213240,213240,218737,0,5497,0,7630,1
6419432,2024,53360475,47665387,5413933,28968475,51925424,4287874,45238205,0,52023637,55606821,49109527,6497294,0,5498244,0,144
6516214,2024,32589984,51086499,9418844,29326066,42368712,22013,41869062,0,105199335,110139786,95934381,14205405,0,11739725,0,699
6542604,2024,3151991,212807,0,46629,3268136,0,101969,0,150678,153214,218304,0,65090,0,65090,1
6561940,2024,147760,2445691,120819,718095,343152,0,2266807,0,1269400,1273176,1153546,119630,0,89824,0,0
6577580,2024,91263,806435,241120,301967,278030,0,623144,0,8002622,8002726,7893349,109377,0,92100,0,8
6582234,2024,14663448,29404414,907002,5511386,27952914,15231008,3175048,0,30905539,33840644,32138092,1702552,0,1584340,0,113
6617600,2024,0,6148,0,6106,1300,0,4848,0,0,208589,220470,0,11881,0,11881,0
6619511,2024,0,391500,0,389078,34339286,0,-33947786,0,7596,7929,118552,0,110623,0,110699,1
6621783,2024,21151,997564,691788,98208,846528,0,173738,0,4286954,4290240,4140732,149508,0,124467,0,3
6622754,2024,793056,1239212,1136934,97760,780321,0,1262896,0,2075839,2084371,2079047,5324,0,3460,0,13
6656749,2024,240238,139202,9860,4136,7269,0,372171,0,515468,569063,758060,0,188997,0,201601,1
6699537,2024,6318,7525,0,1509,103059,0,-89216,0,42993,42993,44356,0,1363,0,1363,0
6717927,2024,56334,7615454,1612955,5994791,1787790,0,5883998,0,48206,69411,100976,0,31565,0,31565,0
6740687,2024,480176,1156509,0,563929,354302,0,1297071,0,3473782,3577328,2797681,779647,0,665869,0,10
6760340,2024,39,8929,1397,3718,560602,0,-551634,0,114412,114412,132242,0,17830,0,18974,1
6769659,2024,517179,24859226,21805259,2944439,20060409,0,5325983,0,30003179,31111925,35221579,0,4109654,0,4420774,29
6780894,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6821269,2024,13891,354269,386,173473,187972,0,180188,0,425367,433296,259847,173449,0,165640,0,1
6845918,2024,5028522,412535,0,323728,5884753,0,-443696,0,256290,256290,572225,0,315935,0,315935,1
6868652,2024,237632,471572,189420,166970,264302,0,444902,0,4175797,4304414,4028645,275769,0,248420,0,12
6872432,2024,1414110,147075,84116,46168,3333202,0,-1772017,0,260153,299056,336780,0,37724,0,37724,0
6873861,2024,10205543,8194239,1551875,4798963,15014150,337118,2925345,0,26339069,26325057,31898318,0,5573261,0,5573261,161
6874050,2024,1884,36573,25430,6145,7928,0,40796,0,234752,235108,226649,8459,0,6191,0,1
6952434,2024,9725,26094,13253,0,126401,0,-90582,0,35213,35213,17220,17993,0,15114,0,0
6954885,2024,4396,175816,100944,21367,232652,0,-52440,0,335865,356323,353286,3037,0,0,1227,5
6971045,2024,935028,503950,199899,254977,1337242,0,110322,0,2296519,2354460,2202593,151867,0,110082,0,3
7043645,2024,0,115079,112974,1063,277979,0,-162900,0,164180,164245,233853,0,69608,0,71245,2
7166842,2024,310186,796970,0,554684,100971,0,1006185,0,3197680,3206656,3025971,180685,0,172356,0,13
7180367,2024,46144480,43372941,1590911,30546466,36641740,14653801,38885372,0,144697725,149257077,141821686,7435391,0,6415863,0,698
7186084,2024,6593586,4014890,498610,3344774,1816825,0,8644821,0,7028308,8185344,6996688,1188656,0,1036060,0,38
7196797,2024,689257,1107984,439793,661562,695375,0,1101866,0,4160,148678,148857,0,179,0,179,0
7219149,2024,0,15732,2975,679,34860,0,-19128,0,12000,12000,15480,0,3480,0,3480,0
7233879,2024,17201343,34590948,314853,33253629,33508454,0,18283837,0,30739939,38077635,37203026,874609,0,874609,0,239
7245466,2024,11800820,12455896,7504605,3018719,5041613,0,17690340,0,37694786,40076697,36330068,3746629,0,3286657,0,48
7305690,2024,13410496,6278413,22311,4037439,4487572,0,15334233,0,14512821,16257419,11347347,4910072,0,4177402,0,31
7305835,2024,4988,864557,692127,158171,763966,0,106441,0,3088564,3088564,3016515,72049,0,56052,0,9
7377238,2024,14613813,11301869,2328154,6325010,15914460,0,10064782,0,21608485,34465694,34356547,109147,0,54556,0,208
7381638,2024,61928063,241918314,8875956,232369033,211162559,0,95866071,0,196394162,196980782,146122946,50857836,0,43800203,0,620
7449237,2024,27784190,30034536,2785463,26411382,37304695,2980631,18458244,0,98924418,107287492,104775344,2512148,0,2512148,0,405
7486073,2024,138802,2863398,1284205,1573881,2199934,0,803301,0,2640223,2640223,2566006,74217,0,59844,0,7
7744709,2024,401526,967520,111112,789757,827868,0,557252,0,2722967,2733824,2086916,646908,0,556052,0,5
7748018,2024,5852488,3185496,718103,1578134,1909865,0,7727619,0,12384068,12618680,11897224,721456,0,597665,0,24
7823403,2024,2016317,3312650,396563,341134,148148,0,5180819,0,4138704,4152987,3113013,1039974,0,890356,0,4
7831287,2024,128360,136329,23400,77965,314438,0,-49749,0,1185596,1232475,1489443,0,256968,0,256968,14
7850009,2024,669361,2820910,17512,1679014,289594,0,3110462,0,4320046,4347201,3857297,489904,0,419154,0,36
7852476,2024,2316,2612,0,2590,31393,0,-26465,0,0,0,0,0,0,0,0,0
7890895,2024,700117,1052122,10588,1027570,1898906,0,-98486,0,1655682,1670652,1835012,0,164360,0,254469,16
7905937,2024,121187,1341043,4537,1306231,240881,0,1209751,0,858400,862845,776037,86808,0,64656,0,4
7933821,2024,372925,282336,756,78432,181185,0,474076,0,1189431,1189456,975740,213716,0,180705,0,14
7983315,2024,8333,10936,8723,2210,169436,0,-150167,0,0,0,24131,0,24131,0,24131,0
8023867,2024,756524,236307,0,108519,292999,0,699832,0,1955353,1957017,1386559,570458,0,518430,0,3
8026723,2024,1450457,1393166,781625,553328,563928,0,2135176,0,1404030,1305932,1240043,65889,0,26683,0,13
8077166,2024,2994,2970,0,2873,77083,0,-71119,0,0,0,0,0,0,0,0,0
8204782,2024,6793,1758,742,387,28988,0,-20437,0,37628,37628,32071,5557,0,5180,0,1
8305868,2024,60217,79950,2008,41407,64465,0,75702,0,395425,396319,397233,0,914,0,1552,2
8309690,2024,16179526,41775809,8981502,26367262,30985906,6359028,21043727,0,137050137,137215328,135416113,1799215,0,1316489,0,702
8356578,2024,898554,438210,39219,432472,592864,0,674500,0,2900552,2979331,2229947,749384,0,627543,0,14
8420891,2024,184334,544,160,355,100500,0,84378,0,0,29753,29258,495,0,367,0,0
8510382,2024,3369949,1535815,75630,1259922,826706,0,3976653,0,8051826,8156434,7748230,408204,0,336838,0,58
8553456,2024,1707569,5816658,4203284,1476663,2583393,0,4965725,0,4339387,6344565,5609407,735158,0,635154,0,23
8637689,2024,1253774,2618600,988831,724067,1976581,0,1898254,0,4352148,4988587,4649492,339095,0,282937,0,20
8670570,2024,11050210,9109557,422077,7189718,8719153,13660,11688472,0,43471031,44007967,41120995,2886972,0,2822541,0,235
8682850,2024,182423,97331,93953,507,716241,0,-436487,0,53804,43806,68075,0,24269,0,24807,1
8688178,2024,1332535,240459,42224,190722,1270728,0,302266,0,84,84,64257,0,64173,0,64173,0
8716251,2024,20221671,31078541,20088165,9500905,14132163,0,37253738,0,104239082,109536364,102495849,7040515,0,5903867,0,70
8745974,2024,139,177999,137810,36183,590650,0,-412512,0,163006,163006,328007,0,165001,0,165001,3
8752998,2024,98937,220067,93260,21225,83255,0,235749,0,758422,760998,644328,116670,0,100095,0,1
8783730,2024,1159950,1227169,160665,1242504,1095009,0,1292110,0,3918682,3921076,3431354,489722,0,424154,0,5
9054608,2024,74252406,61950971,2299844,56796346,27977484,0,107688132,0,106976860,109961550,109791111,170439,0,44547,0,346
9112229,2024,57567971,129407318,12520721,57993614,64188806,25726476,97533617,0,345783677,349125753,309649866,39475887,0,33611066,0,971
9116620,2024,162408,280363,0,131156,229508,0,213263,0,0,0,2580,0,2580,0,2580,0
9206897,2024,37739,134009,0,97605,80585,0,91173,0,365290,365341,268592,96749,0,90933,0,4
9225732,2024,0,62405,433,61418,62272,0,133,0,0,1175755,1236473,0,60718,0,60718,0
9227075,2024,82631624,10176551,4745785,3625304,23999307,0,68838421,0,58227487,58487131,54238113,4249018,0,3267331,0,71
9293346,2024,247434,539373,124356,315970,66966,0,719841,0,129829,129831,224654,0,94823,0,95512,1
9357725,2024,27025265,24872543,2799419,16872610,10654046,2767155,37978390,0,76498233,77744992,75514374,2230618,0,2230618,0,323
9364960,2024,381908,298583,0,275949,415318,0,265173,0,1834500,1843104,1538502,304602,0,259673,0,1
9438021,2024,736318,2066163,3708,512653,692416,0,2136845,0,2888962,2919828,2507072,412756,0,333461,0,17
9519380,2024,5632,161909,52351,39034,43620,0,123921,0,763699,763730,751980,11750,0,2348,0,1
9578947,2024,48532947,40884797,24105030,6325381,50499820,0,39516150,0,407970525,408820162,411770579,0,2950417,0,3871308,71
9635910,2024,3714,22294,14667,6803,28598,0,-2590,0,126636,126636,157961,0,31325,0,32591,1
9637920,2024,333945,322733,0,259753,4119371,0,-3462693,0,0,0,73833,0,73833,0,73833,0
9706590,2024,175899,202347,21581,17007,178994,0,201091,0,109465,131169,129523,1646,0,334,0,1
9824979,2024,19896,208149,9113,133600,66884,0,161161,0,217183,217193,159978,57215,0,55043,0,3
9846764,2024,140360,62518,51764,266,295034,0,-92156,0,154663,154749,143418,11331,0,8787,0,1
9853265,2024,95132,365797,93394,240418,180947,0,279982,0,1420236,1430348,1224368,205980,0,163070,0,10
9873394,2024,39799,98319,18445,71116,3892,0,134226,0,5000,6904,28580,0,21676,0,21676,0
9939413,2024,1273746,126547,70614,35111,419298,0,980995,0,881126,901082,816759,84323,0,63739,0,4
9942834,2024,0,6924,741,6158,20526,0,-13602,0,4409,56609,25211,31398,0,28776,0,0
9968516,2024,343663,186646,33395,105054,447820,0,82489,0,1317579,1317579,1200314,117265,0,82306,0,4
10101363,2024,2495894,282723,167422,97700,893050,0,1884727,0,1105294,1113511,982064,131447,0,102426,0,2
10133845,2024,43659827,27775733,12122459,14912557,19767937,7346363,44321260,0,3805908,7633297,4768851,2864446,0,2446186,0,45
10149116,2024,2654863,7765476,367842,7216625,9216418,0,1227825,0,19486748,20302875,18957763,1345112,0,1127226,0,55
10152570,2024,0,90151,83726,47,245859,0,-155306,0,294808,297207,301934,0,4727,0,7703,2
10152880,2024,2333650,787868,5451,749965,662718,0,2458800,0,3388147,3418640,3390453,28187,0,13758,0,47
10217334,2024,283366,2727584,8910,2718414,483513,0,2527437,0,250618,268147,353277,0,85130,0,85130,2
10306148,2024,28018537,9938920,8245795,864403,1831334,0,36585888,0,44005356,53359523,45768334,7591189,0,6544092,0,14
10313528,2024,135159,2137169,258319,1367409,3841938,16713,-1524434,0,7461121,7508394,8350250,0,841856,0,841856,46
