cif,an,active_imobilizante_total,active_circulante_total,stocuri,creante,datorii,provizioane,capitaluri_total,patrimoniul_regiei,cifra_de_afaceri_neta,venituri_totale,cheltuieli_totate,profit_brut,pierdere_brut,profit_net,pierdere_net,salariati
1155810,2015,85197,620900,426587,139497,791480,0,-85383,0,666771,726962,719250,7712,0,7712,0,9
1198470,2015,166668,2767278,2706267,23104,1272282,0,1661664,0,2036687,2047285,1631764,415521,0,352702,0,19
1206832,2015,1267331,676445,89954,479505,499550,0,1452716,0,2775560,2836423,2656995,179428,0,138607,0,21
1216658,2015,5169309,322517,170547,94142,234825,42072,5236452,0,11590049,11607269,12252147,0,644878,0,644878,24
1217564,2015,0,4309,4,963,94988,0,-90679,0,42038,42038,23774,18264,0,17276,0,0
1279273,2015,162381,525779,53902,417070,432838,0,255322,0,604752,604752,608750,0,3998,0,4320,2
1284954,2015,132277,22188,3444,17765,116987,0,37478,0,15300,15300,17764,0,2464,0,2923,0
1289994,2015,1424115,1268139,963861,302334,815511,0,1876952,0,107959,347983,374670,0,26687,0,29926,0
1326707,2015,39668,388118,380541,5309,460456,0,-32670,0,214223,232832,148618,84214,0,77707,0,4
1351883,2015,689684,1534071,106161,418472,424583,0,1773029,0,3734634,3833960,3308457,525503,0,490326,0,10
1354685,2015,519566,239603,0,175567,92791,0,667409,0,1223115,1297310,936607,360703,0,300929,0,20
1356619,2015,4157632,6263631,3431315,1653169,5764253,39868,4588053,0,50221498,50418000,50747615,0,329615,0,329615,65
1444869,2015,590848,9853645,245871,8935139,242762,0,10393028,0,13949381,14097364,14081110,16254,0,16254,0,27
1458627,2015,220059,697914,12265,510262,372244,0,548333,0,1696792,1736992,1708248,28744,0,22024,0,35
1460473,2015,704297,403348,58045,182382,109526,0,419864,0,283614,350445,334468,15977,0,7597,0,7
1473503,2015,11551209,6786475,4641545,1708462,10730319,0,7629997,0,35337718,36475320,39683656,0,3208336,0,3208336,101
1477912,2015,27513,229209,68665,7730,23042,0,233680,0,121585,124336,139369,0,15033,0,18006,6
1486694,2015,30425,65962,62146,3371,464679,0,-368292,0,73049,73049,82204,0,9155,0,11347,1
1509216,2015,21302,102343,94836,6858,272322,0,-148677,0,73524,73524,75601,0,2077,0,4283,1
1530935,2015,1176642,755423,381454,272693,627224,0,997096,0,2067776,2188641,1368123,820518,0,690087,0,10
1538378,2015,465678,3571646,2270628,785741,1703890,0,2333434,0,5427749,5489025,6196396,0,707371,0,707371,23
1539055,2015,774,40296,0,40314,43202,0,-2132,0,0,0,0,0,0,0,0,0
1553173,2015,0,144567,0,144567,63213,0,81354,0,0,0,0,0,0,0,0,0
1558367,2015,1608602,1902372,197968,977839,113464,0,3397510,0,1461017,1494994,1758222,0,263228,0,263228,13
1604617,2015,714915,384214,3285,366411,73773,0,1025356,0,625604,626953,619990,6963,0,6963,0,25
1606073,2015,63776866,199699,143,123425,23007534,0,40969031,0,11869763,6369200,6896905,0,527705,0,527705,1
1608147,2015,0,987598,97093,824051,1048801,0,-61203,0,0,0,0,0,0,0,0,0
1630420,2015,6092395,20167328,16998,20149054,22884216,0,3375507,0,872820,893443,2334592,0,1441149,0,1441149,20
1649309,2015,72187,207687,17124,137957,263235,0,16639,0,509924,570582,390440,180142,0,166980,0,2
1689176,2015,50972308,44567395,29582806,14580679,101596100,0,-6398512,0,173414269,177880441,195789490,0,17909049,0,17909049,171
1755172,2015,3425416,469196,211318,203548,1557793,0,2091983,0,5222811,5250706,5604515,0,353809,0,353809,21
1783202,2015,116996,159457,45818,31925,420649,0,-144196,0,98912,154891,222174,0,67283,0,71930,2
1816946,2015,0,1385,0,1385,17617,0,-16232,0,0,0,0,0,0,0,0,0
1818041,2015,12363095,2591800,1373330,675599,2192725,0,12762170,0,11698922,12529481,12523445,6036,0,4996,0,22
1823129,2015,658735,369663,95019,274605,1064034,0,-35636,0,0,0,6425,0,6425,0,6425,1
1872253,2015,1916598,1290940,754387,90556,293402,0,2914831,0,9900520,9950239,10336033,0,385794,0,406678,11
1904533,2015,932820,302502,22195,14684,49960,0,1187301,0,777493,778932,874930,0,95998,0,95998,10
1921143,2015,4776,174982,1966,153394,59498,0,120260,0,0,0,4272,0,4272,0,4272,1
1921852,2015,19864811,30831998,13034771,15264551,22469776,0,28432845,0,258688327,261044495,256772293,4272202,0,3790687,0,105
1951756,2015,996536,763330,194955,424922,723131,0,1037107,0,1853699,1976115,2134196,0,158081,0,158081,17
1968952,2015,211559,2035338,121680,1434989,925575,0,1331322,0,2137118,2137118,2212418,0,75300,0,75300,6
1977144,2015,15181341,81844544,27962960,2558515,87562458,0,9825415,0,1132627,1403428,5153213,0,3749785,0,3749785,0
2039643,2015,1477763,1362216,35897,1288679,2682544,0,157435,0,1769533,1832705,2355176,0,522471,0,524502,31
2073289,2015,6482033,272508,56064,80901,954563,0,5799978,0,35095,262243,583987,0,321744,0,321744,1
2147025,2015,656,47425,0,47425,101521,0,-53440,0,2510,2510,21849,0,19339,0,19414,1
2152471,2015,20269,364499,69,224505,89643,0,295125,0,335434,335438,263864,71574,0,56264,0,9
2155648,2015,1491837,14792503,3396686,11013768,27143129,0,-10857121,0,53828253,53864072,57053499,0,3189427,0,3189427,95
2162947,2015,0,68824,7025,61669,0,0,68824,0,0,0,1199,0,1199,0,1199,0
2164956,2015,3016,132900,34,35815,6375,0,129771,0,112151,112151,78286,33865,0,30500,0,3
2192298,2015,184906,1169415,632150,64996,39229,0,1319367,0,1655807,1757829,1932495,0,174666,0,174666,12
2203176,2015,355099,428686,56602,152573,211302,0,572483,0,280980,288343,320362,0,32019,0,32019,3
2204775,2015,8482566,3399636,1387213,1624554,2833220,0,4890092,0,6649771,7040100,7273963,0,233863,0,233863,32
2209330,2015,3202466,3248044,894166,1697085,2131745,0,4318765,0,7558574,7620564,6616803,1003761,0,956814,0,30
2267862,2015,1878581,969920,329891,440137,836328,0,2052173,0,1593016,2059714,2039133,20581,0,12362,0,23
2268035,2015,1263427,1249717,259000,5562,981390,0,1533286,0,7443835,7467278,8275319,0,808041,0,808041,20
2307614,2015,0,7079,0,6996,18370,0,-11291,0,0,0,0,0,0,0,0,0
2367438,2015,5022321,3310759,48678,295810,17996,0,8315084,0,30100,642153,257361,384792,0,376490,0,1
2367926,2015,139498,142478,0,10755,43521,0,238455,0,1005795,1005804,936963,68841,0,57826,0,1
2373472,2015,4047936,1182218,546696,539502,2385495,170487,2623517,0,9907267,10013876,9397345,616531,0,570239,0,31
2414378,2015,1786818,926519,830872,53126,1266876,0,1446461,0,3547438,3820643,3727581,93062,0,93062,0,32
2416590,2015,948666,2308102,40617,1318892,384423,0,2891388,0,5558337,5676401,3447957,2228444,0,1877509,0,103
2479229,2015,3706317,1056494,420,948112,3069273,0,1693538,0,2847049,3329070,3312253,16817,0,11442,0,84
2519960,2015,220521,357790,25447,888,6779,0,571532,0,109260,118760,67301,51459,0,47897,0,1
2574891,2015,0,105246,93706,11536,298567,0,-193321,0,0,0,82,0,82,0,82,0
2575480,2015,96600,417274,231289,84778,429133,0,84741,0,562294,660358,632257,28101,0,23575,0,6
2595479,2015,0,807,0,807,96038,0,-95231,0,0,0,0,0,0,0,0,0
2601040,2015,752,36538,34753,1707,215021,0,-177731,0,0,0,0,0,0,0,0,0
2620971,2015,31851,189693,0,158006,28242,0,193983,0,33078,203029,84973,118056,0,111965,0,1
2624620,2015,0,335,163,40,48790,0,-48455,0,21061,21068,31704,0,10636,0,11267,1
2648492,2015,1544681,3711662,160950,2246270,1206234,0,4112886,0,5691920,5723355,3434871,2288484,0,1879272,0,29
2692110,2015,354191,1650161,52558,842480,279459,0,1739487,0,2620221,2546198,1751275,794923,0,667781,0,34
2692692,2015,171525,123132,0,85066,39080,0,255577,0,600337,608868,604931,3937,0,2993,0,9
2707297,2015,2014682,256371,137042,42475,5907714,0,-3636661,0,27345,212021,567072,0,355051,0,361414,4
2709409,2015,161864,240156,18788,89598,345022,0,58191,0,791850,791850,889606,0,97756,0,97756,12
2714308,2015,0,1,0,0,4540,0,-4539,0,0,0,0,0,0,0,0,0
2720385,2015,2993172,7763352,5623724,2075109,4000269,0,3918409,0,4571353,5306488,4986232,320256,0,320256,0,34
2739752,2015,299650,342719,27978,136554,168068,0,474301,0,551163,551922,358814,193108,0,161803,0,3
2799142,2015,4909,463249,40843,295317,220442,0,247716,0,549572,549572,474398,75174,0,60386,0,10
2811769,2015,102457,29432,0,29432,207750,0,-75861,0,0,0,0,0,0,0,0,0
2830973,2015,157,48016,45880,698,149666,0,-92053,0,222924,223067,225159,0,2092,0,8783,5
2874040,2015,0,22269,0,22242,9362,0,12907,0,0,0,42,0,42,0,42,0
2878319,2015,568938,356116,346864,8176,1301636,0,-376582,0,83905,84773,178757,0,93984,0,96626,4
2900033,2015,10856,170220,30214,133090,90799,0,108283,0,537732,537732,534103,3629,0,3048,0,9
2982203,2015,129,6337,55,5102,48791,0,-42325,0,0,0,126,0,126,0,126,0
2991465,2015,0,1633427,58,1423644,408830,0,1224597,0,977912,977912,474337,503575,0,423003,0,25
2992339,2015,6646887,4436600,1272638,2459072,3842089,339298,7071376,0,14845359,15970360,15533984,436376,0,360562,0,238
2995882,2015,470312,1825256,7480,258339,334900,0,1960695,0,1636922,1653760,1465082,188678,0,159837,0,32
3062849,2015,1758,7188,6376,0,61271,0,-52325,0,24886,24904,17607,7297,0,6550,0,1
3094093,2015,364769,200040,26838,168610,7704,0,557214,0,603292,603381,602474,907,0,478,0,4
3190406,2015,32506,16911,0,27591,3444,0,45973,0,74385,74385,70428,3957,0,1724,0,0
3437078,2015,0,0,0,0,4733,0,-4733,0,0,0,4933,0,4933,0,4933,0
3557538,2015,58809,23586,18901,1557,175027,0,-92632,0,134987,142383,247890,0,105507,0,105965,4
3591491,2015,9451,776959,4795,772099,42964,0,743446,0,2705,2705,20292,0,17587,0,17653,0
3594412,2015,2270,152838,12845,55676,256348,0,-101240,0,483006,483006,472518,10488,0,10488,0,13
3601803,2015,1363775,1696526,624429,1063145,1171410,0,1888891,0,4959586,5190992,5147435,43557,0,26151,0,15
3612136,2015,129401,0,0,0,259790,0,-130389,0,0,0,29890,0,29890,0,29890,0
3656540,2015,0,37465,0,37209,500,0,36965,0,0,0,0,0,0,0,0,0
3710983,2015,0,20640,13410,2542,115439,0,-94799,0,97619,97619,82763,14856,0,11927,0,2
3749070,2015,6135103,3801431,88413,2044376,2574169,27186,7380166,0,11621377,11899649,10056154,1843495,0,1531720,0,139
3777398,2015,151306,644768,213582,381657,745619,0,40952,0,543225,543227,536232,6995,0,5876,0,2
3782114,2015,296831,2506470,384674,2007928,4541142,0,-1721386,0,28912428,28939998,28936651,3347,0,3347,0,53
3782947,2015,76183,12039,4812,4498,155817,0,-66819,0,0,0,315,0,315,0,315,0
3794437,2015,8177,8017,0,7989,0,0,16194,0,0,0,53530,0,53530,0,53530,0
3829330,2015,19603207,5985587,2960726,2643734,35210976,0,-9256870,0,20931507,21553293,21533992,19301,0,19301,0,63
3829691,2015,86169,133230,14762,82174,202728,0,16671,0,344162,344162,260740,83422,0,83422,0,1
3836931,2015,0,0,0,0,40950,0,-40950,0,0,0,0,0,0,0,0,0
3851796,2015,812403,2351702,17243,2317346,5485109,0,-2321004,0,127175,127175,259455,0,132280,0,132280,0
3866509,2015,0,11097,0,3928,15000,0,-3903,0,63869,63869,50622,13247,0,11331,0,0
3884955,2015,116341929,51720288,2974161,46643503,90125337,479935,76322750,0,148045109,150299707,125413122,24886585,0,20438333,0,1590
3909430,2015,3032,19275,18207,111,113363,0,-91056,0,22387,22596,27724,0,5128,0,5805,1
3947530,2015,1821472,1211988,221502,933857,1764594,0,581545,0,649283,649296,638093,11203,0,9411,0,8
3993669,2015,74103,182051,8559,145461,58474,0,201175,0,573479,573479,538857,34622,0,28237,0,7
4026801,2015,6142,18300,1781,12134,5113,0,19329,0,223211,224825,215016,9809,0,3064,0,2
4075057,2015,301370,130554,7349,88411,7260,0,424664,0,10484,11084,26974,0,15890,0,16222,0
4082666,2015,297853,43103,4160,32818,303073,0,37883,0,132773,133273,147533,0,14260,0,18258,3
4094490,2015,8467,41839,2263,25675,21849,0,28457,0,172024,172064,169647,2417,0,1707,0,2
4115313,2015,122067,377019,346439,23031,41166,0,457920,0,133554,302233,322085,0,19852,0,28784,4
4154754,2015,1838046,211584,89023,112486,268555,0,1784229,0,3151997,3259668,3254608,5060,0,2150,0,16
4162510,2015,417112,1476428,49953,794069,795050,0,1098490,0,1093794,1255901,1295832,0,39931,0,39931,16
4243800,2015,1250947,585795,100732,323625,1192802,0,644484,0,1497512,1505512,1553990,0,48478,0,48478,6
4295125,2015,241378,40831,539,38915,60291,0,221918,0,130680,131225,200475,0,69250,0,73187,2
4361539,2015,3701,86625,16914,64973,14541,0,75807,0,252423,252423,229161,23262,0,19540,0,5
4452408,2015,912069,708985,428248,280553,1519165,0,101889,0,0,0,37555,0,37555,0,37555,0
4466110,2015,142178,198794,58109,9743,35177,0,305795,0,190337,190337,165809,24528,0,18817,0,6
4511660,2015,1473,483540,1054,476921,39321,0,445692,0,212828,212829,150686,62143,0,55758,0,3
4513920,2015,34846,189397,22602,121340,54003,0,175534,0,1064797,1064797,953843,110954,0,95763,0,7
4514225,2015,0,200,0,200,0,0,200,0,0,0,0,0,0,0,0,0
4620811,2015,1537204,2890825,1957716,917460,1169750,0,3319824,0,4857697,4860994,5406517,0,545523,0,545523,42
4661730,2015,0,360,0,0,2024,0,-1664,0,0,0,0,0,0,0,0,0
4664583,2015,201,1754,1506,0,25654,0,-23699,0,0,0,0,0,0,0,0,0
4678546,2015,3554541,7795470,114172,6859169,5791214,0,5850411,0,17282527,17287556,17229609,57947,0,47111,0,235
4680473,2015,1430339,63870,377,44329,1132885,0,406705,0,419499,469499,481307,0,11808,0,11808,1
4740940,2015,2930756,2120505,71318,1998687,2654022,0,2397239,0,3964608,5124173,4816508,307665,0,257746,0,22
4782333,2015,10962,34372,2000,24230,71245,0,-25911,0,83706,83707,74025,9682,0,7171,0,1
4820372,2015,12598,5831,4841,968,220480,0,-202051,0,32248,33940,46148,0,12208,0,13226,1
4867782,2015,95369,439030,35789,398727,450702,0,83697,0,0,0,11645,0,11645,0,11645,0
4922763,2015,16633,71874,66096,5299,237912,0,-149405,0,42020,42020,46637,0,4617,0,5878,0
4941250,2015,36000,37480,9768,13500,157820,0,-84340,0,22335,22335,35313,0,12978,0,13648,1
4980098,2015,140206,124466,0,0,0,0,264672,0,0,0,24599,0,24599,0,24599,0
5006578,2015,11588272,69553521,58484284,16638040,31786591,0,49503897,0,138078455,140217956,141378148,0,1160192,0,1160192,17
5012766,2015,2415397,732775,230199,157312,99013,0,3049159,0,2043498,2044603,2231367,0,186764,0,186764,0
5016997,2015,0,29127,9425,18891,29787,0,-660,0,0,0,0,0,0,0,0,0
5033548,2015,21036,919973,131268,706916,58977,0,882032,0,3254216,3254223,3170243,83980,0,70496,0,0
5091093,2015,0,8027,0,8027,105561,0,-97534,0,0,0,0,0,0,0,0,0
5177713,2015,590084,918556,333614,112952,111480,0,1397160,0,5355636,5439982,5709861,0,269879,0,269879,16
5179765,2015,47134,567440,1002,343210,98364,2373,517883,0,820531,828242,750355,77887,0,63429,0,9
5182094,2015,924003,1728964,501625,831391,1007999,0,1644968,0,3243005,3749641,3083188,666453,0,567821,0,6
5209351,2015,0,66514,228,56550,32514,0,34018,0,93809,93809,81674,12135,0,9321,0,1
5232923,2015,17695,212757,0,209552,-48398,0,278850,0,30,30,7673,0,7643,0,7644,0
5246228,2015,4175,0,0,0,279555,0,-275380,0,0,0,0,0,0,0,0,0
5298197,2015,145863,5370386,0,743067,8866,0,5507383,0,28400,7116016,1775560,5340456,0,4535174,0,1
5315719,2015,648838,2554015,39480,2416738,3686553,0,-483700,0,0,55330,0,55330,0,55330,0,0
5423290,2015,1186126,388178,378650,9352,1050691,0,528615,0,392930,440391,444578,0,4187,0,4187,8
5460050,2015,0,3689,1697,347,105140,0,-101451,0,11037,11037,55304,0,44267,0,44598,1
5462604,2015,0,101451,1212,96241,132904,0,-31453,0,173768,173768,149267,24501,0,19282,0,3
5505985,2015,1770216,6369526,394510,5688710,3236880,0,2959568,0,17674266,18495370,17015012,1480358,0,1268799,0,72
5577140,2015,795064,587558,86280,477992,841860,0,603307,0,2487225,2593897,2717651,0,123754,0,123754,0
5621084,2015,166601,39197,20069,7855,170805,0,34993,0,88116,88116,107097,0,18981,0,21624,2
5626570,2015,1671244,179034,9389,111405,1376449,0,473829,0,459708,464624,517084,0,52460,0,52460,7
5657592,2015,2352750,1096130,39997,754422,1435926,0,2064724,0,7165202,7293141,6282803,1010338,0,852211,0,46
5709055,2015,11505,52895,0,0,3206,0,61194,0,128346,129696,77508,52188,0,48297,0,0
5726277,2015,0,3273,0,1599,580,0,2693,0,22890,22890,22090,800,0,113,0,0
5741250,2015,896346,928691,148242,173845,66471,0,1758566,0,3401009,3408534,3487898,0,79364,0,84095,20
5790393,2015,4789,201340,183283,14722,162323,0,43806,0,479394,487816,482644,5172,0,3663,0,5
5813861,2015,40387,13312,10530,0,40801,0,12898,0,26146,-11193,31649,0,42842,0,43626,1
5820834,2015,3343,6958,0,6958,21518,0,-11217,0,0,0,200,0,200,0,200,0
5823687,2015,208223,855986,8383,835592,2399299,0,-1588750,0,2974635,2982708,3285797,0,303089,0,303089,50
5841365,2015,4418272,302722,111534,179141,1892035,0,2828959,0,2946641,3147236,3146163,1073,0,892,0,24
5848037,2015,0,8623,6518,2105,20468,0,-11845,0,17250,17250,27449,0,10199,0,10716,3
5859990,2015,1226060,339579,73744,166631,1143411,0,422228,0,1222854,1436950,1368970,67980,0,49240,0,13
5868522,2015,107456,37131,3654,32431,121580,0,23007,0,85554,86002,89877,0,3875,0,6455,0
5888805,2015,13104,129187,72241,28601,78503,0,63788,0,641448,641448,622039,19409,0,19409,0,5
5910589,2015,352435,958168,141848,350757,588987,0,590769,0,659564,692612,608838,83774,0,70201,0,10
5934952,2015,3389868,1513054,516825,986221,10058693,0,-5155771,0,0,0,607,0,607,0,607,0
5976559,2015,52643,5002,0,210,57727,0,-82,0,14947,114947,20200,94747,0,91298,0,0
5983203,2015,4180282,4446504,1599796,2844507,6807806,0,1926992,0,822286,822927,893118,0,70191,0,70191,3
6030400,2015,381903,531617,10071,458505,97124,0,816396,0,923736,958462,952237,6225,0,6225,0,18
6039433,2015,76712768,78798713,45949371,30866190,53888092,0,98600092,0,169871447,185898703,184201286,1697417,0,834590,0,249
6053730,2015,1817225,5061044,3214429,1566194,2716620,0,3779480,0,21347004,21495364,20568902,926462,0,792932,0,131
6089555,2015,155131347,29259355,4668573,22202010,150592521,1031997,36182933,0,221678646,270810723,232458373,38352350,0,32833426,0,1742
6107767,2015,84522,112635,41323,52017,23879,0,173833,0,143608,163937,178275,0,14338,0,19624,3
6118383,2015,210,31372,0,19722,27395,0,4187,0,0,0,0,0,0,0,0,0
6119907,2015,0,22129,3254,7969,12016,0,10113,0,170018,170096,125048,45048,0,39946,0,3
6133839,2015,72301,417558,123083,293687,1131728,0,-641869,0,0,0,11834,0,11834,0,11834,1
6204646,2015,0,4788,0,17,780,0,4008,0,4450,4450,710,3740,0,3606,0,1
6227364,2015,2721,18,0,0,2005,0,734,0,0,0,0,0,0,0,0,0
6233889,2015,5246276,1616806,364306,190982,125947,0,4135729,0,2494291,3108399,3102210,6189,0,2370,0,44
6260778,2015,211730,84118,9129,45186,533977,0,-238129,0,463693,516864,462072,54792,0,54792,0,4
6276723,2015,104116,125855,96580,28320,643354,0,-413383,0,311349,527460,525115,2345,0,2345,0,4
6279401,2015,2352447,515308,112389,402846,1020623,0,2016880,0,1433469,1986830,2155304,0,168474,0,168474,16
6288809,2015,69787,8636,1219,6782,64137,0,14286,0,12260,12260,8216,4044,0,3382,0,1
6292192,2015,0,134,0,134,12442,0,-12308,0,0,0,0,0,0,0,0,0
6303763,2015,5233158,11030678,4636085,5387121,4971464,0,11292372,0,39961200,40097931,40066103,31828,0,23180,0,119
6318667,2015,0,10355,211,9897,228126,0,-217771,0,30939,30939,62726,0,31787,0,32715,2
6369750,2015,2555724,2145916,1137664,984248,3807303,0,894337,0,2481353,2541220,3411177,0,869957,0,869957,21
6379958,2015,8251975,1394464,175655,1153375,10532099,0,-880390,0,0,92,3,89,0,89,0,0
6419432,2015,8186324,7021616,456733,6065773,5364701,0,9843239,0,18957765,19265226,15836490,3428736,0,2862260,0,136
6437579,2015,0,84774,351,56958,200726,51016,-166968,0,0,40,-10187,10227,0,9920,0,0
6474267,2015,118159,88594,17408,10086,72509,0,134244,0,293596,383406,292280,91126,0,76534,0,2
6516214,2015,7799312,15377273,563632,10483415,4560751,0,18747402,0,25368243,23632202,17247031,6385171,0,5539777,0,327
6542604,2015,186615,724700,7596,208990,126281,30135,771170,0,1506503,1534996,1968708,0,433712,0,433712,55
6549718,2015,21894,966629,0,947198,1212980,0,-101953,0,0,4688,28001,0,23313,0,23453,0
6550046,2015,2183313,2443883,559279,1876233,3940465,0,766663,0,693582,752212,1093245,0,341033,0,341033,22
6556103,2015,0,0,0,0,3646,0,-3646,0,0,0,0,0,0,0,0,0
6561940,2015,0,453548,64012,129872,274241,0,179307,0,795905,796430,715667,80763,0,67666,0,4
6577114,2015,392539,626697,413276,145436,2184418,0,-1165182,0,3115058,3122994,3122194,800,0,800,0,6
