cif,an,active_imobilizante_total,active_circulante_total,stocuri,creante,datorii,provizioane,capitaluri_total,patrimoniul_regiei,cifra_de_afaceri_neta,venituri_totale,cheltuieli_totate,profit_brut,pierdere_brut,profit_net,pierdere_net,salariati
608394,2022,1557811,777785,655187,49302,579142,0,1789176,0,4314640,4724075,4710349,13726,0,11374,0,16
642388,2022,186635,1578952,1005519,527819,2966847,0,-1201260,0,1643373,1644075,910034,734041,0,716694,0,4
643260,2022,5489813,8794170,1910037,6548563,1691231,0,12657798,0,22402918,22478550,22244799,233751,0,197472,0,40
678268,2022,8674378,23964977,1672803,21722626,1497915,0,31164912,0,19329334,19342949,18192520,1150429,0,973638,0,28
678489,2022,52629,226860,131597,87914,383332,0,-103843,0,388734,388744,372103,16641,0,12739,0,1
686520,2022,1828990,3661254,607172,2823831,1706130,0,3453005,0,16716734,17073726,16115370,958356,0,843900,0,9
742131,2022,1912898,3660748,739120,439590,295092,0,5278554,0,2854829,2982018,1767298,1214720,0,1190028,0,6
743196,2022,3281,73992,9694,835,1225,0,76048,0,366705,366705,286286,80419,0,75657,0,1
746540,2022,19395,848864,198879,382883,535875,0,332384,0,2228249,2228563,1877753,350810,0,332168,0,7
784579,2022,0,215603,0,0,224012,0,-8409,0,0,8403,44528,0,36125,0,36377,0
790309,2022,1668195,3070023,1039700,1529528,3584950,0,1159761,0,2645059,2858197,1885261,972936,0,951207,0,12
790465,2022,834519,5035322,487587,1658568,2196496,0,3675600,0,2540019,2543019,1709310,833709,0,810745,0,6
809096,2022,218896,25479,0,13532,18594,2000,223781,0,9664,196097,204655,0,8558,0,8848,0
830411,2022,965782,543280,386742,145782,295435,0,1213627,0,858759,860347,824762,35585,0,27854,0,10
844646,2022,1120445,2321239,557662,1303421,613896,0,2827788,0,22574830,22684581,21119019,1565562,0,1379974,0,10
858234,2022,927382,479374,254260,97948,96766,0,1309990,0,1031731,1075290,976030,99260,0,88908,0,4
916165,2022,44057,957016,933919,10127,195806,0,805267,0,561427,659446,517163,142283,0,135688,0,2
921650,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946778,2022,44575084,35171760,6147569,28158463,41905455,0,37841389,0,107683811,109077490,105905042,3172448,0,3117018,0,644
954592,2022,86024,211091,0,70259,23787,0,277800,0,138830,138830,128445,10385,0,8997,0,1
1074553,2022,1963287,1489399,82516,1044060,2542899,100000,817517,0,4282683,4353803,4871473,0,517670,0,557056,34
1076163,2022,1146109,1184838,465478,570828,295084,0,2035863,0,4838927,4842165,4529426,312739,0,271580,0,9
1088125,2022,59202592,90531101,36265845,21763956,76994827,549901,72736820,0,433950677,437424460,427599216,9825244,0,8371180,0,289
1095130,2022,46056209,32030941,10211481,19822055,44581105,4030,33964383,0,114104291,114825435,108487381,6338054,0,5477087,0,613
1100466,2022,3386073,2358621,217306,2611393,686181,0,5058513,0,8925475,10093603,9028039,1065564,0,895090,0,48
1155810,2022,493124,1833722,340376,748898,902731,0,1424115,0,3379490,3550917,2523318,1027599,0,994287,0,9
1198470,2022,157986,1922248,1287408,14753,243460,0,1839435,0,1386754,1409790,1029502,380288,0,367215,0,6
1206832,2022,896244,1487083,66777,581447,900880,0,1497601,0,4232171,4259973,3981483,278490,0,241044,0,22
1217564,2022,0,7556,0,7669,38674,0,-31118,0,0,0,0,0,0,0,0,0
1279273,2022,21497,637174,30534,159206,-6537,0,665208,0,1016106,1016106,963346,52760,0,43818,0,1
1284954,2022,105451,51646,5265,3197,106562,0,50535,0,24000,58486,32275,26211,0,24456,0,0
1289994,2022,736636,1965285,800567,585229,856117,0,1846013,0,10000,79250,10275,68975,0,66275,0,0
1326707,2022,3669,598354,393922,17598,106895,0,495128,0,284811,284811,174520,110291,0,107443,0,3
1351883,2022,358509,1408221,288021,447225,335133,0,1434949,0,5370732,5376177,5110736,265441,0,238798,0,3
1354685,2022,605969,56459,16345,38315,243789,0,420447,0,419561,419562,424463,0,4901,0,8803,7
1356619,2022,9178351,19597749,6983087,12050269,20639496,40176,8077804,0,124721563,126882814,125327445,1555369,0,1335682,0,48
1444869,2022,2140661,14853013,3321598,10779325,578889,0,16421029,0,59809662,59935902,59778142,157760,0,20754,0,49
1458627,2022,236308,622076,7771,459494,23688839,0,-22826331,0,1732789,1802227,25324010,0,23521783,0,23521783,17
1460473,2022,512947,419391,93101,138950,111830,0,515789,0,420844,445578,337847,107731,0,103522,0,3
1477912,2022,1973,300814,166309,6000,8831,0,293956,0,156479,156479,115787,40692,0,39127,0,2
1486694,2022,-1,72269,51465,7674,512576,0,-440308,0,333324,333324,353699,0,20375,0,23742,1
1509216,2022,26199,48816,40347,0,359594,0,-284579,0,126485,153485,182682,0,29197,0,30462,3
1530935,2022,1140930,3041117,508078,2451791,703627,0,3478420,0,3220446,3747493,3237178,510315,0,482581,0,7
1538378,2022,397266,2637566,548546,2079086,1045133,0,1989699,0,10122752,10800330,12097361,0,1297031,0,1319485,13
1558367,2022,1191236,1156226,322731,801749,526032,0,1821430,0,2049314,2049349,3152916,0,1103567,0,1103567,17
1606073,2022,62832259,307413,0,222895,30665987,0,32473685,0,0,791136,1370928,0,579792,0,579991,0
1649309,2022,948093,8099253,6198184,931390,892174,0,8155172,0,4759228,4797535,1850826,2946709,0,2898999,0,6
1689176,2022,48823568,11739222,8318527,2131996,99249705,2281541,-40893917,0,72941540,67483219,81693993,0,14210774,0,14210774,123
1755172,2022,4997837,4113517,489987,3480018,1488382,0,7396401,0,20392402,20456504,20278963,177541,0,137168,0,33
1783202,2022,18104,37951,11338,10914,2154,0,53901,0,119514,119614,135969,0,16355,0,19940,0
1818041,2022,3394539,9320191,4238672,551512,141670,0,12589161,0,15127009,18054731,17762614,292117,0,236481,0,22
1872253,2022,914161,1636653,1187227,174497,130733,0,2428954,0,14510625,14580000,14560691,19309,0,19309,0,9
1904533,2022,1239042,596231,132727,147035,296666,0,1545822,0,3984897,4001142,3662091,339051,0,303087,0,21
1921143,2022,3062,164441,1966,140215,58954,0,108549,0,0,0,245,0,245,0,245,0
1921852,2022,55964346,129492726,90566335,26426352,74155298,0,112178577,0,495671984,515233224,490053567,25179657,0,22087206,0,163
1968952,2022,33778,1624021,37780,1102657,385073,0,1282726,0,18455,47736,256603,0,208867,0,209287,1
2039643,2022,402372,720358,58844,148149,69835,0,1052895,0,1147665,1149196,1122667,26529,0,17696,0,6
2073289,2022,4722181,19894,0,700,125295,0,4616780,0,93080,93080,126173,0,33093,0,33093,1
2155648,2022,77482,10499943,1141228,9336445,32446641,0,-21863693,0,74750,74894,272005,0,197111,0,197111,0
2162947,2022,0,167514,2629,163755,37808,0,129706,0,0,0,0,0,0,0,0,0
2164956,2022,0,36663,0,6514,24,0,36869,0,0,0,1116,0,1116,0,1116,0
2192298,2022,922841,861222,675571,133178,124824,0,1660964,0,2297799,2356439,2269651,86788,0,71748,0,10
2204775,2022,5076782,2365004,820404,1498944,1746351,6484,4779495,0,26064844,27120346,26143858,976488,0,805958,0,61
2209330,2022,8520877,9908463,1094333,3086153,9549312,0,7058204,0,18887040,20103825,16685378,3418447,0,3104062,0,26
2267862,2022,1420086,1627293,544248,1080275,149577,0,2897802,0,768473,1307536,1102759,204777,0,191702,0,9
2307614,2022,0,7079,0,6996,18370,0,-11291,0,0,0,0,0,0,0,0,0
2373472,2022,2961300,2773052,467612,2272895,3628985,0,1816192,0,5211748,5310716,6558992,0,1248276,0,1248276,24
2414378,2022,1626974,2992152,2626013,28582,1517551,0,2895693,0,4627455,4631014,4529342,101672,0,84555,0,21
2416590,2022,1521110,5766242,90774,4407490,2891755,0,4401882,0,13817030,13883550,8991767,4891783,0,4175022,0,92
2479229,2022,3268627,1904395,420,1864409,3432628,0,1740394,0,6570457,6602707,5539735,1062972,0,924539,0,53
2519960,2022,9406,158432,37780,977,43326,0,124512,0,67859,67860,41080,26780,0,25035,0,0
2574891,2022,0,105916,93706,11620,299668,0,-193752,0,0,0,44,0,44,0,44,0
2575480,2022,102354,277473,125516,109538,122021,0,257806,0,668742,803681,767612,36069,0,28032,0,5
2620971,2022,99095,4918573,0,4737269,57658,0,344341,0,35000,148450,144287,4163,0,3761,0,3
2624620,2022,0,18681,1529,14502,83607,0,-64926,0,56594,56594,50618,5976,0,4277,0,0
2648492,2022,3620808,2715863,484518,1698607,486790,0,5854344,0,4250971,4195844,2721986,1473858,0,1432211,0,7
2692110,2022,952896,2023788,64586,963126,1062533,0,1955082,0,6054154,6067339,4908768,1158571,0,984691,0,36
2692692,2022,237105,232957,0,188018,114099,0,355963,0,1172445,1395583,1314035,81548,0,65188,0,7
2707297,2022,1432365,2382320,575896,497888,2576589,0,1238096,0,7110026,7142583,6955912,186671,0,70031,0,16
2709409,2022,69354,151721,57512,35059,31380,0,190219,0,716157,716157,640893,75264,0,68008,0,3
2720385,2022,8333470,30720853,7635348,23031132,17891243,0,14794959,0,31999808,38751000,28289597,10461403,0,10137974,0,32
2739752,2022,401097,94802,39773,17301,360879,0,253070,0,1050,3818,102630,0,98812,0,98927,0
2799142,2022,25866,44201,17794,24987,280488,0,-210421,0,0,0,32496,0,32496,0,32496,1
2830973,2022,11219,12554,11457,0,166829,0,-133616,0,196057,201711,220716,0,19005,0,20978,4
2874040,2022,0,1977,0,1950,10637,0,-8660,0,0,0,0,0,0,0,0,0
2878319,2022,189689,390146,378986,9936,926274,0,-346439,0,237808,538961,313380,225581,0,220266,0,2
2900033,2022,5005,206599,4169,138921,205104,0,29632,0,589639,589639,556273,33366,0,27632,0,2
2982203,2022,0,5128,0,5128,39886,0,-34758,0,0,0,55,0,55,0,55,0
2991465,2022,0,2152087,0,2148897,148779,0,2003308,0,21178,21178,286,20892,0,20270,0,0
2992339,2022,6427197,5019477,529987,3986208,7828869,133780,3961785,0,26093404,26143405,26089410,53995,0,53995,0,241
2995882,2022,376127,1669293,0,289860,28420,0,2017000,0,732664,748304,531647,216657,0,209174,0,6
3062849,2022,0,129800,978,0,179,0,129621,0,0,40006,1929,38077,0,37058,0,0
3094093,2022,970531,764609,56130,515305,512477,0,1222663,0,3826574,3826574,3261495,565079,0,537505,0,3
3591491,2022,2,97722,3024,92063,458920,0,-343126,0,15191,15191,139422,0,124231,0,124334,1
3594412,2022,0,378125,19009,153695,85999,0,295378,0,4194697,4195716,3860071,335645,0,294536,0,7
3601803,2022,3084981,13288402,5940570,912806,12205976,0,4191041,0,104210346,105595712,105202912,392800,0,345098,0,15
3612136,2022,30301,0,0,0,137149,0,-106848,0,0,0,0,0,0,0,0,0
3749070,2022,2472334,2994699,26471,2385827,3701996,59951,2118172,0,15300553,15953721,15884744,68977,0,68977,0,67
3777398,2022,136218,835532,284138,545148,946556,0,35706,0,736668,776674,756729,19945,0,12179,0,4
3782114,2022,36570,1319911,255436,955471,1661082,0,-293735,0,24121380,24122585,23922250,200335,0,151613,0,21
3782947,2022,42100,28289,3509,7969,130870,0,-60481,0,0,0,2146,0,2146,0,2146,0
3829691,2022,115982,167015,77814,65808,96547,0,186450,0,554993,200343,211688,0,11345,0,16826,2
3866509,2022,0,729,0,0,10000,0,-9271,0,0,0,0,0,0,0,0,0
3884955,2022,250288973,229134962,51450748,165713765,405795936,0,77002954,0,345026022,346676998,383593009,0,36916011,0,36916011,1874
3947530,2022,1662521,851388,169912,612292,1021695,0,666466,0,109545,109545,203823,0,94278,0,95412,1
3993669,2022,118874,1249303,6024,546844,510316,0,866396,0,1598672,1609173,727248,881925,0,866156,0,5
4026801,2022,9722,102591,6478,0,21833,0,90480,0,338712,338712,335921,2791,0,0,326,3
4075057,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4115313,2022,130181,267339,217371,6533,31352,0,366168,0,204917,205184,197169,8015,0,6108,0,2
4154754,2022,1391003,232397,44356,144715,96058,0,1527342,0,115256,169010,189898,0,20888,0,22787,1
4162510,2022,1165038,1378631,110891,1043033,592804,0,1950865,0,3435716,3469917,2811185,658732,0,624725,0,23
4243800,2022,853113,9292767,1648121,7135930,8023894,0,2121986,0,21826656,22139832,20787908,1351924,0,1135017,0,0
4295125,2022,170357,75090,2014,50611,39432,0,206015,0,227093,227093,210752,16341,0,10450,0,1
4361539,2022,5516,145635,20240,58042,73166,0,77985,0,211419,211419,193071,18348,0,16551,0,2
4466110,2022,29060,263100,45699,42012,58987,0,233173,0,155853,155853,137488,18365,0,16837,0,2
4511660,2022,9242,147655,32182,86835,14295,0,142602,0,201063,201063,153560,47503,0,45794,0,2
4513920,2022,267406,775259,24109,258609,342050,0,721394,0,2128895,2128958,1553238,575720,0,558929,0,10
4620811,2022,730878,2475150,1644088,742664,1091784,0,2114244,0,3919973,4090907,3964869,126038,0,103508,0,24
4678546,2022,3551105,3100471,306840,2783054,5109035,0,1542541,0,91130,93913,149370,0,55457,0,55457,1
4680473,2022,319244,403211,377,397226,450863,0,298234,0,250,250,0,250,0,242,0,0
4740940,2022,4009079,3920598,89900,3648879,4092435,0,3837242,0,12388012,14360577,14142301,218276,0,155846,0,26
4782333,2022,2334,87414,17593,23267,6848,0,82900,0,388409,389587,304563,85024,0,81206,0,1
4922763,2022,71734,118464,112462,5718,276059,0,-83996,0,135865,135865,125258,10607,0,7345,0,0
4941250,2022,93060,300971,34767,252747,44949,0,349082,0,507803,507807,343847,163960,0,158882,0,2
5006578,2022,18228736,103583866,62270594,40496106,26955319,276918,89916087,0,213885648,215165271,199646082,15519189,0,13627191,0,31
5012766,2022,1490665,1163279,597429,225448,553618,0,2100326,0,4599703,4605430,4891849,0,286419,0,286419,18
5033548,2022,31534,689810,0,467540,508302,0,213042,0,6036378,6041323,5940377,100946,0,84511,0,1
5177713,2022,376753,938826,68915,503772,573031,0,742548,0,6885898,6925113,6073965,851148,0,738948,0,11
5179765,2022,215889,1115633,19980,503831,255732,56306,1022687,0,1455099,1460429,1430730,29699,0,14537,0,10
5182094,2022,12704110,6856143,2474397,3244046,8151347,0,9038406,0,14689087,17090385,13168059,3922326,0,3609519,0,65
5209351,2022,68822,480232,260680,34634,176654,0,372400,0,1409422,1418382,1328680,89702,0,76617,0,2
5423290,2022,1323641,571273,555362,14470,1266692,0,630223,0,549816,748967,707605,41362,0,34723,0,8
5460050,2022,262783,404834,0,401495,519311,0,148306,0,1809290,1811344,1649189,162155,0,145827,0,6
5462604,2022,44132,199895,116009,81672,504600,0,-260159,0,171929,172906,259089,0,86183,0,87902,3
5505985,2022,23976199,14474326,3281489,9952972,28683890,0,8009458,0,64726925,66098274,62277078,3821196,0,3436979,0,170
5577140,2022,402541,529672,214570,107427,800149,0,132551,0,2068959,2148119,2655508,0,507389,0,526875,11
5621084,2022,163016,168065,70588,76365,91945,0,239136,0,684283,724927,687188,37739,0,30634,0,2
5626570,2022,1019222,353831,140859,117830,99226,0,1563229,0,655562,656247,588883,67364,0,60932,0,2
5657592,2022,1400648,312244,0,248315,545953,0,1166939,0,249812,255209,225862,29347,0,22866,0,1
5709055,2022,10750,42918,0,31296,111,0,53557,0,137887,139387,86030,53357,0,53357,0,4
5790393,2022,6779,27039,11288,6489,158123,0,-124305,0,245704,245706,321213,0,75507,0,77999,4
5813861,2022,20824,23200,19282,0,147582,0,-103558,0,59788,33796,50259,0,16463,0,17062,1
5820834,2022,3343,6796,0,6796,21518,0,-11379,0,0,0,0,0,0,0,0,0
5841365,2022,7417339,1058425,773917,236217,4133924,0,4339073,0,25115846,26985312,26474412,510900,0,490200,0,35
5848037,2022,0,168806,1072,156601,654,0,168152,0,77142,77142,55143,21999,0,19684,0,0
5859990,2022,912227,2620743,503109,2084572,1625525,0,1907445,0,1017571,1033202,543254,489948,0,479479,0,6
5868522,2022,107456,5079,4406,565,99591,0,12944,0,39026,39026,35858,3168,0,1997,0,0
5888805,2022,27241,667893,225597,83099,106923,0,588211,0,1504415,1504415,1285630,218785,0,205546,0,4
5910589,2022,299391,893562,85781,590684,692929,0,500024,0,2025900,2028564,1581050,447514,0,428228,0,16
6030400,2022,173887,519176,70,229343,76317,0,616746,0,1325872,1325882,1257519,68363,0,52467,0,14
6039433,2022,247680438,132513953,104888887,17576662,172242389,0,209525294,0,405189383,431118815,426363473,4755342,0,3863175,0,300
6053730,2022,4379689,10485894,4880933,4594118,6065104,0,8812980,0,35438612,38572396,34734413,3837983,0,3352703,0,127
6119907,2022,4902,202279,22569,13584,17119,0,190062,0,567167,567167,589976,0,22809,0,27630,5
6227364,2022,0,282124,246404,10040,253550,0,28574,0,245112,245303,232857,12446,0,8279,0,1
6233889,2022,2176128,2465921,468911,453970,104494,0,4537555,0,5449127,6110675,5871477,239198,0,179569,0,45
6260778,2022,119783,1467128,73133,100052,263375,0,1323536,0,2478893,2478897,1849610,629287,0,608217,0,4
6279401,2022,3799326,878100,377007,499210,1513927,0,2017958,0,3859125,4483575,4304699,178876,0,144071,0,17
6303763,2022,19218506,27256582,12341572,8044220,16827541,0,29618880,0,130644191,131890555,116247428,15643127,0,13642959,0,120
6318667,2022,0,11044,2171,3559,114348,0,-103304,0,243563,243563,204327,39236,0,36889,0,1
6419432,2022,34231155,17865676,1121855,8540082,26573257,4287874,21314661,0,41408237,42753642,39064908,3688734,0,3163489,0,139
6516214,2022,30763773,37911842,5066864,19914187,39190089,0,30124353,0,53667848,56500168,56134524,365644,0,304515,0,596
6542604,2022,168621,44683,466,33267,37220,0,177084,0,88006,91680,98301,0,6621,0,9043,1
6561940,2022,113496,1942913,380711,711426,99388,0,1965296,0,2223462,2257665,1733109,524556,0,505366,0,5
6577580,2022,112831,765838,226130,239026,218374,0,655873,0,7459025,7459044,7182204,276840,0,238938,0,8
6582234,2022,20636697,23293531,1204286,5187780,27527861,11942853,4684030,0,32350742,35053290,36368278,0,1314988,0,1314988,161
6617600,2022,0,882505,545,860820,698653,0,183852,0,0,0,200,0,200,0,200,0
6619511,2022,1049426,3254029,0,3250747,35152989,0,-30849534,0,124389,133485,-226827,360312,0,359018,0,1
6621783,2022,2768,1705692,538000,779844,937541,0,772209,0,4983499,4983499,4211723,771776,0,722938,0,2
6622754,2022,857463,1218598,1127206,57766,618905,0,1467453,0,2154808,2163483,2000985,162498,0,142331,0,17
6656749,2022,119611,1226522,13670,1169999,259969,0,1086164,0,1025765,2213183,1291386,921797,0,900161,0,10
6674435,2022,14385968,10123476,1649596,3023740,12775984,149664,11607657,0,14647154,15483856,14161115,1322741,0,1177583,0,164
6699537,2022,1915,113421,80169,9474,207218,0,-91882,0,109895,109897,96929,12968,0,9671,0,0
6717927,2022,1250046,13140432,1612955,11420159,1974685,0,12425490,0,376455,9526463,961707,8564756,0,7878623,0,1
6740687,2022,216233,1023156,188,286427,123061,51267,1069072,0,2433124,2499215,2015067,484148,0,461403,0,9
6760340,2022,0,8403,1490,4663,473983,0,-465580,0,152622,152622,215755,0,63133,0,64659,3
6769659,2022,1496287,32706423,29801207,2776808,25575508,0,8586651,0,391724512,393234813,389882924,3351889,0,2879626,0,29
6780894,2022,0,4482,0,4482,132682,0,-128200,0,0,0,42,0,42,0,42,0
6786854,2022,5161264,4621474,276715,3923716,4244160,0,5539750,0,13229048,13280099,8147949,5132150,0,4370391,0,23
6821269,2022,41829,350689,732,249905,100735,0,291783,0,555812,565491,274203,291288,0,277235,0,0
6845918,2022,0,1087260,0,1000000,1251,0,1086009,0,0,3142795,1983559,1159236,0,1016909,0,1
6868652,2022,273654,440003,159510,217890,103483,0,610174,0,3875837,3897393,3380956,516437,0,477611,0,12
6872432,2022,1540593,1286955,301727,984805,4285995,0,-1395521,0,209803,220589,377223,0,156634,0,158745,1
6873861,2022,12669194,13543291,789845,10265528,13333262,636726,11585618,0,38783594,42502367,46220549,0,3718182,0,3727148,165
6874050,2022,1884,37572,22468,8311,13355,0,37334,0,281763,281777,259656,22121,0,19600,0,1
6952434,2022,18691,19108,14290,3981,144063,0,-106264,0,21081,21081,18915,2166,0,1534,0,0
6954885,2022,2642,219241,97682,80382,182107,0,39776,0,296166,327275,354377,0,27102,0,30204,3
6971045,2022,1524633,1589249,43443,908578,1496406,0,1485788,0,4294831,5025341,3491552,1533789,0,1485728,0,5
7043645,2022,0,214488,214115,272,1170561,0,-956073,0,142816,142816,190375,0,47559,0,48987,2
7093244,2022,1300,80419,0,80083,63238,0,18481,0,0,0,0,0,0,0,0,0
7166842,2022,364146,977461,0,825356,258237,0,1083370,0,3091612,3131338,2829297,302041,0,277416,0,13
7180367,2022,29859166,38522868,1395525,26507232,24596277,13832908,30224471,0,113994731,120908941,113658357,7250584,0,6248875,0,719
7186084,2022,6935289,3839606,544201,3231077,3280988,0,7166315,0,6317890,6371452,5250568,1120884,0,1093905,0,40
7196797,2022,689257,1320662,447484,870462,929900,0,1122659,0,48490,49330,123576,0,74246,0,75280,0
7203606,2022,273761156,155470846,19147406,117384121,539600864,0,5246066,0,190299723,192352729,191367138,985591,0,198040,0,0
7219149,2022,0,3821,2975,0,17615,0,-13794,0,32168,35532,34750,782,0,0,282,1
7233879,2022,20040595,21710868,247318,18017948,21263174,2150109,18338180,0,40284394,42888558,45330877,0,2442319,0,2735677,240
7245466,2022,12332935,6743050,2955174,3772007,7293015,0,9050908,0,43615318,43747223,42401155,1346068,0,1145018,0,42
7254081,2022,41454385,36315271,18415493,17025290,53259453,0,24512948,0,222875869,238017371,234973710,3043661,0,2479121,0,60
7305690,2022,9900817,5950863,435242,2534687,5981116,0,9928662,0,10339199,11292768,7407281,3885487,0,3296067,0,16
7305835,2022,23672,2606059,1301015,1276687,1422166,0,1208007,0,5062918,5514735,4445232,1069503,0,1024574,0,9
7377238,2022,8568231,10314620,1125016,6969651,8797811,0,10092565,0,27971982,36878837,35360009,1518828,0,1338495,0,202
7381638,2022,23897269,31748169,9264414,20691111,52967213,0,3230938,0,95562440,95822129,76982399,18839730,0,15601018,0,463
7449237,2022,48037509,24013518,4024166,18823826,37466514,295122,34508148,0,65535133,68030971,66249369,1781602,0,1500944,0,405
7486073,2022,162124,2197793,735666,1449306,1655108,0,704809,0,1973438,1974492,1861003,113489,0,113489,0,8
7535737,2022,0,0,0,0,1608,0,-1608,0,0,53594,758,52836,0,51228,0,0
7744709,2022,248512,510916,135917,338087,663963,0,98511,0,1553457,1554371,1441959,112412,0,97311,0,4
7748018,2022,3022203,3549056,183290,1381584,291558,0,6406381,0,10814916,10821782,8932170,1889612,0,1586098,0,23
7823403,2022,445194,3459514,337847,302502,86461,0,3818247,0,3516564,3585254,2553526,1031728,0,998651,0,4
7831287,2022,177376,295833,51501,123975,240059,0,233150,0,927765,937677,1152316,0,214639,0,223829,11
7850009,2022,432122,2255884,23848,1117504,233214,0,2313252,0,3277054,3292930,3164732,128198,0,108222,0,37
7852476,2022,2316,2612,0,2590,31393,0,-26465,0,0,0,0,0,0,0,0,0
7890895,2022,717288,730094,161383,541907,1119294,0,349523,0,1589647,1665311,1643353,21958,0,6470,0,17
7905937,2022,126248,1414953,5036,863666,297544,0,1232059,0,1038418,1040622,545944,494678,0,484272,0,3
7933821,2022,0,32423,6101,24077,97757,0,-65334,0,552886,552893,507174,45719,0,38404,0,11
7983315,2022,8333,28258,20029,7038,157653,0,-121062,0,0,0,17078,0,17078,0,17078,0
8023867,2022,910350,492175,190160,182928,321608,0,1080917,0,1665541,1669592,1077532,592060,0,580249,0,3
8026723,2022,1616228,1613805,1147778,421836,879076,0,2072978,0,2060062,2030362,1945230,85132,0,70289,0,14
8077166,2022,2994,2970,0,2873,77083,0,-71119,0,0,0,0,0,0,0,0,0
8204782,2022,6793,4532,2001,387,36104,0,-24779,0,71217,71217,41465,29752,0,29041,0,1
8238262,2022,111375,1283327,0,1264599,2500608,0,-1105906,0,3069181,3635844,3196912,438932,0,408240,0,69
8305868,2022,0,69132,6763,47098,5023,0,64109,0,282500,286702,258792,27910,0,25045,0,0
8309690,2022,16908855,43264403,12822913,20253639,29398927,4225719,26842108,0,106524494,110321712,110540297,0,218585,0,431135,706
8356578,2022,796662,806257,133354,619661,512033,0,1035386,0,2528888,2567326,1650438,916888,0,892972,0,8
8510382,2022,3823167,1473584,75481,925183,1760233,32376,3380916,0,6274074,6702909,6298797,404112,0,391145,0,66
8553456,2022,2717815,5769061,3995305,1523189,4299721,0,4210784,0,5985722,6758860,5790410,968450,0,904339,0,30
8625757,2022,0,15881,-42,12986,8150,0,7731,0,0,0,0,0,0,0,0,0
8637689,2022,1773053,3239711,1274156,783147,3101656,0,1911108,0,9143867,9232890,9754059,0,521169,0,521169,26
8670570,2022,9135334,5855674,590325,4771495,8221457,13660,6700798,0,33897758,34350351,33123421,1226930,0,1196444,0,269
8682850,2022,187728,114087,112073,583,690421,0,-388606,0,47114,67114,92845,0,25731,0,26202,2
8688178,2022,844302,239354,41478,176439,652783,0,430873,0,84,119,54764,0,54645,0,54647,0
8716251,2022,17387495,37367892,26039231,4932692,15547589,0,39280288,0,131996969,139863722,123270720,16593002,0,13583979,0,72
8732125,2022,252937,18306,0,13614,35649,0,235594,0,442737,457101,245520,211581,0,207497,0,4
8745974,2022,10892,201987,157009,43848,391990,0,-179111,0,554391,560391,597480,0,37089,0,42703,6
8752998,2022,160717,189660,66232,23715,143870,0,207406,0,761207,803947,717763,86184,0,79350,0,3
8783730,2022,940324,2101879,136586,2138610,854237,0,2187966,0,4797793,4801242,2880470,1920772,0,1882627,0,5
8858299,2022,42251,98255,32753,64613,123369,0,17760,0,0,0,0,0,0,0,0,0
